Pallet: "pallet_uniques", Extrinsic: "create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
28593,1545,0,0,0,0,0
24754,1435,0,0,0,0,0
36338,1341,0,0,0,0,0
23646,1315,0,0,0,0,0
23533,1330,0,0,0,0,0
23355,1308,0,0,0,0,0
23298,1307,0,0,0,0,0
23032,1345,0,0,0,0,0
22886,1333,0,0,0,0,0
22789,1301,0,0,0,0,0
28630,1417,0,0,0,0,0
22819,1316,0,0,0,0,0
23330,1342,0,0,0,0,0
23220,1340,0,0,0,0,0
23071,1314,0,0,0,0,0
23305,1332,0,0,0,0,0
23085,1346,0,0,0,0,0
23137,1319,0,0,0,0,0
23267,1297,0,0,0,0,0
23160,1337,0,0,0,0,0

Raw Storage Info
========
Storage: Uniques Class (r:1 w:1)
Storage: Uniques ClassAccount (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    23.29
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    23.29
              µs

Reads = 1
Writes = 2

Pallet: "pallet_uniques", Extrinsic: "force_create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
18885,1418,0,0,0,0,0
13800,1235,0,0,0,0,0
13486,1151,0,0,0,0,0
13242,1128,0,0,0,0,0
12803,1140,0,0,0,0,0
13010,1084,0,0,0,0,0
12847,1085,0,0,0,0,0
12777,1114,0,0,0,0,0
12640,1115,0,0,0,0,0
12892,1107,0,0,0,0,0
12641,1075,0,0,0,0,0
12674,1130,0,0,0,0,0
12693,1154,0,0,0,0,0
12876,1152,0,0,0,0,0
12639,1143,0,0,0,0,0
12710,1076,0,0,0,0,0
12709,1086,0,0,0,0,0
12692,1079,0,0,0,0,0
12962,1130,0,0,0,0,0
12587,1144,0,0,0,0,0

Raw Storage Info
========
Storage: Uniques Class (r:1 w:1)
Storage: Uniques ClassAccount (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=     12.8
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=     12.8
              µs

Reads = 1
Writes = 2

Pallet: "pallet_uniques", Extrinsic: "destroy", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
n,m,a,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1000,940,1000,9872178,4239,0,0,0,0,0
1000,960,1000,10249803,4085,0,0,0,0,0
1000,960,1000,10463339,4696,0,0,0,0,0
1000,960,1000,10615302,4701,0,0,0,0,0
1000,960,1000,10304921,4321,0,0,0,0,0
1000,960,1000,10203020,4404,0,0,0,0,0
1000,960,1000,10548013,3779,0,0,0,0,0
1000,960,1000,10207861,3959,0,0,0,0,0
1000,960,1000,10368482,3983,0,0,0,0,0
1000,960,1000,10429452,3854,0,0,0,0,0
1000,960,1000,10605424,4011,0,0,0,0,0
1000,960,1000,10426614,4501,0,0,0,0,0
1000,960,1000,10112996,3804,0,0,0,0,0
1000,960,1000,10416021,4318,0,0,0,0,0
1000,960,1000,10796682,3739,0,0,0,0,0
1000,960,1000,10407145,4009,0,0,0,0,0
1000,960,1000,10500498,4074,0,0,0,0,0
1000,960,1000,10559650,3985,0,0,0,0,0
1000,960,1000,10540327,4136,0,0,0,0,0
1000,960,1000,10385806,4032,0,0,0,0,0
1000,960,1000,10410465,3578,0,0,0,0,0
1000,980,1000,10493138,4027,0,0,0,0,0
1000,980,1000,10256864,4115,0,0,0,0,0
1000,980,1000,10429240,3976,0,0,0,0,0
1000,980,1000,10340333,4093,0,0,0,0,0
1000,980,1000,10278127,3789,0,0,0,0,0
1000,980,1000,10194391,4287,0,0,0,0,0
1000,980,1000,10222419,3985,0,0,0,0,0
1000,980,1000,10226414,3587,0,0,0,0,0
1000,980,1000,9989861,4407,0,0,0,0,0
1000,980,1000,10497366,4003,0,0,0,0,0
1000,980,1000,10393000,4248,0,0,0,0,0
1000,980,1000,10139307,4175,0,0,0,0,0
1000,980,1000,10301431,4280,0,0,0,0,0
1000,980,1000,10441469,3832,0,0,0,0,0
1000,980,1000,10092218,3944,0,0,0,0,0
1000,980,1000,10053990,4088,0,0,0,0,0
1000,980,1000,10310409,4364,0,0,0,0,0
1000,980,1000,10266978,3882,0,0,0,0,0
1000,980,1000,10300478,4165,0,0,0,0,0
1000,980,1000,10129305,4643,0,0,0,0,0
1000,1000,1000,10373894,3900,0,0,0,0,0
1000,1000,1000,10172817,4112,0,0,0,0,0
1000,1000,1000,10282403,4440,0,0,0,0,0
1000,1000,1000,10162661,4005,0,0,0,0,0
1000,1000,1000,10060322,3864,0,0,0,0,0
1000,1000,1000,10378528,4083,0,0,0,0,0
1000,1000,1000,10244851,3667,0,0,0,0,0
1000,1000,1000,10280753,3838,0,0,0,0,0
1000,1000,1000,10235209,4053,0,0,0,0,0
1000,1000,1000,10245477,4280,0,0,0,0,0
1000,1000,1000,10007493,3924,0,0,0,0,0
1000,1000,1000,10272398,3770,0,0,0,0,0
1000,1000,1000,10214519,4176,0,0,0,0,0
1000,1000,1000,10343793,4541,0,0,0,0,0
1000,1000,1000,10131917,4499,0,0,0,0,0
1000,1000,1000,10088547,4312,0,0,0,0,0
1000,1000,1000,10396495,4338,0,0,0,0,0
1000,1000,1000,10298810,4563,0,0,0,0,0
1000,1000,1000,10147255,3703,0,0,0,0,0
1000,1000,1000,10113832,3991,0,0,0,0,0
1000,1000,0,9492688,3519,0,0,0,0,0
1000,1000,0,9361161,2910,0,0,0,0,0
1000,1000,0,9414663,3292,0,0,0,0,0
1000,1000,0,9358127,3211,0,0,0,0,0
1000,1000,0,9398476,3255,0,0,0,0,0
1000,1000,0,9446194,3018,0,0,0,0,0
1000,1000,0,9369819,3367,0,0,0,0,0
1000,1000,0,9492884,3352,0,0,0,0,0
1000,1000,0,9580763,3149,0,0,0,0,0
1000,1000,0,9374868,3331,0,0,0,0,0
1000,1000,0,9321469,3055,0,0,0,0,0
1000,1000,0,9340508,2944,0,0,0,0,0
1000,1000,0,9538979,3092,0,0,0,0,0
1000,1000,0,9448663,2950,0,0,0,0,0
1000,1000,0,9428268,3107,0,0,0,0,0
1000,1000,0,9387377,2974,0,0,0,0,0
1000,1000,0,9428831,3340,0,0,0,0,0
1000,1000,0,9417109,3601,0,0,0,0,0
1000,1000,0,9415494,3465,0,0,0,0,0
1000,1000,0,9326914,3036,0,0,0,0,0
1000,1000,20,9406942,3405,0,0,0,0,0
1000,1000,20,9267766,3082,0,0,0,0,0
1000,1000,20,9258803,3326,0,0,0,0,0
1000,1000,20,9402737,3777,0,0,0,0,0
1000,1000,20,9253413,3067,0,0,0,0,0
1000,1000,20,9498542,3165,0,0,0,0,0
1000,1000,20,9189882,3431,0,0,0,0,0
1000,1000,20,9292940,3216,0,0,0,0,0
1000,1000,20,9187586,3507,0,0,0,0,0
1000,1000,20,9343731,3454,0,0,0,0,0
1000,1000,20,9215508,3261,0,0,0,0,0
1000,1000,20,9380738,3123,0,0,0,0,0
1000,1000,20,9312788,3058,0,0,0,0,0
1000,1000,20,9292518,3256,0,0,0,0,0
1000,1000,20,9311451,3208,0,0,0,0,0
1000,1000,20,9159883,3148,0,0,0,0,0
1000,1000,20,9302671,3564,0,0,0,0,0
1000,1000,20,9264325,3620,0,0,0,0,0
1000,1000,20,9355610,3043,0,0,0,0,0
1000,1000,20,9316150,3438,0,0,0,0,0
1000,1000,40,9443229,3314,0,0,0,0,0
1000,1000,40,9541701,3357,0,0,0,0,0
1000,1000,40,9596726,3540,0,0,0,0,0
1000,1000,40,9630518,3054,0,0,0,0,0
1000,1000,40,9580132,3424,0,0,0,0,0
1000,1000,40,9869390,3340,0,0,0,0,0
1000,1000,40,9513320,3022,0,0,0,0,0
1000,1000,40,9597323,3117,0,0,0,0,0
1000,1000,40,9582777,3708,0,0,0,0,0
1000,1000,40,9678211,3360,0,0,0,0,0
1000,1000,40,9603258,3009,0,0,0,0,0
1000,1000,40,9777965,3236,0,0,0,0,0
1000,1000,40,9661263,3389,0,0,0,0,0
1000,1000,40,9583866,3949,0,0,0,0,0
1000,1000,40,9549808,2999,0,0,0,0,0
1000,1000,40,9680239,3708,0,0,0,0,0
1000,1000,40,9491284,3812,0,0,0,0,0
1000,1000,40,9603509,3556,0,0,0,0,0
1000,1000,40,9578735,3186,0,0,0,0,0
1000,1000,40,9645953,3445,0,0,0,0,0
1000,1000,60,9291594,3427,0,0,0,0,0
1000,1000,60,9170762,3466,0,0,0,0,0
1000,1000,60,9290408,3675,0,0,0,0,0
1000,1000,60,9293634,3640,0,0,0,0,0
1000,1000,60,9315632,3312,0,0,0,0,0
1000,1000,60,9226087,3740,0,0,0,0,0
1000,1000,60,9192881,3310,0,0,0,0,0
1000,1000,60,9310125,3468,0,0,0,0,0
1000,1000,60,9255413,3386,0,0,0,0,0
1000,1000,60,9271997,4454,0,0,0,0,0
1000,1000,60,9289500,3204,0,0,0,0,0
1000,1000,60,9229996,3458,0,0,0,0,0
1000,1000,60,9208631,3103,0,0,0,0,0
1000,1000,60,9336833,3248,0,0,0,0,0
1000,1000,60,9277610,3259,0,0,0,0,0
1000,1000,60,9392330,3323,0,0,0,0,0
1000,1000,60,9247052,2997,0,0,0,0,0
1000,1000,60,9513480,3246,0,0,0,0,0
1000,1000,60,9297169,3577,0,0,0,0,0
1000,1000,60,9432385,3000,0,0,0,0,0
1000,1000,80,9696588,3679,0,0,0,0,0
1000,1000,80,9716801,3208,0,0,0,0,0
1000,1000,80,9589858,3035,0,0,0,0,0
1000,1000,80,9633532,3616,0,0,0,0,0
1000,1000,80,9641821,3205,0,0,0,0,0
1000,1000,80,9569110,3573,0,0,0,0,0
1000,1000,80,9681750,3377,0,0,0,0,0
1000,1000,80,9719870,3234,0,0,0,0,0
1000,1000,80,9774166,3400,0,0,0,0,0
1000,1000,80,9673493,3144,0,0,0,0,0
1000,1000,80,9563735,3230,0,0,0,0,0
1000,1000,80,9845711,3153,0,0,0,0,0
1000,1000,80,9617118,3310,0,0,0,0,0
1000,1000,80,9854657,3702,0,0,0,0,0
1000,1000,80,9691395,3334,0,0,0,0,0
1000,1000,80,9598762,3212,0,0,0,0,0
1000,1000,80,9768007,3622,0,0,0,0,0
1000,1000,80,9553552,3082,0,0,0,0,0
1000,1000,80,9647060,3576,0,0,0,0,0
1000,1000,80,9706748,3499,0,0,0,0,0
1000,1000,100,9346394,3502,0,0,0,0,0
1000,1000,100,9353391,3387,0,0,0,0,0
1000,1000,100,9317802,2978,0,0,0,0,0
1000,1000,100,9464412,3582,0,0,0,0,0
1000,1000,100,9245602,3376,0,0,0,0,0
1000,1000,100,9388136,3011,0,0,0,0,0
1000,1000,100,9402299,3336,0,0,0,0,0
1000,1000,100,9283559,3647,0,0,0,0,0
1000,1000,100,9364643,3388,0,0,0,0,0
1000,1000,100,9463236,3845,0,0,0,0,0
1000,1000,100,9554338,3641,0,0,0,0,0
1000,1000,100,9535532,3392,0,0,0,0,0
1000,1000,100,9319098,3685,0,0,0,0,0
1000,1000,100,9452349,3310,0,0,0,0,0
1000,1000,100,9246780,3377,0,0,0,0,0
1000,1000,100,9478710,3241,0,0,0,0,0
1000,1000,100,9365903,3210,0,0,0,0,0
1000,1000,100,9459028,3466,0,0,0,0,0
1000,1000,100,9405578,3974,0,0,0,0,0
1000,1000,100,9409938,3361,0,0,0,0,0
1000,1000,120,9682618,3504,0,0,0,0,0
1000,1000,120,9700087,3522,0,0,0,0,0
1000,1000,120,9683124,3413,0,0,0,0,0
1000,1000,120,9680569,3022,0,0,0,0,0
1000,1000,120,9718783,3226,0,0,0,0,0
1000,1000,120,9693786,3324,0,0,0,0,0
1000,1000,120,9838993,3417,0,0,0,0,0
1000,1000,120,9651191,3175,0,0,0,0,0
1000,1000,120,9907999,3314,0,0,0,0,0
1000,1000,120,9703473,3229,0,0,0,0,0
1000,1000,120,9593617,3264,0,0,0,0,0
1000,1000,120,9861309,3292,0,0,0,0,0
1000,1000,120,9815718,3032,0,0,0,0,0
1000,1000,120,9641517,3236,0,0,0,0,0
1000,1000,120,9677282,3578,0,0,0,0,0
1000,1000,120,9701276,3429,0,0,0,0,0
1000,1000,120,9810864,3641,0,0,0,0,0
1000,1000,120,9724301,3615,0,0,0,0,0
1000,1000,120,9658403,3307,0,0,0,0,0
1000,1000,120,9641446,3549,0,0,0,0,0
1000,1000,140,9558685,3713,0,0,0,0,0
1000,1000,140,9556526,3027,0,0,0,0,0
1000,1000,140,9514356,3297,0,0,0,0,0
1000,1000,140,9550879,3260,0,0,0,0,0
1000,1000,140,9630360,3297,0,0,0,0,0
1000,1000,140,9506042,2941,0,0,0,0,0
1000,1000,140,9572446,3379,0,0,0,0,0
1000,1000,140,9556887,3269,0,0,0,0,0
1000,1000,140,9605526,3206,0,0,0,0,0
1000,1000,140,9595295,3073,0,0,0,0,0
1000,1000,140,9772079,3504,0,0,0,0,0
1000,1000,140,9628361,3497,0,0,0,0,0
1000,1000,140,9590628,3295,0,0,0,0,0
1000,1000,140,9582049,2940,0,0,0,0,0
1000,1000,140,9676081,3128,0,0,0,0,0
1000,1000,140,9593024,3227,0,0,0,0,0
1000,1000,140,9617421,3076,0,0,0,0,0
1000,1000,140,9535984,3920,0,0,0,0,0
1000,1000,140,9584235,2795,0,0,0,0,0
1000,1000,140,9519519,3373,0,0,0,0,0
1000,1000,160,9788316,3637,0,0,0,0,0
1000,1000,160,9622771,3047,0,0,0,0,0
1000,1000,160,9660062,3195,0,0,0,0,0
1000,1000,160,9679150,3591,0,0,0,0,0
1000,1000,160,9662908,3375,0,0,0,0,0
1000,1000,160,9522958,2981,0,0,0,0,0
1000,1000,160,9511336,3009,0,0,0,0,0
1000,1000,160,9620617,3063,0,0,0,0,0
1000,1000,160,9548202,3231,0,0,0,0,0
1000,1000,160,9596493,3613,0,0,0,0,0
1000,1000,160,9715319,3365,0,0,0,0,0
1000,1000,160,9523417,3252,0,0,0,0,0
1000,1000,160,9589448,2893,0,0,0,0,0
1000,1000,160,9509033,3536,0,0,0,0,0
1000,1000,160,9650726,2930,0,0,0,0,0
1000,1000,160,9707621,3197,0,0,0,0,0
1000,1000,160,9529216,2911,0,0,0,0,0
1000,1000,160,9847512,2950,0,0,0,0,0
1000,1000,160,9558790,3384,0,0,0,0,0
1000,1000,160,9530706,3112,0,0,0,0,0
1000,1000,180,9605173,3129,0,0,0,0,0
1000,1000,180,9499614,15949,0,0,0,0,0
1000,1000,180,9456972,3033,0,0,0,0,0
1000,1000,180,9738704,3561,0,0,0,0,0
1000,1000,180,9476670,3205,0,0,0,0,0
1000,1000,180,9836893,3193,0,0,0,0,0
1000,1000,180,9545935,2913,0,0,0,0,0
1000,1000,180,9546924,3271,0,0,0,0,0
1000,1000,180,9484972,3274,0,0,0,0,0
1000,1000,180,9650639,3203,0,0,0,0,0
1000,1000,180,9660534,3096,0,0,0,0,0
1000,1000,180,9640408,4274,0,0,0,0,0
1000,1000,180,9581929,3523,0,0,0,0,0
1000,1000,180,9433659,3782,0,0,0,0,0
1000,1000,180,9532074,2967,0,0,0,0,0
1000,1000,180,9479249,2940,0,0,0,0,0
1000,1000,180,9483348,3091,0,0,0,0,0
1000,1000,180,9443158,3563,0,0,0,0,0
1000,1000,180,9369739,3479,0,0,0,0,0
1000,1000,180,9439924,3110,0,0,0,0,0
1000,1000,200,9452761,3575,0,0,0,0,0
1000,1000,200,9283597,3513,0,0,0,0,0
1000,1000,200,9346028,3557,0,0,0,0,0
1000,1000,200,9379846,3239,0,0,0,0,0
1000,1000,200,9449115,3667,0,0,0,0,0
1000,1000,200,9454315,3463,0,0,0,0,0
1000,1000,200,9435695,3764,0,0,0,0,0
1000,1000,200,9418451,3613,0,0,0,0,0
1000,1000,200,9588111,3483,0,0,0,0,0
1000,1000,200,9427531,3189,0,0,0,0,0
1000,1000,200,9501573,3642,0,0,0,0,0
1000,1000,200,9480329,3284,0,0,0,0,0
1000,1000,200,9582604,3683,0,0,0,0,0
1000,1000,200,9395686,3573,0,0,0,0,0
1000,1000,200,9325041,3602,0,0,0,0,0
1000,1000,200,9382769,3359,0,0,0,0,0
1000,1000,200,9318273,3565,0,0,0,0,0
1000,1000,200,9449873,3064,0,0,0,0,0
1000,1000,200,9423709,3650,0,0,0,0,0
1000,1000,200,9376105,3460,0,0,0,0,0
1000,1000,220,9768024,3562,0,0,0,0,0
1000,1000,220,9854216,4151,0,0,0,0,0
1000,1000,220,9601540,3883,0,0,0,0,0
1000,1000,220,9980450,3867,0,0,0,0,0
1000,1000,220,9767016,3311,0,0,0,0,0
1000,1000,220,9786535,3150,0,0,0,0,0
1000,1000,220,9560653,3584,0,0,0,0,0
1000,1000,220,9706213,3274,0,0,0,0,0
1000,1000,220,9845405,3327,0,0,0,0,0
1000,1000,220,9696717,2980,0,0,0,0,0
1000,1000,220,9683201,4199,0,0,0,0,0
1000,1000,220,9714191,3972,0,0,0,0,0
1000,1000,220,9877968,3679,0,0,0,0,0
1000,1000,220,9821342,3545,0,0,0,0,0
1000,1000,220,9732520,3449,0,0,0,0,0
1000,1000,220,9650361,3547,0,0,0,0,0
1000,1000,220,9807573,3711,0,0,0,0,0
1000,1000,220,9654877,3509,0,0,0,0,0
1000,1000,220,9948149,3849,0,0,0,0,0
1000,1000,220,9731678,3197,0,0,0,0,0
1000,1000,240,9681857,3601,0,0,0,0,0
1000,1000,240,9686285,3398,0,0,0,0,0
1000,1000,240,9654382,3775,0,0,0,0,0
1000,1000,240,9796111,3355,0,0,0,0,0
1000,1000,240,9719125,3224,0,0,0,0,0
1000,1000,240,9695378,3298,0,0,0,0,0
1000,1000,240,9708008,3515,0,0,0,0,0
1000,1000,240,9793092,3235,0,0,0,0,0
1000,1000,240,9709784,3105,0,0,0,0,0
1000,1000,240,9737751,3205,0,0,0,0,0
1000,1000,240,9818473,3054,0,0,0,0,0
1000,1000,240,9658474,3100,0,0,0,0,0
1000,1000,240,9725414,3527,0,0,0,0,0
1000,1000,240,9636829,3236,0,0,0,0,0
1000,1000,240,9769881,3208,0,0,0,0,0
1000,1000,240,9647490,3721,0,0,0,0,0
1000,1000,240,9566348,3530,0,0,0,0,0
1000,1000,240,9575322,3086,0,0,0,0,0
1000,1000,240,9976521,3200,0,0,0,0,0
1000,1000,240,9611678,3291,0,0,0,0,0
1000,1000,260,9968410,3326,0,0,0,0,0
1000,1000,260,9822976,4114,0,0,0,0,0
1000,1000,260,9832188,3286,0,0,0,0,0
1000,1000,260,9991369,3606,0,0,0,0,0
1000,1000,260,9812096,3134,0,0,0,0,0
1000,1000,260,10091178,3182,0,0,0,0,0
1000,1000,260,9813879,3761,0,0,0,0,0
1000,1000,260,9890842,3382,0,0,0,0,0
1000,1000,260,10018651,3211,0,0,0,0,0
1000,1000,260,9856295,3683,0,0,0,0,0
1000,1000,260,9866318,3168,0,0,0,0,0
1000,1000,260,9733707,3621,0,0,0,0,0
1000,1000,260,9936388,3836,0,0,0,0,0
1000,1000,260,9911993,3405,0,0,0,0,0
1000,1000,260,9998320,3639,0,0,0,0,0
1000,1000,260,9778622,3300,0,0,0,0,0
1000,1000,260,9728821,3681,0,0,0,0,0
1000,1000,260,9861255,3283,0,0,0,0,0
1000,1000,260,9747433,3476,0,0,0,0,0
1000,1000,260,9769763,3564,0,0,0,0,0
1000,1000,280,9796909,3242,0,0,0,0,0
1000,1000,280,9706210,3530,0,0,0,0,0
1000,1000,280,9578932,3506,0,0,0,0,0
1000,1000,280,9895861,3882,0,0,0,0,0
1000,1000,280,9836841,3231,0,0,0,0,0
1000,1000,280,9703670,3231,0,0,0,0,0
1000,1000,280,9702680,3991,0,0,0,0,0
1000,1000,280,9671134,3096,0,0,0,0,0
1000,1000,280,9756027,3607,0,0,0,0,0
1000,1000,280,9694533,3285,0,0,0,0,0
1000,1000,280,9655077,3488,0,0,0,0,0
1000,1000,280,9661728,3305,0,0,0,0,0
1000,1000,280,9736051,3557,0,0,0,0,0
1000,1000,280,9909778,3219,0,0,0,0,0
1000,1000,280,9770219,3444,0,0,0,0,0
1000,1000,280,9625275,3777,0,0,0,0,0
1000,1000,280,9637841,3758,0,0,0,0,0
1000,1000,280,9770394,3186,0,0,0,0,0
1000,1000,280,9622630,3308,0,0,0,0,0
1000,1000,280,9802453,3425,0,0,0,0,0
1000,1000,300,10054134,3349,0,0,0,0,0
1000,1000,300,9753187,3224,0,0,0,0,0
1000,1000,300,9758268,4032,0,0,0,0,0
1000,1000,300,9747676,3162,0,0,0,0,0
1000,1000,300,9849539,3870,0,0,0,0,0
1000,1000,300,9745339,3541,0,0,0,0,0
1000,1000,300,9741837,4275,0,0,0,0,0
1000,1000,300,9800116,3705,0,0,0,0,0
1000,1000,300,9675261,3727,0,0,0,0,0
1000,1000,300,9779058,3312,0,0,0,0,0
1000,1000,300,9822946,3573,0,0,0,0,0
1000,1000,300,9759144,3621,0,0,0,0,0
1000,1000,300,9849575,3167,0,0,0,0,0
1000,1000,300,9575621,3506,0,0,0,0,0
1000,1000,300,9611512,3937,0,0,0,0,0
1000,1000,300,9652331,3324,0,0,0,0,0
1000,1000,300,9914050,3452,0,0,0,0,0
1000,1000,300,9620778,3327,0,0,0,0,0
1000,1000,300,9748225,3304,0,0,0,0,0
1000,1000,300,9752027,3991,0,0,0,0,0
1000,1000,320,9778300,3512,0,0,0,0,0
1000,1000,320,9985272,3719,0,0,0,0,0
1000,1000,320,9696829,3530,0,0,0,0,0
1000,1000,320,9637845,3677,0,0,0,0,0
1000,1000,320,9676013,3552,0,0,0,0,0
1000,1000,320,9591977,3321,0,0,0,0,0
1000,1000,320,9778479,3587,0,0,0,0,0
1000,1000,320,9728903,3795,0,0,0,0,0
1000,1000,320,9716789,3755,0,0,0,0,0
1000,1000,320,9820032,3144,0,0,0,0,0
1000,1000,320,9604868,3323,0,0,0,0,0
1000,1000,320,9679292,3502,0,0,0,0,0
1000,1000,320,9702316,3487,0,0,0,0,0
1000,1000,320,9785435,3542,0,0,0,0,0
1000,1000,320,9619013,3336,0,0,0,0,0
1000,1000,320,9955830,3286,0,0,0,0,0
1000,1000,320,9660743,3303,0,0,0,0,0
1000,1000,320,9734432,3174,0,0,0,0,0
1000,1000,320,9746936,3553,0,0,0,0,0
1000,1000,320,9719955,3865,0,0,0,0,0
1000,1000,340,9838849,3523,0,0,0,0,0
1000,1000,340,9999208,3540,0,0,0,0,0
1000,1000,340,10106255,3403,0,0,0,0,0
1000,1000,340,9852063,3193,0,0,0,0,0
1000,1000,340,9754709,3477,0,0,0,0,0
1000,1000,340,9988681,3312,0,0,0,0,0
1000,1000,340,9885319,3330,0,0,0,0,0
1000,1000,340,9803246,3913,0,0,0,0,0
1000,1000,340,9934599,3329,0,0,0,0,0
1000,1000,340,9886615,3466,0,0,0,0,0
1000,1000,340,9805451,3177,0,0,0,0,0
1000,1000,340,9762312,3747,0,0,0,0,0
1000,1000,340,9877869,3661,0,0,0,0,0
1000,1000,340,9870068,3776,0,0,0,0,0
1000,1000,340,9848808,3536,0,0,0,0,0
1000,1000,340,9820763,3285,0,0,0,0,0
1000,1000,340,9892127,3605,0,0,0,0,0
1000,1000,340,9827690,3666,0,0,0,0,0
1000,1000,340,9870611,3457,0,0,0,0,0
1000,1000,340,9980035,3395,0,0,0,0,0
1000,1000,360,9786899,3332,0,0,0,0,0
1000,1000,360,9731179,3437,0,0,0,0,0
1000,1000,360,9819257,3191,0,0,0,0,0
1000,1000,360,9744596,3221,0,0,0,0,0
1000,1000,360,9838219,3926,0,0,0,0,0
1000,1000,360,9754166,3496,0,0,0,0,0
1000,1000,360,9778634,3341,0,0,0,0,0
1000,1000,360,9732782,3743,0,0,0,0,0
1000,1000,360,9748164,3474,0,0,0,0,0
1000,1000,360,9724229,3465,0,0,0,0,0
1000,1000,360,9839845,3220,0,0,0,0,0
1000,1000,360,9882852,4101,0,0,0,0,0
1000,1000,360,9633068,3201,0,0,0,0,0
1000,1000,360,9785051,3431,0,0,0,0,0
1000,1000,360,9794038,4567,0,0,0,0,0
1000,1000,360,9738890,3809,0,0,0,0,0
1000,1000,360,9930409,3629,0,0,0,0,0
1000,1000,360,9754121,3817,0,0,0,0,0
1000,1000,360,9829547,3564,0,0,0,0,0
1000,1000,360,9793515,3833,0,0,0,0,0
1000,1000,380,9670462,3501,0,0,0,0,0
1000,1000,380,9635138,3437,0,0,0,0,0
1000,1000,380,9574859,3552,0,0,0,0,0
1000,1000,380,9467460,3659,0,0,0,0,0
1000,1000,380,9670801,3403,0,0,0,0,0
1000,1000,380,9606963,3630,0,0,0,0,0
1000,1000,380,9574753,3739,0,0,0,0,0
1000,1000,380,9664691,3135,0,0,0,0,0
1000,1000,380,9594533,3330,0,0,0,0,0
1000,1000,380,9550200,3559,0,0,0,0,0
1000,1000,380,9527265,4051,0,0,0,0,0
1000,1000,380,9501640,3645,0,0,0,0,0
1000,1000,380,9675613,3733,0,0,0,0,0
1000,1000,380,9555785,3153,0,0,0,0,0
1000,1000,380,9704074,3762,0,0,0,0,0
1000,1000,380,9588044,3898,0,0,0,0,0
1000,1000,380,9550651,3505,0,0,0,0,0
1000,1000,380,9651338,3329,0,0,0,0,0
1000,1000,380,9603086,3168,0,0,0,0,0
1000,1000,380,9605985,3095,0,0,0,0,0
1000,1000,400,9900951,3400,0,0,0,0,0
1000,1000,400,10047268,3807,0,0,0,0,0
1000,1000,400,9805105,3217,0,0,0,0,0
1000,1000,400,10018546,3858,0,0,0,0,0
1000,1000,400,9921067,3696,0,0,0,0,0
1000,1000,400,10006391,3569,0,0,0,0,0
1000,1000,400,10019504,3748,0,0,0,0,0
1000,1000,400,9944891,3733,0,0,0,0,0
1000,1000,400,9904498,3746,0,0,0,0,0
1000,1000,400,10162115,3635,0,0,0,0,0
1000,1000,400,9959258,3602,0,0,0,0,0
1000,1000,400,10017272,3744,0,0,0,0,0
1000,1000,400,10031321,3535,0,0,0,0,0
1000,1000,400,10077437,3894,0,0,0,0,0
1000,1000,400,9959317,3854,0,0,0,0,0
1000,1000,400,9988836,3786,0,0,0,0,0
1000,1000,400,10026757,3445,0,0,0,0,0
1000,1000,400,9967908,3513,0,0,0,0,0
1000,1000,400,9984403,3500,0,0,0,0,0
1000,1000,400,9895802,3541,0,0,0,0,0
1000,1000,420,9807142,3769,0,0,0,0,0
1000,1000,420,9742855,3107,0,0,0,0,0
1000,1000,420,9956144,3636,0,0,0,0,0
1000,1000,420,9831645,3750,0,0,0,0,0
1000,1000,420,9694183,3432,0,0,0,0,0
1000,1000,420,9877819,3404,0,0,0,0,0
1000,1000,420,9819705,3818,0,0,0,0,0
1000,1000,420,9697726,3540,0,0,0,0,0
1000,1000,420,9693600,3360,0,0,0,0,0
1000,1000,420,9550089,3632,0,0,0,0,0
1000,1000,420,9746921,3581,0,0,0,0,0
1000,1000,420,9577355,3637,0,0,0,0,0
1000,1000,420,9810418,3245,0,0,0,0,0
1000,1000,420,9723962,3670,0,0,0,0,0
1000,1000,420,9786052,4081,0,0,0,0,0
1000,1000,420,9718893,3733,0,0,0,0,0
1000,1000,420,9736686,3804,0,0,0,0,0
1000,1000,420,9764991,3717,0,0,0,0,0
1000,1000,420,9791303,3653,0,0,0,0,0
1000,1000,420,9730538,3676,0,0,0,0,0
1000,1000,440,9899281,3823,0,0,0,0,0
1000,1000,440,9991192,3198,0,0,0,0,0
1000,1000,440,9876813,4014,0,0,0,0,0
1000,1000,440,9853033,3863,0,0,0,0,0
1000,1000,440,9948278,3177,0,0,0,0,0
1000,1000,440,9839832,3459,0,0,0,0,0
