Pallet: "pallet_vesting", Extrinsic: "vest_locked", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
l,s,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
34,28,31528,1389,0,0,0,0,0
34,28,32333,1454,0,0,0,0,0
34,28,31260,1359,0,0,0,0,0
34,28,31219,1431,0,0,0,0,0
34,28,30917,1402,0,0,0,0,0
34,28,30918,1423,0,0,0,0,0
34,28,31252,1392,0,0,0,0,0
34,28,31228,1402,0,0,0,0,0
34,28,31007,1411,0,0,0,0,0
34,28,35104,1473,0,0,0,0,0
34,28,31091,1383,0,0,0,0,0
34,28,30836,1399,0,0,0,0,0
35,28,32562,1551,0,0,0,0,0
35,28,31402,1479,0,0,0,0,0
35,28,31429,1484,0,0,0,0,0
35,28,30868,1509,0,0,0,0,0
35,28,31137,1499,0,0,0,0,0
35,28,30652,1458,0,0,0,0,0
35,28,30867,1461,0,0,0,0,0
35,28,30554,1461,0,0,0,0,0
35,28,30843,1453,0,0,0,0,0
35,28,30740,1442,0,0,0,0,0
35,28,30659,1446,0,0,0,0,0
35,28,30789,1481,0,0,0,0,0
35,28,30844,1435,0,0,0,0,0
35,28,30839,1418,0,0,0,0,0
35,28,30811,1444,0,0,0,0,0
35,28,30496,1493,0,0,0,0,0
35,28,31314,1436,0,0,0,0,0
35,28,33568,1496,0,0,0,0,0
35,28,30738,1443,0,0,0,0,0
35,28,31171,1374,0,0,0,0,0
36,28,32561,1568,0,0,0,0,0
36,28,31122,1556,0,0,0,0,0
36,28,31455,1509,0,0,0,0,0
36,28,31095,1473,0,0,0,0,0
36,28,30704,1463,0,0,0,0,0
36,28,30982,1434,0,0,0,0,0
36,28,64471,1439,0,0,0,0,0
36,28,31055,1430,0,0,0,0,0
36,28,31256,1430,0,0,0,0,0
36,28,31326,1427,0,0,0,0,0
36,28,31012,1443,0,0,0,0,0
36,28,31268,1470,0,0,0,0,0
36,28,31221,1495,0,0,0,0,0
36,28,31055,1461,0,0,0,0,0
36,28,31150,1451,0,0,0,0,0
36,28,59147,1454,0,0,0,0,0
36,28,30835,1438,0,0,0,0,0
36,28,34233,1501,0,0,0,0,0
36,28,31063,1518,0,0,0,0,0
36,28,30752,1456,0,0,0,0,0
37,28,58335,1547,0,0,0,0,0
37,28,31338,1431,0,0,0,0,0
37,28,31471,1418,0,0,0,0,0
37,28,31380,1366,0,0,0,0,0
37,28,31548,1427,0,0,0,0,0
37,28,31880,1485,0,0,0,0,0
37,28,31250,1403,0,0,0,0,0
37,28,31563,1440,0,0,0,0,0
37,28,31256,1449,0,0,0,0,0
37,28,31223,1422,0,0,0,0,0
37,28,31591,1361,0,0,0,0,0
37,28,30862,1391,0,0,0,0,0
37,28,31501,1417,0,0,0,0,0
37,28,31180,1425,0,0,0,0,0
37,28,32203,1429,0,0,0,0,0
37,28,31409,1426,0,0,0,0,0
37,28,32169,1409,0,0,0,0,0
37,28,35267,1536,0,0,0,0,0
37,28,32194,1397,0,0,0,0,0
37,28,31239,1388,0,0,0,0,0
38,28,32718,1539,0,0,0,0,0
38,28,31294,1444,0,0,0,0,0
38,28,31232,1462,0,0,0,0,0
38,28,31236,1422,0,0,0,0,0
38,28,30404,1418,0,0,0,0,0
38,28,31368,1446,0,0,0,0,0
38,28,31508,1443,0,0,0,0,0
38,28,30785,1448,0,0,0,0,0
38,28,31158,1446,0,0,0,0,0
38,28,31133,1463,0,0,0,0,0
38,28,58571,1445,0,0,0,0,0
38,28,30969,1455,0,0,0,0,0
38,28,31328,1434,0,0,0,0,0
38,28,31324,1420,0,0,0,0,0
38,28,30788,1510,0,0,0,0,0
38,28,30613,1424,0,0,0,0,0
38,28,31032,1387,0,0,0,0,0
38,28,33332,1421,0,0,0,0,0
38,28,31040,1426,0,0,0,0,0
38,28,31273,1469,0,0,0,0,0
39,28,33837,1512,0,0,0,0,0
39,28,32000,1470,0,0,0,0,0
39,28,31915,1486,0,0,0,0,0
39,28,31354,1421,0,0,0,0,0
39,28,31917,1436,0,0,0,0,0
39,28,31773,1443,0,0,0,0,0
39,28,32131,1437,0,0,0,0,0
39,28,31527,1445,0,0,0,0,0
39,28,32433,1536,0,0,0,0,0
39,28,31581,1427,0,0,0,0,0
39,28,32148,1407,0,0,0,0,0
39,28,31940,1447,0,0,0,0,0
39,28,31791,1454,0,0,0,0,0
39,28,31587,1441,0,0,0,0,0
39,28,31820,1471,0,0,0,0,0
39,28,31652,1386,0,0,0,0,0
39,28,31946,1521,0,0,0,0,0
39,28,34458,1479,0,0,0,0,0
39,28,31679,1445,0,0,0,0,0
39,28,31932,1514,0,0,0,0,0
40,28,33836,1511,0,0,0,0,0
40,28,32141,1512,0,0,0,0,0
40,28,32436,1429,0,0,0,0,0
40,28,31805,1434,0,0,0,0,0
40,28,31974,1410,0,0,0,0,0
40,28,32138,1542,0,0,0,0,0
40,28,32034,1453,0,0,0,0,0
40,28,31775,1434,0,0,0,0,0
40,28,31715,1408,0,0,0,0,0
40,28,31546,1468,0,0,0,0,0
40,28,31670,1401,0,0,0,0,0
40,28,32188,1410,0,0,0,0,0
40,28,31866,1405,0,0,0,0,0
40,28,32287,1491,0,0,0,0,0
40,28,32279,1429,0,0,0,0,0
40,28,31725,1380,0,0,0,0,0
40,28,32224,1379,0,0,0,0,0
40,28,32210,1471,0,0,0,0,0
40,28,32156,1414,0,0,0,0,0
40,28,32288,1454,0,0,0,0,0
41,28,34278,1499,0,0,0,0,0
41,28,33527,1516,0,0,0,0,0
41,28,33273,1494,0,0,0,0,0
41,28,33125,1445,0,0,0,0,0
41,28,32972,1422,0,0,0,0,0
41,28,33553,1501,0,0,0,0,0
41,28,33028,1459,0,0,0,0,0
41,28,33199,1384,0,0,0,0,0
41,28,33213,1418,0,0,0,0,0
41,28,33243,1436,0,0,0,0,0
41,28,33385,1430,0,0,0,0,0
41,28,32701,1405,0,0,0,0,0
41,28,33644,1437,0,0,0,0,0
41,28,33625,1531,0,0,0,0,0
41,28,33295,1410,0,0,0,0,0
41,28,32381,1387,0,0,0,0,0
41,28,33061,1443,0,0,0,0,0
41,28,33737,1421,0,0,0,0,0
41,28,33136,1427,0,0,0,0,0
41,28,33258,1479,0,0,0,0,0
42,28,34741,1560,0,0,0,0,0
42,28,33523,1532,0,0,0,0,0
42,28,33385,1436,0,0,0,0,0
42,28,33054,1479,0,0,0,0,0
42,28,33316,1464,0,0,0,0,0
42,28,33354,1504,0,0,0,0,0
42,28,33348,1463,0,0,0,0,0
42,28,33219,1457,0,0,0,0,0
42,28,56848,1483,0,0,0,0,0
42,28,34043,1473,0,0,0,0,0
42,28,33466,1443,0,0,0,0,0
42,28,33385,1450,0,0,0,0,0
42,28,34023,1549,0,0,0,0,0
42,28,33548,1537,0,0,0,0,0
42,28,33192,1441,0,0,0,0,0
42,28,33468,1467,0,0,0,0,0
42,28,33125,1510,0,0,0,0,0
42,28,35300,1524,0,0,0,0,0
42,28,33566,1480,0,0,0,0,0
42,28,33187,1469,0,0,0,0,0
43,28,34645,1551,0,0,0,0,0
43,28,33396,1447,0,0,0,0,0
43,28,33174,1408,0,0,0,0,0
43,28,32958,1466,0,0,0,0,0
43,28,33666,1495,0,0,0,0,0
43,28,33227,1486,0,0,0,0,0
43,28,32663,1456,0,0,0,0,0
43,28,32990,1418,0,0,0,0,0
43,28,33137,1451,0,0,0,0,0
43,28,33366,1434,0,0,0,0,0
43,28,33068,1447,0,0,0,0,0
43,28,60151,1462,0,0,0,0,0
43,28,33597,1423,0,0,0,0,0
43,28,33447,1405,0,0,0,0,0
43,28,33008,1440,0,0,0,0,0
43,28,33520,1440,0,0,0,0,0
43,28,33506,1405,0,0,0,0,0
43,28,35109,1450,0,0,0,0,0
43,28,33697,1462,0,0,0,0,0
43,28,33927,1467,0,0,0,0,0
44,28,34592,1577,0,0,0,0,0
44,28,33495,1513,0,0,0,0,0
44,28,33453,1425,0,0,0,0,0
44,28,33689,1513,0,0,0,0,0
44,28,32975,1457,0,0,0,0,0
44,28,33075,1476,0,0,0,0,0
44,28,33436,1442,0,0,0,0,0
44,28,33417,1468,0,0,0,0,0
44,28,33429,1415,0,0,0,0,0
44,28,33637,1438,0,0,0,0,0
44,28,39490,1529,0,0,0,0,0
44,28,33497,1459,0,0,0,0,0
44,28,33429,1424,0,0,0,0,0
44,28,33446,1465,0,0,0,0,0
44,28,33655,1390,0,0,0,0,0
44,28,32751,1452,0,0,0,0,0
44,28,33175,1408,0,0,0,0,0
44,28,35188,1449,0,0,0,0,0
44,28,33906,1512,0,0,0,0,0
44,28,33403,1485,0,0,0,0,0
45,28,34055,1493,0,0,0,0,0
45,28,33284,1379,0,0,0,0,0
45,28,33685,1396,0,0,0,0,0
45,28,33252,1303,0,0,0,0,0
45,28,32749,1342,0,0,0,0,0
45,28,46387,1385,0,0,0,0,0
45,28,45518,1373,0,0,0,0,0
45,28,33053,1358,0,0,0,0,0
45,28,32950,1378,0,0,0,0,0
45,28,34153,1448,0,0,0,0,0
45,28,33401,1396,0,0,0,0,0
45,28,32948,1395,0,0,0,0,0
45,28,32693,1365,0,0,0,0,0
45,28,33377,1398,0,0,0,0,0
45,28,32732,1386,0,0,0,0,0
45,28,33126,1393,0,0,0,0,0
45,28,33429,1430,0,0,0,0,0
45,28,35590,1429,0,0,0,0,0
45,28,33531,1377,0,0,0,0,0
45,28,32557,1338,0,0,0,0,0
46,28,35332,1556,0,0,0,0,0
46,28,32918,1511,0,0,0,0,0
46,28,33451,1444,0,0,0,0,0
46,28,33226,1501,0,0,0,0,0
46,28,33210,1455,0,0,0,0,0
46,28,33607,1456,0,0,0,0,0
46,28,33205,1404,0,0,0,0,0
46,28,33426,1442,0,0,0,0,0
46,28,33762,1530,0,0,0,0,0
46,28,33519,1427,0,0,0,0,0
46,28,33310,1479,0,0,0,0,0
46,28,33488,1449,0,0,0,0,0
46,28,34082,1437,0,0,0,0,0
46,28,33682,1430,0,0,0,0,0
46,28,33609,1444,0,0,0,0,0
46,28,34148,1523,0,0,0,0,0
46,28,33350,1433,0,0,0,0,0
46,28,35358,1465,0,0,0,0,0
46,28,33648,1476,0,0,0,0,0
46,28,33327,1448,0,0,0,0,0
47,28,35129,1545,0,0,0,0,0
47,28,33255,1468,0,0,0,0,0
47,28,33764,1489,0,0,0,0,0
47,28,33179,1460,0,0,0,0,0
47,28,33006,1473,0,0,0,0,0
47,28,33001,1469,0,0,0,0,0
47,28,33434,1500,0,0,0,0,0
47,28,33365,1447,0,0,0,0,0
47,28,33303,1437,0,0,0,0,0
47,28,33553,1453,0,0,0,0,0
47,28,33601,1428,0,0,0,0,0
47,28,33530,1473,0,0,0,0,0
47,28,33143,1477,0,0,0,0,0
47,28,33776,1497,0,0,0,0,0
47,28,33491,1419,0,0,0,0,0
47,28,33153,1468,0,0,0,0,0
47,28,33247,1446,0,0,0,0,0
47,28,35722,1508,0,0,0,0,0
47,28,33657,1482,0,0,0,0,0
47,28,33187,1419,0,0,0,0,0
48,28,35010,1551,0,0,0,0,0
48,28,33567,1450,0,0,0,0,0
48,28,33682,1444,0,0,0,0,0
48,28,33256,1625,0,0,0,0,0
48,28,33445,1440,0,0,0,0,0
48,28,33308,1429,0,0,0,0,0
48,28,33037,1447,0,0,0,0,0
48,28,33770,1427,0,0,0,0,0
48,28,33189,1447,0,0,0,0,0
48,28,32932,1447,0,0,0,0,0
48,28,32825,1434,0,0,0,0,0
48,28,33614,1508,0,0,0,0,0
48,28,33325,1494,0,0,0,0,0
48,28,33236,1436,0,0,0,0,0
48,28,33245,1492,0,0,0,0,0
48,28,33606,1429,0,0,0,0,0
48,28,33138,1427,0,0,0,0,0
48,28,35068,1494,0,0,0,0,0
48,28,33872,1470,0,0,0,0,0
48,28,33559,1413,0,0,0,0,0
49,28,35434,1540,0,0,0,0,0
49,28,33566,1479,0,0,0,0,0
49,28,33541,1451,0,0,0,0,0
49,28,33797,1476,0,0,0,0,0
49,28,33267,1464,0,0,0,0,0
49,28,33712,1529,0,0,0,0,0
49,28,33412,1461,0,0,0,0,0
49,28,33603,1447,0,0,0,0,0
49,28,34040,1535,0,0,0,0,0
49,28,33084,1514,0,0,0,0,0
49,28,33917,1475,0,0,0,0,0
49,28,33286,1440,0,0,0,0,0
49,28,33785,1490,0,0,0,0,0
49,28,33412,1500,0,0,0,0,0
49,28,33648,1474,0,0,0,0,0
49,28,33157,14008,0,0,0,0,0
49,28,33731,1519,0,0,0,0,0
49,28,35331,1505,0,0,0,0,0
49,28,33602,1471,0,0,0,0,0
49,28,33640,1453,0,0,0,0,0
49,1,32706,1567,0,0,0,0,0
49,1,30958,1499,0,0,0,0,0
49,1,30776,1475,0,0,0,0,0
49,1,30678,1446,0,0,0,0,0
49,1,30670,1391,0,0,0,0,0
49,1,31051,1426,0,0,0,0,0
49,1,31908,1460,0,0,0,0,0
49,1,30796,1480,0,0,0,0,0
49,1,30611,1453,0,0,0,0,0
49,1,30716,1488,0,0,0,0,0
49,1,31065,1514,0,0,0,0,0
49,1,30501,1435,0,0,0,0,0
49,1,30592,1490,0,0,0,0,0
49,1,30908,1448,0,0,0,0,0
49,1,30960,1467,0,0,0,0,0
49,1,30985,1444,0,0,0,0,0
49,1,31371,1431,0,0,0,0,0
49,1,32512,1444,0,0,0,0,0
49,1,31035,1447,0,0,0,0,0
49,1,30709,1466,0,0,0,0,0
49,2,32357,1527,0,0,0,0,0
49,2,31210,1502,0,0,0,0,0
49,2,31057,1424,0,0,0,0,0
49,2,30974,1391,0,0,0,0,0
49,2,31052,1505,0,0,0,0,0
49,2,31042,1458,0,0,0,0,0
49,2,31400,1435,0,0,0,0,0
49,2,30928,1464,0,0,0,0,0
49,2,30833,1460,0,0,0,0,0
49,2,31254,1424,0,0,0,0,0
49,2,30742,1407,0,0,0,0,0
49,2,31147,1419,0,0,0,0,0
49,2,31210,1353,0,0,0,0,0
49,2,31056,1367,0,0,0,0,0
49,2,31190,1430,0,0,0,0,0
49,2,30912,1349,0,0,0,0,0
49,2,31030,1488,0,0,0,0,0
49,2,33053,1502,0,0,0,0,0
49,2,31453,1442,0,0,0,0,0
49,2,31233,1451,0,0,0,0,0
49,3,32321,1524,0,0,0,0,0
49,3,31542,14127,0,0,0,0,0
49,3,31755,1476,0,0,0,0,0
49,3,30992,1370,0,0,0,0,0
49,3,30803,1448,0,0,0,0,0
49,3,31601,1445,0,0,0,0,0
49,3,31435,1402,0,0,0,0,0
49,3,30977,1399,0,0,0,0,0
49,3,30987,1433,0,0,0,0,0
49,3,31198,1534,0,0,0,0,0
49,3,31189,1430,0,0,0,0,0
49,3,31372,1447,0,0,0,0,0
49,3,31189,1504,0,0,0,0,0
49,3,31530,1411,0,0,0,0,0
49,3,31165,1414,0,0,0,0,0
49,3,31001,1396,0,0,0,0,0
49,3,31272,1437,0,0,0,0,0
49,3,33142,1455,0,0,0,0,0
49,3,31219,1453,0,0,0,0,0
49,3,31228,1372,0,0,0,0,0
49,4,46159,1568,0,0,0,0,0
49,4,31584,1539,0,0,0,0,0
49,4,31082,1479,0,0,0,0,0
49,4,31316,1536,0,0,0,0,0
49,4,31423,1444,0,0,0,0,0
49,4,31219,1394,0,0,0,0,0
49,4,31369,1420,0,0,0,0,0
49,4,57049,1548,0,0,0,0,0
49,4,31517,1433,0,0,0,0,0
49,4,31533,1508,0,0,0,0,0
49,4,31536,1448,0,0,0,0,0
49,4,31267,1408,0,0,0,0,0
49,4,31749,1427,0,0,0,0,0
49,4,31748,1441,0,0,0,0,0
49,4,31307,1548,0,0,0,0,0
49,4,31413,1456,0,0,0,0,0
49,4,31248,1410,0,0,0,0,0
49,4,33108,1516,0,0,0,0,0
49,4,31166,1448,0,0,0,0,0
49,4,46610,1493,0,0,0,0,0
49,5,32652,1525,0,0,0,0,0
49,5,31332,1462,0,0,0,0,0
49,5,31054,1407,0,0,0,0,0
49,5,31468,1429,0,0,0,0,0
49,5,31321,1417,0,0,0,0,0
49,5,31766,1477,0,0,0,0,0
49,5,31410,1420,0,0,0,0,0
49,5,30956,1383,0,0,0,0,0
49,5,30873,1471,0,0,0,0,0
49,5,31802,1438,0,0,0,0,0
49,5,31511,1452,0,0,0,0,0
49,5,31143,1452,0,0,0,0,0
49,5,31068,1452,0,0,0,0,0
49,5,31056,1403,0,0,0,0,0
49,5,31308,1401,0,0,0,0,0
49,5,30777,1422,0,0,0,0,0
49,5,31190,1422,0,0,0,0,0
49,5,33107,1421,0,0,0,0,0
49,5,31276,1579,0,0,0,0,0
49,5,31092,1494,0,0,0,0,0
49,6,32978,1493,0,0,0,0,0
49,6,31858,1457,0,0,0,0,0
49,6,31839,1378,0,0,0,0,0
49,6,31394,1365,0,0,0,0,0
49,6,31600,1400,0,0,0,0,0
49,6,30898,1358,0,0,0,0,0
49,6,31975,1415,0,0,0,0,0
49,6,31776,1425,0,0,0,0,0
49,6,31475,1477,0,0,0,0,0
49,6,31785,1417,0,0,0,0,0
49,6,31985,1427,0,0,0,0,0
49,6,31539,1389,0,0,0,0,0
49,6,31281,1383,0,0,0,0,0
49,6,31387,1389,0,0,0,0,0
49,6,31997,1356,0,0,0,0,0
49,6,31529,1402,0,0,0,0,0
49,6,31475,1438,0,0,0,0,0
49,6,33366,1380,0,0,0,0,0
49,6,31198,1351,0,0,0,0,0
49,6,30882,1419,0,0,0,0,0
49,7,32749,1561,0,0,0,0,0
49,7,32067,1455,0,0,0,0,0
49,7,32094,1475,0,0,0,0,0
49,7,31859,1483,0,0,0,0,0
49,7,31726,1442,0,0,0,0,0
49,7,32141,1460,0,0,0,0,0
49,7,31630,1438,0,0,0,0,0
49,7,31656,1398,0,0,0,0,0
49,7,31400,1633,0,0,0,0,0
49,7,32516,1417,0,0,0,0,0
49,7,32052,1418,0,0,0,0,0
49,7,31564,1415,0,0,0,0,0
49,7,31595,1419,0,0,0,0,0
49,7,31777,1433,0,0,0,0,0
49,7,31305,1473,0,0,0,0,0
49,7,31240,1437,0,0,0,0,0
49,7,31593,1448,0,0,0,0,0
49,7,33913,1463,0,0,0,0,0
49,7,32345,1442,0,0,0,0,0
49,7,32092,1396,0,0,0,0,0
49,8,33678,1552,0,0,0,0,0
49,8,31565,1425,0,0,0,0,0
49,8,31579,1428,0,0,0,0,0
49,8,31759,1347,0,0,0,0,0
49,8,32005,1395,0,0,0,0,0
49,8,31494,1419,0,0,0,0,0
49,8,31084,1360,0,0,0,0,0
49,8,31295,1443,0,0,0,0,0
49,8,32015,1409,0,0,0,0,0
49,8,31785,1379,0,0,0,0,0
49,8,31629,1437,0,0,0,0,0
49,8,31900,1412,0,0,0,0,0
49,8,31612,1425,0,0,0,0,0
49,8,31693,1410,0,0,0,0,0
49,8,31648,1426,0,0,0,0,0
49,8,31959,1409,0,0,0,0,0
49,8,32292,1396,0,0,0,0,0
49,8,33667,1409,0,0,0,0,0
49,8,31653,1392,0,0,0,0,0
49,8,30975,1330,0,0,0,0,0
49,9,33789,1563,0,0,0,0,0
49,9,31788,1483,0,0,0,0,0
49,9,31906,1443,0,0,0,0,0
49,9,31600,1468,0,0,0,0,0
49,9,31644,1477,0,0,0,0,0
49,9,31428,1460,0,0,0,0,0
49,9,31492,1667,0,0,0,0,0
49,9,31394,1423,0,0,0,0,0
49,9,31601,1436,0,0,0,0,0
49,9,31999,1448,0,0,0,0,0
49,9,31787,1425,0,0,0,0,0
49,9,31598,1394,0,0,0,0,0
49,9,31361,1464,0,0,0,0,0
49,9,31907,1473,0,0,0,0,0
49,9,31240,1442,0,0,0,0,0
49,9,31687,1443,0,0,0,0,0
49,9,31845,1485,0,0,0,0,0
49,9,33585,1453,0,0,0,0,0
49,9,32629,1457,0,0,0,0,0
49,9,31975,1462,0,0,0,0,0
49,10,33571,1507,0,0,0,0,0
49,10,32152,1433,0,0,0,0,0
49,10,32316,1462,0,0,0,0,0
49,10,31959,1412,0,0,0,0,0
49,10,32089,1477,0,0,0,0,0
49,10,32051,1479,0,0,0,0,0
49,10,31770,1459,0,0,0,0,0
49,10,32079,1426,0,0,0,0,0
49,10,32050,1416,0,0,0,0,0
49,10,32524,1520,0,0,0,0,0
49,10,32281,1427,0,0,0,0,0
49,10,31788,1490,0,0,0,0,0
49,10,32410,1422,0,0,0,0,0
49,10,32664,1422,0,0,0,0,0
49,10,32175,1397,0,0,0,0,0
49,10,32990,1524,0,0,0,0,0
49,10,32420,1424,0,0,0,0,0
49,10,33940,1490,0,0,0,0,0
49,10,31847,1426,0,0,0,0,0
49,10,32399,1398,0,0,0,0,0
49,11,33902,1548,0,0,0,0,0
49,11,32051,1432,0,0,0,0,0
49,11,32359,1466,0,0,0,0,0
49,11,32210,1431,0,0,0,0,0
49,11,32701,1490,0,0,0,0,0
49,11,32027,1458,0,0,0,0,0
49,11,32042,1497,0,0,0,0,0
49,11,32048,1429,0,0,0,0,0
49,11,31877,1475,0,0,0,0,0
49,11,32139,1432,0,0,0,0,0
49,11,32208,1483,0,0,0,0,0
49,11,32370,1528,0,0,0,0,0
49,11,32105,1430,0,0,0,0,0
49,11,31978,1428,0,0,0,0,0
49,11,32156,1383,0,0,0,0,0
49,11,31964,1410,0,0,0,0,0
49,11,44762,1406,0,0,0,0,0
49,11,34367,1467,0,0,0,0,0
49,11,31868,1454,0,0,0,0,0
49,11,32235,1417,0,0,0,0,0
49,12,33325,1560,0,0,0,0,0
49,12,31602,1458,0,0,0,0,0
49,12,32025,1484,0,0,0,0,0
49,12,32257,1471,0,0,0,0,0
49,12,31683,1422,0,0,0,0,0
49,12,32102,1473,0,0,0,0,0
49,12,31712,1413,0,0,0,0,0
49,12,32038,1413,0,0,0,0,0
49,12,32307,1430,0,0,0,0,0
49,12,32593,1492,0,0,0,0,0
49,12,32990,1484,0,0,0,0,0
49,12,32318,1476,0,0,0,0,0
49,12,32596,1386,0,0,0,0,0
49,12,31722,1439,0,0,0,0,0
49,12,31935,1473,0,0,0,0,0
49,12,32189,1400,0,0,0,0,0
49,12,31796,1475,0,0,0,0,0
49,12,33626,1425,0,0,0,0,0
49,12,31678,1440,0,0,0,0,0
49,12,31510,1446,0,0,0,0,0
49,13,34207,1523,0,0,0,0,0
49,13,32099,1419,0,0,0,0,0
49,13,32005,1434,0,0,0,0,0
49,13,32571,1421,0,0,0,0,0
49,13,32453,1412,0,0,0,0,0
49,13,31831,1473,0,0,0,0,0
49,13,32244,1408,0,0,0,0,0
49,13,32060,1401,0,0,0,0,0
49,13,32152,1467,0,0,0,0,0
49,13,31811,1436,0,0,0,0,0
49,13,32081,1451,0,0,0,0,0
49,13,31997,1432,0,0,0,0,0
49,13,32158,1400,0,0,0,0,0
49,13,32135,1376,0,0,0,0,0
49,13,31961,1391,0,0,0,0,0
49,13,31971,1364,0,0,0,0,0
49,13,31896,1411,0,0,0,0,0
49,13,33892,1470,0,0,0,0,0
49,13,32410,1457,0,0,0,0,0
49,13,32372,1438,0,0,0,0,0
49,14,34199,1513,0,0,0,0,0
49,14,32255,1458,0,0,0,0,0
49,14,32133,1470,0,0,0,0,0
49,14,32426,1455,0,0,0,0,0
49,14,31720,1412,0,0,0,0,0
49,14,32082,1389,0,0,0,0,0
49,14,32539,1406,0,0,0,0,0
49,14,32366,1381,0,0,0,0,0
49,14,32299,1441,0,0,0,0,0
49,14,32267,1389,0,0,0,0,0
49,14,31967,1400,0,0,0,0,0
49,14,32124,1378,0,0,0,0,0
49,14,32278,1389,0,0,0,0,0
49,14,32749,1448,0,0,0,0,0
49,14,32870,1456,0,0,0,0,0
49,14,32518,1438,0,0,0,0,0
49,14,32344,1373,0,0,0,0,0
49,14,34678,1429,0,0,0,0,0
49,14,31999,1444,0,0,0,0,0
49,14,31951,1393,0,0,0,0,0
49,15,33709,1540,0,0,0,0,0
49,15,32353,1484,0,0,0,0,0
49,15,32383,1480,0,0,0,0,0
49,15,32537,1443,0,0,0,0,0
49,15,32447,1541,0,0,0,0,0
49,15,31965,1436,0,0,0,0,0
49,15,32521,1445,0,0,0,0,0
49,15,32380,1421,0,0,0,0,0
49,15,32442,1453,0,0,0,0,0
49,15,32421,1557,0,0,0,0,0
49,15,32580,1444,0,0,0,0,0
49,15,32088,1427,0,0,0,0,0
49,15,32126,1401,0,0,0,0,0
49,15,31789,1394,0,0,0,0,0
49,15,58256,1518,0,0,0,0,0
49,15,32098,1385,0,0,0,0,0
49,15,32136,1407,0,0,0,0,0
49,15,33953,1464,0,0,0,0,0
49,15,32160,1452,0,0,0,0,0
49,15,32651,1526,0,0,0,0,0
49,16,35079,1512,0,0,0,0,0
49,16,31827,1419,0,0,0,0,0
49,16,32598,1457,0,0,0,0,0
49,16,32640,1479,0,0,0,0,0
49,16,32376,1418,0,0,0,0,0
49,16,32888,1429,0,0,0,0,0
49,16,32937,1435,0,0,0,0,0
49,16,32883,1439,0,0,0,0,0
49,16,32005,1451,0,0,0,0,0
49,16,32738,1497,0,0,0,0,0
49,16,33275,1466,0,0,0,0,0
49,16,32338,1416,0,0,0,0,0
49,16,32395,1405,0,0,0,0,0
49,16,32261,1397,0,0,0,0,0
49,16,32767,1415,0,0,0,0,0
49,16,32417,1421,0,0,0,0,0
49,16,31939,1380,0,0,0,0,0
49,16,34719,1438,0,0,0,0,0
49,16,32197,1409,0,0,0,0,0
49,16,32344,1446,0,0,0,0,0
49,17,34409,1495,0,0,0,0,0
49,17,32563,1407,0,0,0,0,0
49,17,32512,1375,0,0,0,0,0
49,17,32389,1452,0,0,0,0,0
49,17,32455,1395,0,0,0,0,0
49,17,33094,1432,0,0,0,0,0
49,17,32747,1464,0,0,0,0,0
49,17,32820,1413,0,0,0,0,0
49,17,32725,1399,0,0,0,0,0
49,17,33117,1591,0,0,0,0,0
49,17,33035,1374,0,0,0,0,0
49,17,32830,1409,0,0,0,0,0
49,17,32704,1412,0,0,0,0,0
49,17,33455,1344,0,0,0,0,0
49,17,33181,1440,0,0,0,0,0
49,17,33473,1408,0,0,0,0,0
49,17,33346,1406,0,0,0,0,0
49,17,35340,1459,0,0,0,0,0
49,17,33095,1431,0,0,0,0,0
49,17,33352,1481,0,0,0,0,0
49,18,33986,1606,0,0,0,0,0
49,18,32221,1464,0,0,0,0,0
49,18,32712,1410,0,0,0,0,0
49,18,33119,1468,0,0,0,0,0
49,18,32597,1400,0,0,0,0,0
49,18,32235,1411,0,0,0,0,0
49,18,32303,1399,0,0,0,0,0
49,18,32657,1318,0,0,0,0,0
49,18,32806,1467,0,0,0,0,0
49,18,32882,1509,0,0,0,0,0
49,18,32236,1471,0,0,0,0,0
49,18,32825,1455,0,0,0,0,0
49,18,32653,1470,0,0,0,0,0
49,18,32592,1453,0,0,0,0,0
49,18,32418,1379,0,0,0,0,0
49,18,32309,1395,0,0,0,0,0
49,18,32502,1371,0,0,0,0,0
49,18,34609,1430,0,0,0,0,0
49,18,32560,1348,0,0,0,0,0
49,18,32321,1366,0,0,0,0,0
49,19,33841,1531,0,0,0,0,0
49,19,32974,1522,0,0,0,0,0
49,19,32926,1514,0,0,0,0,0
49,19,32628,1492,0,0,0,0,0
49,19,32885,1449,0,0,0,0,0
49,19,32713,1418,0,0,0,0,0
49,19,32630,1460,0,0,0,0,0
49,19,32595,1469,0,0,0,0,0
49,19,32069,1415,0,0,0,0,0
49,19,32835,1450,0,0,0,0,0
49,19,32712,1476,0,0,0,0,0
49,19,33098,1398,0,0,0,0,0
49,19,32947,1413,0,0,0,0,0
49,19,32548,1402,0,0,0,0,0
49,19,32643,1507,0,0,0,0,0
49,19,32605,1475,0,0,0,0,0
49,19,32538,1451,0,0,0,0,0
49,19,34933,1466,0,0,0,0,0
49,19,32935,1401,0,0,0,0,0
49,19,32769,1443,0,0,0,0,0
49,20,34082,1479,0,0,0,0,0
49,20,32780,1431,0,0,0,0,0
