Pallet: "pallet_multisig", Extrinsic: "as_multi_threshold_1", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
z,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
7200,20524,1205,0,0,0,0,0
7200,20692,1214,0,0,0,0,0
7200,20452,1172,0,0,0,0,0
7200,20481,1182,0,0,0,0,0
7200,20697,1174,0,0,0,0,0
7200,20369,1197,0,0,0,0,0
7200,20735,1217,0,0,0,0,0
7200,20644,1203,0,0,0,0,0
7200,20455,1121,0,0,0,0,0
7200,20350,1173,0,0,0,0,0
7400,25021,1337,0,0,0,0,0
7400,20846,1135,0,0,0,0,0
7400,20651,1183,0,0,0,0,0
7400,21092,1266,0,0,0,0,0
7400,20634,1226,0,0,0,0,0
7400,20680,1149,0,0,0,0,0
7400,20944,1156,0,0,0,0,0
7400,20485,1230,0,0,0,0,0
7400,20598,1155,0,0,0,0,0
7400,20584,1136,0,0,0,0,0
7400,20855,1203,0,0,0,0,0
7400,20759,1127,0,0,0,0,0
7400,20499,1126,0,0,0,0,0
7400,20469,1158,0,0,0,0,0
7400,20526,1146,0,0,0,0,0
7400,20649,1234,0,0,0,0,0
7400,20383,1129,0,0,0,0,0
7400,20868,1223,0,0,0,0,0
7400,20839,1199,0,0,0,0,0
7400,20864,1093,0,0,0,0,0
7600,25706,1401,0,0,0,0,0
7600,21079,1189,0,0,0,0,0
7600,20984,1199,0,0,0,0,0
7600,20901,1198,0,0,0,0,0
7600,21057,1243,0,0,0,0,0
7600,20963,1148,0,0,0,0,0
7600,20995,1191,0,0,0,0,0
7600,20985,1165,0,0,0,0,0
7600,20806,1188,0,0,0,0,0
7600,20958,1133,0,0,0,0,0
7600,20922,1122,0,0,0,0,0
7600,20941,1133,0,0,0,0,0
7600,20814,1185,0,0,0,0,0
7600,20869,1241,0,0,0,0,0
7600,20666,1117,0,0,0,0,0
7600,21025,1201,0,0,0,0,0
7600,21047,1254,0,0,0,0,0
7600,20955,1205,0,0,0,0,0
7600,21029,1165,0,0,0,0,0
7600,21029,1222,0,0,0,0,0
7800,24932,1395,0,0,0,0,0
7800,20974,1186,0,0,0,0,0
7800,20960,1195,0,0,0,0,0
7800,21159,1189,0,0,0,0,0
7800,20948,1280,0,0,0,0,0
7800,20970,1240,0,0,0,0,0
7800,21121,1204,0,0,0,0,0
7800,21237,1188,0,0,0,0,0
7800,20927,1157,0,0,0,0,0
7800,20964,1284,0,0,0,0,0
7800,21389,1189,0,0,0,0,0
7800,21095,1133,0,0,0,0,0
7800,21161,1177,0,0,0,0,0
7800,21063,1135,0,0,0,0,0
7800,20981,1221,0,0,0,0,0
7800,21225,1140,0,0,0,0,0
7800,20988,1125,0,0,0,0,0
7800,20742,1197,0,0,0,0,0
7800,21677,13710,0,0,0,0,0
7800,21367,1190,0,0,0,0,0
8000,25517,1246,0,0,0,0,0
8000,21616,1210,0,0,0,0,0
8000,20993,1123,0,0,0,0,0
8000,21256,1205,0,0,0,0,0
8000,21221,1152,0,0,0,0,0
8000,21246,1168,0,0,0,0,0
8000,21262,1086,0,0,0,0,0
8000,21174,1169,0,0,0,0,0
8000,21208,1209,0,0,0,0,0
8000,21320,1101,0,0,0,0,0
8000,21199,1171,0,0,0,0,0
8000,21444,1180,0,0,0,0,0
8000,21332,1206,0,0,0,0,0
8000,21049,1188,0,0,0,0,0
8000,21098,1149,0,0,0,0,0
8000,21277,1154,0,0,0,0,0
8000,21151,1206,0,0,0,0,0
8000,21262,1220,0,0,0,0,0
8000,21271,1187,0,0,0,0,0
8000,21506,1268,0,0,0,0,0
8200,25460,1328,0,0,0,0,0
8200,21500,1169,0,0,0,0,0
8200,21397,1204,0,0,0,0,0
8200,21360,1144,0,0,0,0,0
8200,21300,1173,0,0,0,0,0
8200,21285,1157,0,0,0,0,0
8200,21301,1202,0,0,0,0,0
8200,24510,1883,0,0,0,0,0
8200,21331,1212,0,0,0,0,0
8200,21330,1173,0,0,0,0,0
8200,21458,1162,0,0,0,0,0
8200,21394,1201,0,0,0,0,0
8200,21336,1138,0,0,0,0,0
8200,21376,1198,0,0,0,0,0
8200,21321,1284,0,0,0,0,0
8200,21490,1125,0,0,0,0,0
8200,21539,1222,0,0,0,0,0
8200,21242,1184,0,0,0,0,0
8200,21218,1231,0,0,0,0,0
8200,21364,1160,0,0,0,0,0
8400,25642,1353,0,0,0,0,0
8400,21384,1145,0,0,0,0,0
8400,21433,1192,0,0,0,0,0
8400,21353,1183,0,0,0,0,0
8400,21141,1159,0,0,0,0,0
8400,21631,1166,0,0,0,0,0
8400,21292,1139,0,0,0,0,0
8400,21266,1144,0,0,0,0,0
8400,21445,1138,0,0,0,0,0
8400,21335,1251,0,0,0,0,0
8400,21587,1175,0,0,0,0,0
8400,21395,1176,0,0,0,0,0
8400,21248,1144,0,0,0,0,0
8400,21487,1201,0,0,0,0,0
8400,21461,1150,0,0,0,0,0
8400,21267,1114,0,0,0,0,0
8400,24563,1248,0,0,0,0,0
8400,21398,1161,0,0,0,0,0
8400,21530,1137,0,0,0,0,0
8400,21426,1148,0,0,0,0,0
8600,25736,1266,0,0,0,0,0
8600,21634,1144,0,0,0,0,0
8600,21653,1188,0,0,0,0,0
8600,21769,1256,0,0,0,0,0
8600,21610,1166,0,0,0,0,0
8600,21306,1132,0,0,0,0,0
8600,21621,1240,0,0,0,0,0
8600,21303,1142,0,0,0,0,0
8600,21659,1156,0,0,0,0,0
8600,21534,1278,0,0,0,0,0
8600,21518,1190,0,0,0,0,0
8600,21516,1159,0,0,0,0,0
8600,21457,1123,0,0,0,0,0
8600,21699,1173,0,0,0,0,0
8600,21694,1162,0,0,0,0,0
8600,21509,1176,0,0,0,0,0
8600,21495,1191,0,0,0,0,0
8600,21440,1150,0,0,0,0,0
8600,21538,1161,0,0,0,0,0
8600,21636,1219,0,0,0,0,0
8800,26069,1413,0,0,0,0,0
8800,21780,1115,0,0,0,0,0
8800,21605,1168,0,0,0,0,0
8800,21588,1203,0,0,0,0,0
8800,21511,1209,0,0,0,0,0
8800,21885,1187,0,0,0,0,0
8800,21708,1164,0,0,0,0,0
8800,21696,1173,0,0,0,0,0
8800,21528,1198,0,0,0,0,0
8800,21651,1173,0,0,0,0,0
8800,21622,1166,0,0,0,0,0
8800,21731,1186,0,0,0,0,0
8800,21507,1119,0,0,0,0,0
8800,21564,1176,0,0,0,0,0
8800,21615,1178,0,0,0,0,0
8800,21487,1231,0,0,0,0,0
8800,21408,1092,0,0,0,0,0
8800,21873,1134,0,0,0,0,0
8800,21601,1139,0,0,0,0,0
8800,21897,1154,0,0,0,0,0
9000,26071,1762,0,0,0,0,0
9000,22056,1296,0,0,0,0,0
9000,21849,1255,0,0,0,0,0
9000,21776,1226,0,0,0,0,0
9000,21902,1155,0,0,0,0,0
9000,21583,1207,0,0,0,0,0
9000,21816,1119,0,0,0,0,0
9000,21898,1195,0,0,0,0,0
9000,22419,1265,0,0,0,0,0
9000,22084,1233,0,0,0,0,0
9000,22264,1180,0,0,0,0,0
9000,21847,1160,0,0,0,0,0
9000,21565,1163,0,0,0,0,0
9000,21484,1134,0,0,0,0,0
9000,21865,1222,0,0,0,0,0
9000,21469,1127,0,0,0,0,0
9000,21556,1131,0,0,0,0,0
9000,36195,1220,0,0,0,0,0
9000,21609,1181,0,0,0,0,0
9000,21597,1183,0,0,0,0,0
9200,26630,1335,0,0,0,0,0
9200,22169,1167,0,0,0,0,0
9200,21797,1205,0,0,0,0,0
9200,21837,1164,0,0,0,0,0
9200,22132,1215,0,0,0,0,0
9200,34689,1181,0,0,0,0,0
9200,21885,1145,0,0,0,0,0
9200,21685,1151,0,0,0,0,0
9200,21642,1193,0,0,0,0,0
9200,22002,1197,0,0,0,0,0
9200,21726,1148,0,0,0,0,0
9200,21842,1215,0,0,0,0,0
9200,21987,1220,0,0,0,0,0
9200,25365,1196,0,0,0,0,0
9200,21829,1182,0,0,0,0,0
9200,21756,1127,0,0,0,0,0
9200,21987,1105,0,0,0,0,0
9200,21618,1250,0,0,0,0,0
9200,21752,1113,0,0,0,0,0
9200,21997,1206,0,0,0,0,0
9400,26644,1312,0,0,0,0,0
9400,22090,1215,0,0,0,0,0
9400,21988,1189,0,0,0,0,0
9400,22042,1206,0,0,0,0,0
9400,21982,1194,0,0,0,0,0
9400,21830,1248,0,0,0,0,0
9400,21745,1132,0,0,0,0,0
9400,22215,1100,0,0,0,0,0
9400,22033,1173,0,0,0,0,0
9400,21842,1202,0,0,0,0,0
9400,21709,1162,0,0,0,0,0
9400,21575,1124,0,0,0,0,0
9400,21600,1103,0,0,0,0,0
9400,21830,1155,0,0,0,0,0
9400,21597,1163,0,0,0,0,0
9400,22103,1172,0,0,0,0,0
9400,21801,1181,0,0,0,0,0
9400,21766,1203,0,0,0,0,0
9400,21911,1215,0,0,0,0,0
9400,21792,1232,0,0,0,0,0
9600,26460,1277,0,0,0,0,0
9600,21763,1182,0,0,0,0,0
9600,21655,1247,0,0,0,0,0
9600,21469,1194,0,0,0,0,0
9600,21544,1159,0,0,0,0,0
9600,21686,1220,0,0,0,0,0
9600,21564,1139,0,0,0,0,0
9600,21523,1151,0,0,0,0,0
9600,21542,1182,0,0,0,0,0
9600,34967,1214,0,0,0,0,0
9600,21738,1116,0,0,0,0,0
9600,21657,1104,0,0,0,0,0
9600,21895,1165,0,0,0,0,0
9600,21762,1124,0,0,0,0,0
9600,21598,1220,0,0,0,0,0
9600,21477,1225,0,0,0,0,0
9600,21419,1182,0,0,0,0,0
9600,21338,1144,0,0,0,0,0
9600,21497,1187,0,0,0,0,0
9600,21719,1237,0,0,0,0,0
9800,26978,1328,0,0,0,0,0
9800,22201,1216,0,0,0,0,0
9800,22048,1212,0,0,0,0,0
9800,21703,1135,0,0,0,0,0
9800,22004,1212,0,0,0,0,0
9800,21843,1168,0,0,0,0,0
9800,21621,1154,0,0,0,0,0
9800,21878,1123,0,0,0,0,0
9800,22077,1172,0,0,0,0,0
9800,22162,1142,0,0,0,0,0
9800,21915,1127,0,0,0,0,0
9800,22022,1134,0,0,0,0,0
9800,21954,1149,0,0,0,0,0
9800,21819,1135,0,0,0,0,0
9800,22009,1158,0,0,0,0,0
9800,21881,1203,0,0,0,0,0
9800,21611,1109,0,0,0,0,0
9800,21759,1157,0,0,0,0,0
9800,21877,1202,0,0,0,0,0
9800,21801,1218,0,0,0,0,0
10000,27396,1476,0,0,0,0,0
10000,22200,1197,0,0,0,0,0
10000,21767,1243,0,0,0,0,0
10000,21859,1158,0,0,0,0,0
10000,22039,1229,0,0,0,0,0
10000,21820,1163,0,0,0,0,0
10000,21651,1140,0,0,0,0,0
10000,21693,1244,0,0,0,0,0
10000,21734,1105,0,0,0,0,0
10000,21954,1100,0,0,0,0,0
10000,21997,1144,0,0,0,0,0
10000,21769,1182,0,0,0,0,0
10000,21465,1147,0,0,0,0,0
10000,21748,1186,0,0,0,0,0
10000,21785,1194,0,0,0,0,0
10000,21710,1143,0,0,0,0,0
10000,21727,1137,0,0,0,0,0
10000,21691,1250,0,0,0,0,0
10000,21638,1214,0,0,0,0,0
10000,21740,1167,0,0,0,0,0

Raw Storage Info
========

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    16.64
    + z        0
              µs

Reads = 0 + (0 * z)
Writes = 0 + (0 * z)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    z   mean µs  sigma µs       %
    0     16.79     0.107    0.6%
  200     16.85     0.054    0.3%
  400     17.02     0.052    0.3%
  600     17.14     0.079    0.4%
  800     17.23     0.075    0.4%
 1000      17.3     0.075    0.4%
 1200     17.32     0.055    0.3%
 1400     17.31     0.053    0.3%
 1600     17.53     0.088    0.5%
 1800     17.71     0.058    0.3%
 2000     17.75     0.066    0.3%
 2200     17.76      0.03    0.1%
 2400     17.82     0.073    0.4%
 2600      18.1     0.072    0.3%
 2800     18.29     0.041    0.2%
 3000     18.24     0.075    0.4%
 3200     18.33     0.079    0.4%
 3400     18.37     0.042    0.2%
 3600     18.42     0.059    0.3%
 3800     18.74     0.058    0.3%
 4000     18.78      0.08    0.4%
 4200     18.89      0.09    0.4%
 4400     19.05     0.075    0.3%
 4600     19.06     0.044    0.2%
 4800     19.21     0.054    0.2%
 5000     19.25     0.078    0.4%
 5200     19.33     0.071    0.3%
 5400     19.63      0.05    0.2%
 5600     19.54     0.057    0.2%
 5800     19.64     0.069    0.3%
 6000     19.82     0.051    0.2%
 6200     19.93     0.072    0.3%
 6400     20.01     0.047    0.2%
 6600     20.26     0.051    0.2%
 6800     20.38     0.073    0.3%
 7000     20.48     0.069    0.3%
 7200     20.61     0.079    0.3%
 7400      20.7       0.1    0.4%
 7600     20.97     0.032    0.1%
 7800     21.07     0.087    0.4%
 8000     21.25     0.034    0.1%
 8200     21.36     0.039    0.1%
 8400     21.41     0.045    0.2%
 8600     21.57     0.055    0.2%
 8800     21.63     0.053    0.2%
 9000     21.82     0.129    0.5%
 9200     21.89     0.088    0.4%
 9400     21.87     0.089    0.4%
 9600     21.62     0.074    0.3%
 9800     21.92     0.069    0.3%
10000     21.76     0.043    0.1%

Quality and confidence:
param     error
z             0

Model:
Time ~=    16.65
    + z    0.001
              µs

Reads = 0 + (0 * z)
Writes = 0 + (0 * z)

Pallet: "pallet_multisig", Extrinsic: "as_multi_create", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
s,z,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
2,10000,45639,1616,0,0,0,0,0
2,10000,41774,1460,0,0,0,0,0
2,10000,41380,1464,0,0,0,0,0
2,10000,41641,1398,0,0,0,0,0
2,10000,40827,1430,0,0,0,0,0
2,10000,42447,1430,0,0,0,0,0
2,10000,40999,1408,0,0,0,0,0
2,10000,41261,1394,0,0,0,0,0
2,10000,41037,1419,0,0,0,0,0
2,10000,40698,1445,0,0,0,0,0
2,10000,40799,1502,0,0,0,0,0
2,10000,41071,1407,0,0,0,0,0
2,10000,40600,1417,0,0,0,0,0
2,10000,40308,1416,0,0,0,0,0
2,10000,41362,1362,0,0,0,0,0
2,10000,40423,1435,0,0,0,0,0
2,10000,40707,1444,0,0,0,0,0
2,10000,40508,1407,0,0,0,0,0
2,10000,40102,1450,0,0,0,0,0
2,10000,40738,1485,0,0,0,0,0
3,10000,47187,1822,0,0,0,0,0
3,10000,42813,1517,0,0,0,0,0
3,10000,42952,1415,0,0,0,0,0
3,10000,42622,1435,0,0,0,0,0
3,10000,42456,1398,0,0,0,0,0
3,10000,42263,1418,0,0,0,0,0
3,10000,42289,1418,0,0,0,0,0
3,10000,42148,1436,0,0,0,0,0
3,10000,41723,1424,0,0,0,0,0
3,10000,42172,1413,0,0,0,0,0
3,10000,42286,1484,0,0,0,0,0
3,10000,43236,1472,0,0,0,0,0
3,10000,41928,1430,0,0,0,0,0
3,10000,42255,1426,0,0,0,0,0
3,10000,41658,1387,0,0,0,0,0
3,10000,42011,1361,0,0,0,0,0
3,10000,42216,1385,0,0,0,0,0
3,10000,41813,1390,0,0,0,0,0
3,10000,41873,1412,0,0,0,0,0
3,10000,42433,1425,0,0,0,0,0
4,10000,47176,1611,0,0,0,0,0
4,10000,42999,1434,0,0,0,0,0
4,10000,42799,1520,0,0,0,0,0
4,10000,42954,1434,0,0,0,0,0
4,10000,42604,1461,0,0,0,0,0
4,10000,42758,1450,0,0,0,0,0
4,10000,42636,1430,0,0,0,0,0
4,10000,42583,1449,0,0,0,0,0
4,10000,42713,1388,0,0,0,0,0
4,10000,42330,1444,0,0,0,0,0
4,10000,42589,1339,0,0,0,0,0
4,10000,42996,1399,0,0,0,0,0
4,10000,42652,1409,0,0,0,0,0
4,10000,42236,1376,0,0,0,0,0
4,10000,41324,1383,0,0,0,0,0
4,10000,41770,1334,0,0,0,0,0
4,10000,41514,1397,0,0,0,0,0
4,10000,41842,1370,0,0,0,0,0
4,10000,41567,1369,0,0,0,0,0
4,10000,41738,1365,0,0,0,0,0
5,10000,46910,1523,0,0,0,0,0
5,10000,43393,1449,0,0,0,0,0
5,10000,43043,1444,0,0,0,0,0
5,10000,42743,1436,0,0,0,0,0
5,10000,42721,1442,0,0,0,0,0
5,10000,42774,1422,0,0,0,0,0
5,10000,42970,1448,0,0,0,0,0
5,10000,43151,1410,0,0,0,0,0
5,10000,42817,1388,0,0,0,0,0
5,10000,42901,1375,0,0,0,0,0
5,10000,43377,1422,0,0,0,0,0
5,10000,42624,1474,0,0,0,0,0
5,10000,42610,1457,0,0,0,0,0
5,10000,42598,1410,0,0,0,0,0
5,10000,42571,1402,0,0,0,0,0
5,10000,43119,1384,0,0,0,0,0
5,10000,42792,1357,0,0,0,0,0
5,10000,42894,1447,0,0,0,0,0
5,10000,43050,1402,0,0,0,0,0
5,10000,43221,1428,0,0,0,0,0
6,10000,46667,1559,0,0,0,0,0
6,10000,42418,1367,0,0,0,0,0
6,10000,42428,1383,0,0,0,0,0
6,10000,42159,1392,0,0,0,0,0
6,10000,42387,1359,0,0,0,0,0
6,10000,42553,1417,0,0,0,0,0
6,10000,42581,1405,0,0,0,0,0
6,10000,42161,1350,0,0,0,0,0
6,10000,42392,1383,0,0,0,0,0
6,10000,41882,1315,0,0,0,0,0
6,10000,41866,1452,0,0,0,0,0
6,10000,41805,1386,0,0,0,0,0
6,10000,42198,1411,0,0,0,0,0
6,10000,42270,1355,0,0,0,0,0
6,10000,42294,1402,0,0,0,0,0
6,10000,42878,1420,0,0,0,0,0
6,10000,42459,1380,0,0,0,0,0
6,10000,42026,1448,0,0,0,0,0
6,10000,42422,1359,0,0,0,0,0
6,10000,41968,1351,0,0,0,0,0
7,10000,47757,1556,0,0,0,0,0
7,10000,43170,1501,0,0,0,0,0
7,10000,42847,1428,0,0,0,0,0
7,10000,42714,1434,0,0,0,0,0
7,10000,42978,1447,0,0,0,0,0
7,10000,42527,1460,0,0,0,0,0
7,10000,42492,1466,0,0,0,0,0
7,10000,42337,1429,0,0,0,0,0
7,10000,42505,1433,0,0,0,0,0
7,10000,42609,1459,0,0,0,0,0
7,10000,42360,1441,0,0,0,0,0
7,10000,42362,1457,0,0,0,0,0
7,10000,43038,1404,0,0,0,0,0
7,10000,43362,1458,0,0,0,0,0
7,10000,43265,1447,0,0,0,0,0
7,10000,42958,1400,0,0,0,0,0
7,10000,42909,1403,0,0,0,0,0
7,10000,44028,1534,0,0,0,0,0
7,10000,43022,1359,0,0,0,0,0
7,10000,42875,1513,0,0,0,0,0
8,10000,47492,1895,0,0,0,0,0
8,10000,50276,1428,0,0,0,0,0
8,10000,43761,1448,0,0,0,0,0
8,10000,43625,1413,0,0,0,0,0
8,10000,43712,1444,0,0,0,0,0
8,10000,43160,1415,0,0,0,0,0
8,10000,43327,1404,0,0,0,0,0
8,10000,43648,1463,0,0,0,0,0
8,10000,43061,1451,0,0,0,0,0
8,10000,43216,1373,0,0,0,0,0
8,10000,43422,1463,0,0,0,0,0
8,10000,42234,1435,0,0,0,0,0
8,10000,42555,1409,0,0,0,0,0
8,10000,42715,1417,0,0,0,0,0
8,10000,42646,1387,0,0,0,0,0
8,10000,42820,1375,0,0,0,0,0
8,10000,42812,1318,0,0,0,0,0
8,10000,42472,1543,0,0,0,0,0
8,10000,42827,1386,0,0,0,0,0
8,10000,43194,1374,0,0,0,0,0
9,10000,48863,1624,0,0,0,0,0
9,10000,44323,1441,0,0,0,0,0
9,10000,44965,1431,0,0,0,0,0
9,10000,44637,1464,0,0,0,0,0
9,10000,44427,1422,0,0,0,0,0
9,10000,44288,1333,0,0,0,0,0
9,10000,44118,1359,0,0,0,0,0
9,10000,44069,1382,0,0,0,0,0
9,10000,44316,1416,0,0,0,0,0
9,10000,44264,1395,0,0,0,0,0
9,10000,44187,1335,0,0,0,0,0
9,10000,43889,1410,0,0,0,0,0
9,10000,44199,1364,0,0,0,0,0
9,10000,44222,1423,0,0,0,0,0
9,10000,44315,1440,0,0,0,0,0
9,10000,44710,1534,0,0,0,0,0
9,10000,44398,1445,0,0,0,0,0
9,10000,43885,1476,0,0,0,0,0
9,10000,43645,1454,0,0,0,0,0
9,10000,44220,1452,0,0,0,0,0
10,10000,48117,1627,0,0,0,0,0
10,10000,45014,1440,0,0,0,0,0
10,10000,44309,1433,0,0,0,0,0
10,10000,44340,1411,0,0,0,0,0
10,10000,43933,1443,0,0,0,0,0
10,10000,44381,1457,0,0,0,0,0
10,10000,43815,1434,0,0,0,0,0
10,10000,44130,1464,0,0,0,0,0
10,10000,44090,1406,0,0,0,0,0
10,10000,45707,1389,0,0,0,0,0
10,10000,44365,1438,0,0,0,0,0
10,10000,44333,1429,0,0,0,0,0
10,10000,44076,1468,0,0,0,0,0
10,10000,44178,1414,0,0,0,0,0
10,10000,44282,1413,0,0,0,0,0
10,10000,44560,1423,0,0,0,0,0
10,10000,44580,1447,0,0,0,0,0
10,10000,46581,1447,0,0,0,0,0
10,10000,44116,1459,0,0,0,0,0
10,10000,44076,1404,0,0,0,0,0
11,10000,48610,1650,0,0,0,0,0
11,10000,44933,1491,0,0,0,0,0
11,10000,44689,1474,0,0,0,0,0
11,10000,44645,1515,0,0,0,0,0
11,10000,44617,1483,0,0,0,0,0
11,10000,44424,1381,0,0,0,0,0
11,10000,50384,1534,0,0,0,0,0
11,10000,44887,1472,0,0,0,0,0
11,10000,43706,1492,0,0,0,0,0
11,10000,45780,1511,0,0,0,0,0
11,10000,43736,1460,0,0,0,0,0
11,10000,43654,1512,0,0,0,0,0
11,10000,43556,1476,0,0,0,0,0
11,10000,43643,1444,0,0,0,0,0
11,10000,43788,1470,0,0,0,0,0
11,10000,43689,1438,0,0,0,0,0
11,10000,43442,1387,0,0,0,0,0
11,10000,45572,1520,0,0,0,0,0
11,10000,44385,1526,0,0,0,0,0
11,10000,43725,1478,0,0,0,0,0
12,10000,48026,1699,0,0,0,0,0
12,10000,44688,1544,0,0,0,0,0
12,10000,44268,1527,0,0,0,0,0
12,10000,44839,1463,0,0,0,0,0
12,10000,45235,1499,0,0,0,0,0
12,10000,44863,1505,0,0,0,0,0
12,10000,44851,1447,0,0,0,0,0
12,10000,44830,1419,0,0,0,0,0
12,10000,44470,1513,0,0,0,0,0
12,10000,46520,1478,0,0,0,0,0
12,10000,44706,1504,0,0,0,0,0
12,10000,44216,1458,0,0,0,0,0
12,10000,45111,1501,0,0,0,0,0
12,10000,45110,1459,0,0,0,0,0
12,10000,56447,1458,0,0,0,0,0
12,10000,57116,1473,0,0,0,0,0
12,10000,44721,1437,0,0,0,0,0
12,10000,45742,1441,0,0,0,0,0
12,10000,47940,1479,0,0,0,0,0
12,10000,44056,1423,0,0,0,0,0
13,10000,48519,1619,0,0,0,0,0
13,10000,45320,1452,0,0,0,0,0
13,10000,45165,1460,0,0,0,0,0
13,10000,44876,1438,0,0,0,0,0
13,10000,45082,1457,0,0,0,0,0
13,10000,44422,1556,0,0,0,0,0
13,10000,45166,1531,0,0,0,0,0
13,10000,44482,1552,0,0,0,0,0
13,10000,44752,1497,0,0,0,0,0
13,10000,46766,1497,0,0,0,0,0
13,10000,44745,1475,0,0,0,0,0
13,10000,44854,1536,0,0,0,0,0
13,10000,45211,1439,0,0,0,0,0
13,10000,44876,1438,0,0,0,0,0
13,10000,45074,1497,0,0,0,0,0
13,10000,44746,1497,0,0,0,0,0
13,10000,44372,1455,0,0,0,0,0
13,10000,46792,1513,0,0,0,0,0
13,10000,43897,1414,0,0,0,0,0
13,10000,43766,1402,0,0,0,0,0
14,10000,47829,1593,0,0,0,0,0
14,10000,57570,1435,0,0,0,0,0
14,10000,44373,1496,0,0,0,0,0
14,10000,43863,1418,0,0,0,0,0
14,10000,44119,1393,0,0,0,0,0
14,10000,43734,1451,0,0,0,0,0
14,10000,43750,1395,0,0,0,0,0
14,10000,44440,1527,0,0,0,0,0
14,10000,44399,1437,0,0,0,0,0
14,10000,46457,1481,0,0,0,0,0
14,10000,44369,1483,0,0,0,0,0
14,10000,44043,1418,0,0,0,0,0
14,10000,44109,1491,0,0,0,0,0
14,10000,56542,1412,0,0,0,0,0
14,10000,44123,1383,0,0,0,0,0
14,10000,44026,1406,0,0,0,0,0
14,10000,44281,1422,0,0,0,0,0
14,10000,45820,1418,0,0,0,0,0
14,10000,44442,1447,0,0,0,0,0
14,10000,44111,1424,0,0,0,0,0
15,10000,48676,1592,0,0,0,0,0
15,10000,45950,1498,0,0,0,0,0
15,10000,45711,1416,0,0,0,0,0
15,10000,45416,1421,0,0,0,0,0
15,10000,45285,1411,0,0,0,0,0
15,10000,45351,1492,0,0,0,0,0
15,10000,45314,1458,0,0,0,0,0
15,10000,46081,1494,0,0,0,0,0
15,10000,45047,1437,0,0,0,0,0
15,10000,47402,1447,0,0,0,0,0
15,10000,45188,1440,0,0,0,0,0
15,10000,45503,1507,0,0,0,0,0
15,10000,45124,1409,0,0,0,0,0
15,10000,45716,1445,0,0,0,0,0
15,10000,45024,1418,0,0,0,0,0
15,10000,45074,1478,0,0,0,0,0
15,10000,45150,1400,0,0,0,0,0
15,10000,47510,1488,0,0,0,0,0
15,10000,45539,1526,0,0,0,0,0
15,10000,45868,1506,0,0,0,0,0
16,10000,48261,1559,0,0,0,0,0
16,10000,45615,1452,0,0,0,0,0
16,10000,44659,1408,0,0,0,0,0
16,10000,44944,1395,0,0,0,0,0
16,10000,44218,1404,0,0,0,0,0
16,10000,44869,1446,0,0,0,0,0
16,10000,44453,1406,0,0,0,0,0
16,10000,45150,1427,0,0,0,0,0
16,10000,44734,1358,0,0,0,0,0
16,10000,46862,1392,0,0,0,0,0
16,10000,44683,1421,0,0,0,0,0
16,10000,44716,1410,0,0,0,0,0
16,10000,44632,1402,0,0,0,0,0
16,10000,44812,1428,0,0,0,0,0
16,10000,45025,1401,0,0,0,0,0
16,10000,44614,1401,0,0,0,0,0
16,10000,44769,1433,0,0,0,0,0
16,10000,46464,1408,0,0,0,0,0
16,10000,83451,1467,0,0,0,0,0
16,10000,44854,1435,0,0,0,0,0
17,10000,50003,1870,0,0,0,0,0
17,10000,46914,1393,0,0,0,0,0
17,10000,46643,1541,0,0,0,0,0
17,10000,45854,1407,0,0,0,0,0
17,10000,46412,1447,0,0,0,0,0
17,10000,46652,1406,0,0,0,0,0
17,10000,46483,1440,0,0,0,0,0
17,10000,46304,1419,0,0,0,0,0
17,10000,46118,1397,0,0,0,0,0
17,10000,48247,1402,0,0,0,0,0
17,10000,46161,1441,0,0,0,0,0
17,10000,46179,1478,0,0,0,0,0
17,10000,46352,1414,0,0,0,0,0
17,10000,46400,1475,0,0,0,0,0
17,10000,45909,1401,0,0,0,0,0
17,10000,46192,1626,0,0,0,0,0
17,10000,46701,1393,0,0,0,0,0
17,10000,46739,1387,0,0,0,0,0
17,10000,44802,1413,0,0,0,0,0
17,10000,44764,1357,0,0,0,0,0
18,10000,48645,1635,0,0,0,0,0
18,10000,45425,1413,0,0,0,0,0
18,10000,45003,1466,0,0,0,0,0
18,10000,44895,1430,0,0,0,0,0
18,10000,44741,1459,0,0,0,0,0
18,10000,45078,1414,0,0,0,0,0
18,10000,44906,1417,0,0,0,0,0
18,10000,45366,1443,0,0,0,0,0
18,10000,44709,1462,0,0,0,0,0
18,10000,45172,1415,0,0,0,0,0
18,10000,44874,1425,0,0,0,0,0
18,10000,44811,1467,0,0,0,0,0
18,10000,78985,1402,0,0,0,0,0
18,10000,44810,1398,0,0,0,0,0
18,10000,45554,1362,0,0,0,0,0
18,10000,44968,1381,0,0,0,0,0
18,10000,44729,1463,0,0,0,0,0
18,10000,44640,1463,0,0,0,0,0
18,10000,45240,1455,0,0,0,0,0
18,10000,45001,1443,0,0,0,0,0
19,10000,50226,1580,0,0,0,0,0
