Pallet: "pallet_im_online", Extrinsic: "validate_unsigned_and_then_heartbeat", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
k,e,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1000,82,227819,1543,0,0,0,0,0
1000,82,227721,1680,0,0,0,0,0
1000,82,231343,1705,0,0,0,0,0
1000,82,229491,1717,0,0,0,0,0
1000,82,228965,1655,0,0,0,0,0
1000,82,227850,1572,0,0,0,0,0
1000,82,232922,1719,0,0,0,0,0
1000,82,229825,1628,0,0,0,0,0
1000,82,230248,1673,0,0,0,0,0
1000,82,230512,1653,0,0,0,0,0
1000,82,227949,1567,0,0,0,0,0
1000,82,233410,1751,0,0,0,0,0
1000,82,229605,1534,0,0,0,0,0
1000,82,229643,1705,0,0,0,0,0
1000,82,229564,1635,0,0,0,0,0
1000,83,240452,2229,0,0,0,0,0
1000,83,229363,1607,0,0,0,0,0
1000,83,229699,1707,0,0,0,0,0
1000,83,228130,1592,0,0,0,0,0
1000,83,229910,1628,0,0,0,0,0
1000,83,229748,1625,0,0,0,0,0
1000,83,227714,1661,0,0,0,0,0
1000,83,230203,1708,0,0,0,0,0
1000,83,229199,1552,0,0,0,0,0
1000,83,228617,1646,0,0,0,0,0
1000,83,229660,1672,0,0,0,0,0
1000,83,228808,1626,0,0,0,0,0
1000,83,229602,1646,0,0,0,0,0
1000,83,228780,1588,0,0,0,0,0
1000,83,233206,1635,0,0,0,0,0
1000,83,232528,1560,0,0,0,0,0
1000,83,229141,1586,0,0,0,0,0
1000,83,230485,1661,0,0,0,0,0
1000,83,228436,1575,0,0,0,0,0
1000,83,231165,1600,0,0,0,0,0
1000,84,240954,1791,0,0,0,0,0
1000,84,232562,1596,0,0,0,0,0
1000,84,228110,1532,0,0,0,0,0
1000,84,229986,1627,0,0,0,0,0
1000,84,228294,1599,0,0,0,0,0
1000,84,232319,1653,0,0,0,0,0
1000,84,228840,1562,0,0,0,0,0
1000,84,229366,1625,0,0,0,0,0
1000,84,235419,1569,0,0,0,0,0
1000,84,230629,1678,0,0,0,0,0
1000,84,230198,1552,0,0,0,0,0
1000,84,228268,1626,0,0,0,0,0
1000,84,229750,1563,0,0,0,0,0
1000,84,237677,1831,0,0,0,0,0
1000,84,234922,1849,0,0,0,0,0
1000,84,233719,1701,0,0,0,0,0
1000,84,228044,1605,0,0,0,0,0
1000,84,231235,1761,0,0,0,0,0
1000,84,230908,1635,0,0,0,0,0
1000,84,232294,1653,0,0,0,0,0
1000,85,242488,1933,0,0,0,0,0
1000,85,243950,1624,0,0,0,0,0
1000,85,231283,1734,0,0,0,0,0
1000,85,234064,1614,0,0,0,0,0
1000,85,233060,1721,0,0,0,0,0
1000,85,228464,1586,0,0,0,0,0
1000,85,233334,1650,0,0,0,0,0
1000,85,230929,1662,0,0,0,0,0
1000,85,229248,1638,0,0,0,0,0
1000,85,229645,1600,0,0,0,0,0
1000,85,229410,1691,0,0,0,0,0
1000,85,229798,1890,0,0,0,0,0
1000,85,229983,1573,0,0,0,0,0
1000,85,230010,1513,0,0,0,0,0
1000,85,232626,1726,0,0,0,0,0
1000,85,229837,1566,0,0,0,0,0
1000,85,230073,1611,0,0,0,0,0
1000,85,230197,1623,0,0,0,0,0
1000,85,231705,1625,0,0,0,0,0
1000,85,232353,1651,0,0,0,0,0
1000,86,240696,2096,0,0,0,0,0
1000,86,231809,1733,0,0,0,0,0
1000,86,230017,1653,0,0,0,0,0
1000,86,229661,1561,0,0,0,0,0
1000,86,231607,1577,0,0,0,0,0
1000,86,228643,1545,0,0,0,0,0
1000,86,230914,1607,0,0,0,0,0
1000,86,230950,1708,0,0,0,0,0
1000,86,228409,1605,0,0,0,0,0
1000,86,234044,1625,0,0,0,0,0
1000,86,229708,1584,0,0,0,0,0
1000,86,262570,1909,0,0,0,0,0
1000,86,230285,2020,0,0,0,0,0
1000,86,227661,1592,0,0,0,0,0
1000,86,232618,1817,0,0,0,0,0
1000,86,230277,1719,0,0,0,0,0
1000,86,230719,1652,0,0,0,0,0
1000,86,230192,1562,0,0,0,0,0
1000,86,227974,1564,0,0,0,0,0
1000,86,228641,1606,0,0,0,0,0
1000,87,244633,1886,0,0,0,0,0
1000,87,233847,1637,0,0,0,0,0
1000,87,228115,1588,0,0,0,0,0
1000,87,234756,1790,0,0,0,0,0
1000,87,228989,1548,0,0,0,0,0
1000,87,230464,1643,0,0,0,0,0
1000,87,229911,1601,0,0,0,0,0
1000,87,234701,1631,0,0,0,0,0
1000,87,229683,1553,0,0,0,0,0
1000,87,234210,1685,0,0,0,0,0
1000,87,229489,1671,0,0,0,0,0
1000,87,230808,1632,0,0,0,0,0
1000,87,230506,1621,0,0,0,0,0
1000,87,232219,1664,0,0,0,0,0
1000,87,233108,1770,0,0,0,0,0
1000,87,230904,1628,0,0,0,0,0
1000,87,231481,1749,0,0,0,0,0
1000,87,229825,1626,0,0,0,0,0
1000,87,232976,1555,0,0,0,0,0
1000,87,229153,1664,0,0,0,0,0
1000,88,241622,1823,0,0,0,0,0
1000,88,230924,1682,0,0,0,0,0
1000,88,230235,1598,0,0,0,0,0
1000,88,230840,1647,0,0,0,0,0
1000,88,231549,1566,0,0,0,0,0
1000,88,228340,1554,0,0,0,0,0
1000,88,231044,1638,0,0,0,0,0
1000,88,231358,1651,0,0,0,0,0
1000,88,230098,1637,0,0,0,0,0
1000,88,233640,1671,0,0,0,0,0
1000,88,229658,1521,0,0,0,0,0
1000,88,230500,1603,0,0,0,0,0
1000,88,230291,1637,0,0,0,0,0
1000,88,230007,1616,0,0,0,0,0
1000,88,234017,1609,0,0,0,0,0
1000,88,228779,1570,0,0,0,0,0
1000,88,229762,1670,0,0,0,0,0
1000,88,230955,1603,0,0,0,0,0
1000,88,230048,1635,0,0,0,0,0
1000,88,230777,1635,0,0,0,0,0
1000,89,243259,1825,0,0,0,0,0
1000,89,232728,1713,0,0,0,0,0
1000,89,233146,1612,0,0,0,0,0
1000,89,231107,1574,0,0,0,0,0
1000,89,231229,1597,0,0,0,0,0
1000,89,231527,1633,0,0,0,0,0
1000,89,232301,1692,0,0,0,0,0
1000,89,237290,2147,0,0,0,0,0
1000,89,230920,1613,0,0,0,0,0
1000,89,235314,1557,0,0,0,0,0
1000,89,232613,1593,0,0,0,0,0
1000,89,230697,1626,0,0,0,0,0
1000,89,231375,1635,0,0,0,0,0
1000,89,230698,1498,0,0,0,0,0
1000,89,234568,1610,0,0,0,0,0
1000,89,235647,1581,0,0,0,0,0
1000,89,231933,1620,0,0,0,0,0
1000,89,232213,1648,0,0,0,0,0
1000,89,229572,1490,0,0,0,0,0
1000,89,232344,1602,0,0,0,0,0
1000,90,247426,1923,0,0,0,0,0
1000,90,233283,1680,0,0,0,0,0
1000,90,229427,1598,0,0,0,0,0
1000,90,232914,1585,0,0,0,0,0
1000,90,230603,1671,0,0,0,0,0
1000,90,233280,1715,0,0,0,0,0
1000,90,232123,1630,0,0,0,0,0
1000,90,230182,1650,0,0,0,0,0
1000,90,232726,1683,0,0,0,0,0
1000,90,237517,1719,0,0,0,0,0
1000,90,231702,1747,0,0,0,0,0
1000,90,231574,1662,0,0,0,0,0
1000,90,229974,1646,0,0,0,0,0
1000,90,230645,1546,0,0,0,0,0
1000,90,234490,1730,0,0,0,0,0
1000,90,233198,1610,0,0,0,0,0
1000,90,232371,1639,0,0,0,0,0
1000,90,230667,1618,0,0,0,0,0
1000,90,230774,1611,0,0,0,0,0
1000,90,229939,1564,0,0,0,0,0
1000,91,242782,1834,0,0,0,0,0
1000,91,230624,1657,0,0,0,0,0
1000,91,235080,1654,0,0,0,0,0
1000,91,235682,1648,0,0,0,0,0
1000,91,230274,1541,0,0,0,0,0
1000,91,229533,1586,0,0,0,0,0
1000,91,233369,1644,0,0,0,0,0
1000,91,234106,1636,0,0,0,0,0
1000,91,232292,1745,0,0,0,0,0
1000,91,236583,1629,0,0,0,0,0
1000,91,230363,1656,0,0,0,0,0
1000,91,231657,1541,0,0,0,0,0
1000,91,230799,1560,0,0,0,0,0
1000,91,230872,1697,0,0,0,0,0
1000,91,234844,1837,0,0,0,0,0
1000,91,230599,1661,0,0,0,0,0
1000,91,234863,1685,0,0,0,0,0
1000,91,232097,1649,0,0,0,0,0
1000,91,232658,1646,0,0,0,0,0
1000,91,232468,1582,0,0,0,0,0
1000,92,245396,1900,0,0,0,0,0
1000,92,236647,1708,0,0,0,0,0
1000,92,237018,1811,0,0,0,0,0
1000,92,233583,1620,0,0,0,0,0
1000,92,230466,1574,0,0,0,0,0
1000,92,231387,1615,0,0,0,0,0
1000,92,232204,1650,0,0,0,0,0
1000,92,236062,2124,0,0,0,0,0
1000,92,233445,1618,0,0,0,0,0
1000,92,234694,1623,0,0,0,0,0
1000,92,230642,1625,0,0,0,0,0
1000,92,238198,2004,0,0,0,0,0
1000,92,237877,1679,0,0,0,0,0
1000,92,232675,1616,0,0,0,0,0
1000,92,232141,1687,0,0,0,0,0
1000,92,232929,1646,0,0,0,0,0
1000,92,252196,1538,0,0,0,0,0
1000,92,236301,1672,0,0,0,0,0
1000,92,239025,2092,0,0,0,0,0
1000,92,229998,1564,0,0,0,0,0
1000,93,244497,1902,0,0,0,0,0
1000,93,233464,1688,0,0,0,0,0
1000,93,229771,1636,0,0,0,0,0
1000,93,231664,1798,0,0,0,0,0
1000,93,231043,1618,0,0,0,0,0
1000,93,231552,1616,0,0,0,0,0
1000,93,231500,1624,0,0,0,0,0
1000,93,232054,1638,0,0,0,0,0
1000,93,231827,1617,0,0,0,0,0
1000,93,235676,1606,0,0,0,0,0
1000,93,232845,1633,0,0,0,0,0
1000,93,234304,1612,0,0,0,0,0
1000,93,230511,1657,0,0,0,0,0
1000,93,232286,1593,0,0,0,0,0
1000,93,233280,1660,0,0,0,0,0
1000,93,233743,1666,0,0,0,0,0
1000,93,233402,1615,0,0,0,0,0
1000,93,231054,1648,0,0,0,0,0
1000,93,231441,1705,0,0,0,0,0
1000,93,231380,1591,0,0,0,0,0
1000,94,245672,1849,0,0,0,0,0
1000,94,231510,1529,0,0,0,0,0
1000,94,261927,1588,0,0,0,0,0
1000,94,235038,1708,0,0,0,0,0
1000,94,231393,1594,0,0,0,0,0
1000,94,232455,1547,0,0,0,0,0
1000,94,233893,1593,0,0,0,0,0
1000,94,232861,1560,0,0,0,0,0
1000,94,232844,1633,0,0,0,0,0
1000,94,233753,1628,0,0,0,0,0
1000,94,233182,1686,0,0,0,0,0
1000,94,230889,1566,0,0,0,0,0
1000,94,231661,1633,0,0,0,0,0
1000,94,233900,1643,0,0,0,0,0
1000,94,237585,1751,0,0,0,0,0
1000,94,232401,1572,0,0,0,0,0
1000,94,230598,1636,0,0,0,0,0
1000,94,232250,1474,0,0,0,0,0
1000,94,233351,1531,0,0,0,0,0
1000,94,234349,1576,0,0,0,0,0
1000,95,245110,2078,0,0,0,0,0
1000,95,234956,1642,0,0,0,0,0
1000,95,233752,1658,0,0,0,0,0
1000,95,235039,1615,0,0,0,0,0
1000,95,231062,1610,0,0,0,0,0
1000,95,232179,1713,0,0,0,0,0
1000,95,232070,1599,0,0,0,0,0
1000,95,232719,1696,0,0,0,0,0
1000,95,232049,1959,0,0,0,0,0
1000,95,230839,1676,0,0,0,0,0
1000,95,233537,1705,0,0,0,0,0
1000,95,233348,1753,0,0,0,0,0
1000,95,233050,1722,0,0,0,0,0
1000,95,232538,1648,0,0,0,0,0
1000,95,231340,1731,0,0,0,0,0
1000,95,232715,1557,0,0,0,0,0
1000,95,232469,1867,0,0,0,0,0
1000,95,233286,1695,0,0,0,0,0
1000,95,232140,1583,0,0,0,0,0
1000,95,232002,1614,0,0,0,0,0
1000,96,246786,1803,0,0,0,0,0
1000,96,234978,1664,0,0,0,0,0
1000,96,233358,1704,0,0,0,0,0
1000,96,234284,1613,0,0,0,0,0
1000,96,232768,1690,0,0,0,0,0
1000,96,232638,1600,0,0,0,0,0
1000,96,233372,1580,0,0,0,0,0
1000,96,235095,1672,0,0,0,0,0
1000,96,231242,1534,0,0,0,0,0
1000,96,233315,1639,0,0,0,0,0
1000,96,231746,1611,0,0,0,0,0
1000,96,234745,1643,0,0,0,0,0
1000,96,232521,1585,0,0,0,0,0
1000,96,232309,1527,0,0,0,0,0
1000,96,235799,1797,0,0,0,0,0
1000,96,233305,1586,0,0,0,0,0
1000,96,232933,1608,0,0,0,0,0
1000,96,232111,1552,0,0,0,0,0
1000,96,231630,1651,0,0,0,0,0
1000,96,232379,1705,0,0,0,0,0
1000,97,245136,1859,0,0,0,0,0
1000,97,232692,1652,0,0,0,0,0
1000,97,235811,1727,0,0,0,0,0
1000,97,235303,1779,0,0,0,0,0
1000,97,235720,1640,0,0,0,0,0
1000,97,233364,1884,0,0,0,0,0
1000,97,231509,1541,0,0,0,0,0
1000,97,233049,1890,0,0,0,0,0
1000,97,236057,1715,0,0,0,0,0
1000,97,231606,1674,0,0,0,0,0
1000,97,233577,1697,0,0,0,0,0
1000,97,231949,1542,0,0,0,0,0
1000,97,233394,1627,0,0,0,0,0
1000,97,237903,1625,0,0,0,0,0
1000,97,235171,1840,0,0,0,0,0
1000,97,234193,1614,0,0,0,0,0
1000,97,231281,1571,0,0,0,0,0
1000,97,232785,1984,0,0,0,0,0
1000,97,233289,1624,0,0,0,0,0
1000,97,237653,1633,0,0,0,0,0
1000,98,246113,1866,0,0,0,0,0
1000,98,265247,1617,0,0,0,0,0
1000,98,232822,1684,0,0,0,0,0
1000,98,248353,1703,0,0,0,0,0
1000,98,232921,1683,0,0,0,0,0
1000,98,231683,1678,0,0,0,0,0
1000,98,234732,1755,0,0,0,0,0
1000,98,236277,1788,0,0,0,0,0
1000,98,233639,1858,0,0,0,0,0
1000,98,232699,1628,0,0,0,0,0
1000,98,231536,1561,0,0,0,0,0
1000,98,232975,1579,0,0,0,0,0
1000,98,232516,1604,0,0,0,0,0
1000,98,234178,1828,0,0,0,0,0
1000,98,233844,1648,0,0,0,0,0
1000,98,234353,1558,0,0,0,0,0
1000,98,232988,1678,0,0,0,0,0
1000,98,233067,1645,0,0,0,0,0
1000,98,231806,1651,0,0,0,0,0
1000,98,232540,1560,0,0,0,0,0
1000,99,246749,1944,0,0,0,0,0
1000,99,234782,1652,0,0,0,0,0
1000,99,233680,1692,0,0,0,0,0
1000,99,242235,1796,0,0,0,0,0
1000,99,238542,1753,0,0,0,0,0
1000,99,236417,1630,0,0,0,0,0
1000,99,235180,1606,0,0,0,0,0
1000,99,235487,1557,0,0,0,0,0
1000,99,232967,1640,0,0,0,0,0
1000,99,232952,1644,0,0,0,0,0
1000,99,232950,1643,0,0,0,0,0
1000,99,249604,1662,0,0,0,0,0
1000,99,233642,1687,0,0,0,0,0
1000,99,233222,1570,0,0,0,0,0
1000,99,237259,1809,0,0,0,0,0
1000,99,238031,1690,0,0,0,0,0
1000,99,234297,1658,0,0,0,0,0
1000,99,234526,1622,0,0,0,0,0
1000,99,232107,1524,0,0,0,0,0
1000,99,233127,1596,0,0,0,0,0
1000,100,246622,1914,0,0,0,0,0
1000,100,238211,1681,0,0,0,0,0
1000,100,232611,1551,0,0,0,0,0
1000,100,233806,1576,0,0,0,0,0
1000,100,233928,1896,0,0,0,0,0
1000,100,236051,1578,0,0,0,0,0
1000,100,233321,1591,0,0,0,0,0
1000,100,233970,1617,0,0,0,0,0
1000,100,231393,1548,0,0,0,0,0
1000,100,233818,1654,0,0,0,0,0
1000,100,233353,1580,0,0,0,0,0
1000,100,247470,1600,0,0,0,0,0
1000,100,233034,1640,0,0,0,0,0
1000,100,233712,1587,0,0,0,0,0
1000,100,238040,1853,0,0,0,0,0
1000,100,234844,1503,0,0,0,0,0
1000,100,231976,1470,0,0,0,0,0
1000,100,233950,1598,0,0,0,0,0
1000,100,232700,1500,0,0,0,0,0
1000,100,234166,1496,0,0,0,0,0

Raw Storage Info
========
Storage: Session Validators (r:1 w:0)
Storage: Session CurrentIndex (r:1 w:0)
Storage: ImOnline ReceivedHeartbeats (r:1 w:1)
Storage: ImOnline AuthoredBlocks (r:1 w:0)
Storage: ImOnline Keys (r:1 w:0)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    73.35
    + k    0.131
    + e    0.296
              µs

Reads = 4 + (0 * k) + (0 * e)
Writes = 1 + (0 * k) + (0 * e)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    k     e   mean µs  sigma µs       %
    1   100       103     0.292    0.2%
   20   100     104.3      0.64    0.6%
   39   100     108.2     0.585    0.5%
   58   100     110.5     0.449    0.4%
   77   100     113.1     0.171    0.1%
   96   100     115.7     0.292    0.2%
  115   100     118.2     0.226    0.1%
  134   100     120.7     0.283    0.2%
  153   100     123.7     0.701    0.5%
  172   100     125.9     0.514    0.4%
  191   100     128.6     0.517    0.4%
  210   100     130.5     0.364    0.2%
  229   100     133.4      0.25    0.1%
  248   100     135.6     0.241    0.1%
  267   100     137.8     0.281    0.2%
  286   100     140.1     0.328    0.2%
  305   100     142.8     0.359    0.2%
  324   100     145.4     0.464    0.3%
  343   100       148     0.523    0.3%
  362   100     150.3     0.243    0.1%
  381   100     152.8     0.327    0.2%
  400   100     155.2     0.642    0.4%
  419   100     157.9     0.234    0.1%
  438   100       160     0.539    0.3%
  457   100     163.9     1.529    0.9%
  476   100     164.9     0.412    0.2%
  495   100     167.6      0.28    0.1%
  514   100     170.2       0.5    0.2%
  533   100     172.2     0.581    0.3%
  552   100     175.2     0.342    0.1%
  571   100     177.3     0.501    0.2%
  590   100     180.3     0.335    0.1%
  609   100     182.6     0.208    0.1%
  628   100     185.9     0.418    0.2%
  647   100     188.8     0.722    0.3%
  666   100     190.8     0.645    0.3%
  685   100     193.7     0.758    0.3%
  704   100       196     0.476    0.2%
  723   100     198.3     0.715    0.3%
  742   100     200.5     0.375    0.1%
  761   100     203.5     0.936    0.4%
  780   100     205.8     0.489    0.2%
  799   100     207.9     0.645    0.3%
  818   100     210.7     0.894    0.4%
  837   100     213.1     0.478    0.2%
  856   100     215.5     0.515    0.2%
  875   100       219     0.659    0.3%
  894   100       221     0.765    0.3%
  913   100     223.6     0.606    0.2%
  932   100     225.1     0.534    0.2%
  951   100     228.1     0.565    0.2%
  970   100     231.1     0.699    0.3%
  989   100     232.8     0.424    0.1%
 1000     1     204.5     0.829    0.4%
 1000     2     204.3     0.527    0.2%
 1000     3     205.7     1.007    0.4%
 1000     4     206.8     1.177    0.5%
 1000     5     206.4     0.955    0.4%
 1000     6     205.8     0.316    0.1%
 1000     7     206.6      0.47    0.2%
 1000     8       207      0.38    0.1%
 1000     9     207.7     0.558    0.2%
 1000    10     207.9     0.199    0.0%
 1000    11     208.2     0.554    0.2%
 1000    12     208.8     0.941    0.4%
 1000    13       209     0.449    0.2%
 1000    14     210.1     0.676    0.3%
 1000    15     209.6     0.429    0.2%
 1000    16     209.9     0.854    0.4%
 1000    17     209.9     0.491    0.2%
 1000    18     210.3     0.788    0.3%
 1000    19     211.3      0.95    0.4%
 1000    20     211.1     0.342    0.1%
 1000    21     211.5     0.682    0.3%
 1000    22     211.8     0.331    0.1%
 1000    23       212     0.531    0.2%
 1000    24     212.7     0.247    0.1%
 1000    25     212.9     0.378    0.1%
 1000    26     213.4     0.605    0.2%
 1000    27     213.1     0.784    0.3%
 1000    28       214     0.825    0.3%
 1000    29     214.2     0.546    0.2%
 1000    30     213.7     0.588    0.2%
 1000    31     214.2     0.851    0.3%
 1000    32     214.6     0.443    0.2%
 1000    33     215.1     0.542    0.2%
 1000    34     216.6     1.188    0.5%
 1000    35     215.8     0.654    0.3%
 1000    36     216.1      0.58    0.2%
 1000    37     216.9     1.203    0.5%
 1000    38     217.1     1.147    0.5%
 1000    39     217.3     1.069    0.4%
 1000    40     217.5     0.791    0.3%
 1000    41     218.6     1.537    0.7%
 1000    42     218.4       0.7    0.3%
 1000    43       218     0.716    0.3%
 1000    44     218.6     0.683    0.3%
 1000    45     219.3     1.011    0.4%
 1000    46       219     0.499    0.2%
 1000    47     219.1     0.504    0.2%
 1000    48     220.7     0.717    0.3%
 1000    49     219.3     0.578    0.2%
 1000    50     221.5     0.788    0.3%
 1000    51     220.8     0.532    0.2%
 1000    52     221.6     1.395    0.6%
 1000    53     221.1     0.874    0.3%
 1000    54     221.3     0.913    0.4%
 1000    55       223     1.188    0.5%
 1000    56     222.8     1.094    0.4%
 1000    57     222.1     1.021    0.4%
 1000    58     222.3     0.465    0.2%
 1000    59     222.2     0.407    0.1%
 1000    60     223.2     0.963    0.4%
 1000    61     223.3      0.81    0.3%
 1000    62     223.7     0.931    0.4%
 1000    63     223.8     0.455    0.2%
 1000    64     225.3     1.426    0.6%
 1000    65     224.9     1.032    0.4%
 1000    66     224.4     0.826    0.3%
 1000    67     225.2     0.708    0.3%
 1000    68     226.2     0.966    0.4%
 1000    69     225.6     0.502    0.2%
 1000    70     226.2     0.647    0.2%
 1000    71     227.1     0.799    0.3%
 1000    72     226.6     0.795    0.3%
 1000    73     226.5     0.423    0.1%
 1000    74     226.8     1.069    0.4%
 1000    75     228.2      1.09    0.4%
 1000    76     227.6     0.467    0.2%
 1000    77     227.5     0.909    0.3%
 1000    78     227.7     0.696    0.3%
 1000    79     228.8     0.575    0.2%
 1000    80     229.2     0.658    0.2%
 1000    81     229.1     0.429    0.1%
 1000    82     229.7     0.457    0.1%
 1000    83     229.5     0.388    0.1%
 1000    84     230.9      1.09    0.4%
 1000    85     230.8     0.991    0.4%
 1000    86     230.4     0.579    0.2%
 1000    87     231.2     1.128    0.4%
 1000    88     230.5     0.361    0.1%
 1000    89     232.1      0.59    0.2%
 1000    90     231.8     0.903    0.3%
 1000    91     232.5     1.237    0.5%
 1000    92     234.5     1.722    0.7%
 1000    93     232.1     0.704    0.3%
 1000    94       233     0.592    0.2%
 1000    95     232.6     0.438    0.1%
 1000    96       233     0.532    0.2%
 1000    97     233.9     0.994    0.4%
 1000    98     233.3      0.57    0.2%
 1000    99     234.8     1.211    0.5%
 1000   100     233.8     0.406    0.1%

Quality and confidence:
param     error
k             0
e             0

Model:
Time ~=    73.14
    + k    0.132
    + e    0.296
              µs

Reads = 4 + (0 * k) + (0 * e)
Writes = 1 + (0 * k) + (0 * e)

