Pallet: "pallet_contracts", Extrinsic: "on_initialize", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
2410,1255,0,0,0,0,0
1799,930,0,0,0,0,0
1718,940,0,0,0,0,0
1781,902,0,0,0,0,0
1759,949,0,0,0,0,0
1632,917,0,0,0,0,0
1666,923,0,0,0,0,0
1681,914,0,0,0,0,0
1659,895,0,0,0,0,0
1731,898,0,0,0,0,0
1655,894,0,0,0,0,0
1667,898,0,0,0,0,0
1630,919,0,0,0,0,0
1625,903,0,0,0,0,0
16726,964,0,0,0,0,0
1651,905,0,0,0,0,0
1661,871,0,0,0,0,0
1674,901,0,0,0,0,0
1703,927,0,0,0,0,0
1727,903,0,0,0,0,0

Raw Storage Info
========
Storage: Contracts DeletionQueue (r:1 w:0)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    1.681
              µs

Reads = 1
Writes = 0

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    1.681
              µs

Reads = 1
Writes = 0

Pallet: "pallet_contracts", Extrinsic: "on_initialize_per_trie_key", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
k,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
700,523899,2419,0,0,0,0,0
700,517996,2370,0,0,0,0,0
700,520592,2327,0,0,0,0,0
700,525158,2299,0,0,0,0,0
700,525998,2422,0,0,0,0,0
700,523132,2277,0,0,0,0,0
700,524104,2441,0,0,0,0,0
700,522971,2625,0,0,0,0,0
700,521266,2389,0,0,0,0,0
700,524474,2244,0,0,0,0,0
700,521375,2245,0,0,0,0,0
700,555890,2296,0,0,0,0,0
700,557606,2601,0,0,0,0,0
700,523383,2355,0,0,0,0,0
700,529653,2247,0,0,0,0,0
700,526137,2377,0,0,0,0,0
700,520452,2434,0,0,0,0,0
700,531634,2369,0,0,0,0,0
720,537702,2195,0,0,0,0,0
720,540673,2312,0,0,0,0,0
720,552332,2484,0,0,0,0,0
720,535094,2201,0,0,0,0,0
720,540424,2275,0,0,0,0,0
720,535690,2402,0,0,0,0,0
720,538400,2504,0,0,0,0,0
720,536569,3249,0,0,0,0,0
720,540311,2283,0,0,0,0,0
720,537685,2183,0,0,0,0,0
720,568060,2343,0,0,0,0,0
720,566840,2170,0,0,0,0,0
720,542412,2436,0,0,0,0,0
720,539523,2241,0,0,0,0,0
720,540955,2776,0,0,0,0,0
720,539532,2295,0,0,0,0,0
720,542271,2304,0,0,0,0,0
720,541705,2531,0,0,0,0,0
720,542899,2153,0,0,0,0,0
720,565200,2374,0,0,0,0,0
740,550631,2280,0,0,0,0,0
740,564339,2629,0,0,0,0,0
740,558551,2410,0,0,0,0,0
740,555500,2395,0,0,0,0,0
740,551464,2278,0,0,0,0,0
740,551077,2244,0,0,0,0,0
740,554838,2336,0,0,0,0,0
740,554953,2411,0,0,0,0,0
740,557226,2400,0,0,0,0,0
740,585912,2389,0,0,0,0,0
740,552076,2319,0,0,0,0,0
740,552301,2407,0,0,0,0,0
740,553899,2282,0,0,0,0,0
740,565011,2259,0,0,0,0,0
740,556627,2335,0,0,0,0,0
740,549549,2337,0,0,0,0,0
740,550479,2600,0,0,0,0,0
740,554947,2249,0,0,0,0,0
740,554382,2361,0,0,0,0,0
740,558388,2345,0,0,0,0,0
760,565982,2372,0,0,0,0,0
760,568038,2330,0,0,0,0,0
760,572020,2513,0,0,0,0,0
760,572236,2610,0,0,0,0,0
760,569041,2270,0,0,0,0,0
760,563306,2278,0,0,0,0,0
760,565699,2567,0,0,0,0,0
760,565327,2431,0,0,0,0,0
760,567607,2311,0,0,0,0,0
760,564432,2316,0,0,0,0,0
760,570048,2272,0,0,0,0,0
760,569175,2355,0,0,0,0,0
760,573613,2442,0,0,0,0,0
760,570112,2333,0,0,0,0,0
760,573629,2346,0,0,0,0,0
760,567176,2212,0,0,0,0,0
760,568264,2255,0,0,0,0,0
760,569390,2576,0,0,0,0,0
760,575379,2461,0,0,0,0,0
760,571213,2572,0,0,0,0,0
780,580954,2587,0,0,0,0,0
780,580168,2219,0,0,0,0,0
780,581589,2260,0,0,0,0,0
780,583981,2630,0,0,0,0,0
780,583473,2297,0,0,0,0,0
780,580707,2287,0,0,0,0,0
780,615603,2574,0,0,0,0,0
780,584943,2327,0,0,0,0,0
780,581305,2628,0,0,0,0,0
780,613991,2230,0,0,0,0,0
780,582108,2357,0,0,0,0,0
780,586880,2181,0,0,0,0,0
780,582543,2311,0,0,0,0,0
780,596261,2179,0,0,0,0,0
780,583191,2466,0,0,0,0,0
780,585314,2400,0,0,0,0,0
780,587715,2299,0,0,0,0,0
780,586480,2350,0,0,0,0,0
780,585756,2274,0,0,0,0,0
780,583478,2322,0,0,0,0,0
800,595267,2293,0,0,0,0,0
800,598846,2363,0,0,0,0,0
800,602608,2255,0,0,0,0,0
800,590748,2338,0,0,0,0,0
800,593849,3000,0,0,0,0,0
800,596966,2730,0,0,0,0,0
800,595076,2399,0,0,0,0,0
800,592908,2307,0,0,0,0,0
800,597090,2634,0,0,0,0,0
800,600274,2695,0,0,0,0,0
800,593848,2681,0,0,0,0,0
800,606548,2382,0,0,0,0,0
800,596042,2267,0,0,0,0,0
800,587580,2279,0,0,0,0,0
800,598138,2291,0,0,0,0,0
800,595723,2597,0,0,0,0,0
800,605332,2168,0,0,0,0,0
800,597701,2319,0,0,0,0,0
800,597663,2754,0,0,0,0,0
800,639278,2450,0,0,0,0,0
820,608541,2464,0,0,0,0,0
820,611357,2286,0,0,0,0,0
820,609492,2448,0,0,0,0,0
820,612037,2398,0,0,0,0,0
820,617790,2282,0,0,0,0,0
820,615026,2397,0,0,0,0,0
820,617524,2333,0,0,0,0,0
820,611050,2304,0,0,0,0,0
820,611404,2807,0,0,0,0,0
820,611880,2215,0,0,0,0,0
820,612488,2333,0,0,0,0,0
820,610317,2670,0,0,0,0,0
820,613625,2262,0,0,0,0,0
820,625515,2385,0,0,0,0,0
820,610815,2318,0,0,0,0,0
820,610388,2407,0,0,0,0,0
820,611366,2252,0,0,0,0,0
820,622528,2163,0,0,0,0,0
820,615183,2367,0,0,0,0,0
820,610439,2609,0,0,0,0,0
840,625785,2311,0,0,0,0,0
840,626857,2621,0,0,0,0,0
840,627841,2353,0,0,0,0,0
840,632952,2346,0,0,0,0,0
840,629035,2293,0,0,0,0,0
840,631016,2702,0,0,0,0,0
840,626242,2757,0,0,0,0,0
840,628748,2678,0,0,0,0,0
840,630325,2255,0,0,0,0,0
840,632290,2252,0,0,0,0,0
840,627721,2333,0,0,0,0,0
840,627456,2653,0,0,0,0,0
840,624727,2420,0,0,0,0,0
840,642086,2423,0,0,0,0,0
840,629227,2438,0,0,0,0,0
840,625350,2306,0,0,0,0,0
840,625219,2434,0,0,0,0,0
840,626887,2634,0,0,0,0,0
840,628035,2500,0,0,0,0,0
840,626134,2405,0,0,0,0,0
860,638113,2476,0,0,0,0,0
860,641785,2402,0,0,0,0,0
860,639186,2213,0,0,0,0,0
860,645097,2319,0,0,0,0,0
860,639901,2312,0,0,0,0,0
860,640063,2396,0,0,0,0,0
860,637622,2372,0,0,0,0,0
860,648002,2211,0,0,0,0,0
860,641314,2349,0,0,0,0,0
860,640575,2289,0,0,0,0,0
860,639003,2427,0,0,0,0,0
860,642219,2294,0,0,0,0,0
860,638627,2286,0,0,0,0,0
860,639780,2339,0,0,0,0,0
860,647578,2356,0,0,0,0,0
860,641293,2427,0,0,0,0,0
860,641115,2754,0,0,0,0,0
860,641075,2716,0,0,0,0,0
860,635845,2361,0,0,0,0,0
860,634909,2320,0,0,0,0,0
880,668567,2247,0,0,0,0,0
880,650500,2353,0,0,0,0,0
880,688623,2549,0,0,0,0,0
880,693125,2517,0,0,0,0,0
880,653606,2530,0,0,0,0,0
880,659416,2187,0,0,0,0,0
880,658750,2404,0,0,0,0,0
880,657539,2572,0,0,0,0,0
880,661755,2434,0,0,0,0,0
880,657841,2338,0,0,0,0,0
880,653124,2744,0,0,0,0,0
880,657931,2532,0,0,0,0,0
880,666593,2360,0,0,0,0,0
880,654322,2920,0,0,0,0,0
880,655036,2534,0,0,0,0,0
880,684434,2471,0,0,0,0,0
880,653696,2182,0,0,0,0,0
880,656641,2258,0,0,0,0,0
880,654672,2366,0,0,0,0,0
880,657144,2350,0,0,0,0,0
900,673425,2751,0,0,0,0,0
900,668738,2635,0,0,0,0,0
900,670045,2629,0,0,0,0,0
900,665484,2670,0,0,0,0,0
900,670337,2430,0,0,0,0,0
900,672115,2400,0,0,0,0,0
900,668683,2270,0,0,0,0,0
900,666988,2317,0,0,0,0,0
900,673957,2219,0,0,0,0,0
900,673607,2358,0,0,0,0,0
900,668110,2291,0,0,0,0,0
900,668995,2660,0,0,0,0,0
900,666745,2288,0,0,0,0,0
900,668504,2375,0,0,0,0,0
900,667199,2298,0,0,0,0,0
900,668036,2774,0,0,0,0,0
900,669786,2366,0,0,0,0,0
900,672314,2796,0,0,0,0,0
900,700573,2326,0,0,0,0,0
900,671075,2287,0,0,0,0,0
920,680008,2406,0,0,0,0,0
920,686438,2711,0,0,0,0,0
920,680526,2270,0,0,0,0,0
920,679671,2462,0,0,0,0,0
920,682753,2531,0,0,0,0,0
920,682359,2368,0,0,0,0,0
920,679578,2254,0,0,0,0,0
920,680691,2188,0,0,0,0,0
920,688908,2724,0,0,0,0,0
920,686153,2348,0,0,0,0,0
920,679911,2401,0,0,0,0,0
920,682183,2325,0,0,0,0,0
920,685710,2303,0,0,0,0,0
920,733046,2354,0,0,0,0,0
920,696303,2317,0,0,0,0,0
920,685038,2733,0,0,0,0,0
920,683353,2317,0,0,0,0,0
920,697234,2237,0,0,0,0,0
920,687138,2306,0,0,0,0,0
920,676211,2394,0,0,0,0,0
940,699752,2364,0,0,0,0,0
940,701488,2596,0,0,0,0,0
940,708122,2347,0,0,0,0,0
940,704033,2392,0,0,0,0,0
940,701714,2372,0,0,0,0,0
940,698280,2657,0,0,0,0,0
940,696368,2419,0,0,0,0,0
940,697185,2509,0,0,0,0,0
940,703446,2380,0,0,0,0,0
940,688172,2771,0,0,0,0,0
940,697993,2642,0,0,0,0,0
940,700095,2395,0,0,0,0,0
940,693729,2253,0,0,0,0,0
940,695656,2269,0,0,0,0,0
940,698560,2350,0,0,0,0,0
940,723521,2442,0,0,0,0,0
940,693241,2434,0,0,0,0,0
940,691999,2418,0,0,0,0,0
940,689211,2600,0,0,0,0,0
940,696653,2272,0,0,0,0,0
960,706189,2360,0,0,0,0,0
960,709141,2306,0,0,0,0,0
960,701894,2315,0,0,0,0,0
960,708546,2506,0,0,0,0,0
960,706943,2217,0,0,0,0,0
960,713838,2317,0,0,0,0,0
960,715333,2287,0,0,0,0,0
960,715123,2354,0,0,0,0,0
960,703764,2258,0,0,0,0,0
960,713328,2440,0,0,0,0,0
960,725131,2468,0,0,0,0,0
960,713853,2402,0,0,0,0,0
960,712788,2622,0,0,0,0,0
960,706384,2453,0,0,0,0,0
960,708345,2396,0,0,0,0,0
960,709282,2351,0,0,0,0,0
960,715271,2737,0,0,0,0,0
960,715596,2227,0,0,0,0,0
960,706541,2406,0,0,0,0,0
960,706448,2414,0,0,0,0,0
980,720135,2260,0,0,0,0,0
980,736157,2299,0,0,0,0,0
980,726898,2351,0,0,0,0,0
980,728545,2294,0,0,0,0,0
980,728096,2311,0,0,0,0,0
980,721880,2291,0,0,0,0,0
980,720796,2796,0,0,0,0,0
980,717624,2323,0,0,0,0,0
980,727340,2397,0,0,0,0,0
980,737579,2361,0,0,0,0,0
980,722671,2461,0,0,0,0,0
980,726025,2391,0,0,0,0,0
980,766356,2252,0,0,0,0,0
980,722297,2325,0,0,0,0,0
980,723500,2247,0,0,0,0,0
980,764665,2406,0,0,0,0,0
980,723884,2243,0,0,0,0,0
980,724964,2658,0,0,0,0,0
980,724605,2212,0,0,0,0,0
980,730128,2338,0,0,0,0,0
1000,739444,2632,0,0,0,0,0
1000,742318,2226,0,0,0,0,0
1000,737434,2674,0,0,0,0,0
1000,770147,2418,0,0,0,0,0
1000,739439,2561,0,0,0,0,0
1000,743620,2469,0,0,0,0,0
1000,743595,2456,0,0,0,0,0
1000,740191,2309,0,0,0,0,0
1000,738505,2366,0,0,0,0,0
1000,736284,2394,0,0,0,0,0
1000,740035,2177,0,0,0,0,0
1000,740292,2344,0,0,0,0,0
1000,730453,2327,0,0,0,0,0
1000,742915,2434,0,0,0,0,0
1000,751028,2306,0,0,0,0,0
1000,764554,2618,0,0,0,0,0
1000,766023,2490,0,0,0,0,0
1000,736702,2487,0,0,0,0,0
1000,742124,2157,0,0,0,0,0
1000,738158,2423,0,0,0,0,0
1020,757462,2369,0,0,0,0,0
1020,750417,2725,0,0,0,0,0
1020,758884,2642,0,0,0,0,0
1020,751539,2388,0,0,0,0,0
1020,757670,2336,0,0,0,0,0
1020,762425,2378,0,0,0,0,0
1020,754015,2408,0,0,0,0,0
1020,761709,2429,0,0,0,0,0
1020,754457,2376,0,0,0,0,0
1020,753900,2328,0,0,0,0,0
1020,750671,2320,0,0,0,0,0
1020,753126,2412,0,0,0,0,0
1020,755301,2465,0,0,0,0,0
1020,783778,2626,0,0,0,0,0
1020,754354,2398,0,0,0,0,0
1020,756605,2411,0,0,0,0,0
1020,764412,2430,0,0,0,0,0
1020,761872,2384,0,0,0,0,0
1020,753257,2419,0,0,0,0,0
1020,756262,2449,0,0,0,0,0

Raw Storage Info
========
Storage: Skipped Metadata (r:0 w:0)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    8.494
    + k    0.736
              µs

Reads = 1 + (0 * k)
Writes = 1 + (1 * k)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    k   mean µs  sigma µs       %
    0     9.969     0.055    0.5%
   20     26.12     0.095    0.3%
   40     40.23     0.134    0.3%
   60     52.87     0.236    0.4%
   80     64.47     0.314    0.4%
  100     79.21     0.321    0.4%
  120     93.25     1.017    1.0%
  140     107.1     0.439    0.4%
  160     121.9      0.34    0.2%
  180     138.3     0.513    0.3%
  200     150.9     0.298    0.1%
  220     167.4     0.858    0.5%
  240     183.7     0.875    0.4%
  260     196.8     0.608    0.3%
  280     213.1     0.384    0.1%
  300     226.7     0.984    0.4%
  320     243.4     1.084    0.4%
  340     259.6     1.273    0.4%
  360     275.1     0.591    0.2%
  380     291.7     0.941    0.3%
  400     307.1     0.754    0.2%
  420       321     0.844    0.2%
  440     336.7     0.939    0.2%
  460     348.4     1.668    0.4%
  480     362.6     1.453    0.4%
  500     379.6     0.776    0.2%
  520     393.5     0.718    0.1%
  540     409.8     0.666    0.1%
  560     424.6     0.941    0.2%
  580     439.1      1.51    0.3%
  600       453     1.032    0.2%
  620     466.3     2.453    0.5%
  640     481.1      1.37    0.2%
  660       497     1.255    0.2%
  680     512.3     2.129    0.4%
  700     524.3     1.056    0.2%
  720     540.6     1.211    0.2%
  740     554.6     1.557    0.2%
  760       569     1.189    0.2%
  780     584.1     1.363    0.2%
  800     596.8     1.211    0.2%
  820     612.1     1.241    0.2%
  840     627.8     0.937    0.1%
  860     640.3     0.821    0.1%
  880     657.6     1.956    0.2%
  900     669.6     1.209    0.1%
  920     683.5      2.08    0.3%
  940     698.2     1.738    0.2%
  960     710.2     2.741    0.3%
  980     725.6     1.926    0.2%
 1000     740.8     1.626    0.2%
 1020     755.8     1.657    0.2%

Quality and confidence:
param     error
k             0

Model:
Time ~=    8.467
    + k    0.736
              µs

Reads = 1 + (0 * k)
Writes = 1 + (1 * k)

Pallet: "pallet_contracts", Extrinsic: "on_initialize_per_queue_item", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
q,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
0,2603,1135,0,0,0,0,0
0,1843,975,0,0,0,0,0
0,1653,973,0,0,0,0,0
0,1573,978,0,0,0,0,0
0,1606,925,0,0,0,0,0
0,1621,912,0,0,0,0,0
0,1637,990,0,0,0,0,0
0,1599,893,0,0,0,0,0
0,1547,929,0,0,0,0,0
0,1564,952,0,0,0,0,0
0,1605,927,0,0,0,0,0
0,1582,934,0,0,0,0,0
0,1585,896,0,0,0,0,0
0,1562,915,0,0,0,0,0
0,1535,906,0,0,0,0,0
0,1561,921,0,0,0,0,0
0,1515,903,0,0,0,0,0
0,1592,945,0,0,0,0,0
0,1558,938,0,0,0,0,0
0,1574,900,0,0,0,0,0
20,18269,1524,0,0,0,0,0
20,18204,1531,0,0,0,0,0
20,17555,1443,0,0,0,0,0
20,16962,1519,0,0,0,0,0
20,16660,1553,0,0,0,0,0
20,19525,1493,0,0,0,0,0
20,16631,1492,0,0,0,0,0
20,16681,1471,0,0,0,0,0
20,16958,1500,0,0,0,0,0
20,16654,1450,0,0,0,0,0
20,16793,1455,0,0,0,0,0
20,16470,1456,0,0,0,0,0
20,16835,1470,0,0,0,0,0
20,16863,1443,0,0,0,0,0
20,16593,1494,0,0,0,0,0
20,16878,1527,0,0,0,0,0
20,16513,1446,0,0,0,0,0
20,16823,1504,0,0,0,0,0
20,16900,1474,0,0,0,0,0
20,16387,1471,0,0,0,0,0
40,26301,1569,0,0,0,0,0
40,22289,1564,0,0,0,0,0
40,22215,1503,0,0,0,0,0
40,22477,1542,0,0,0,0,0
40,22824,1487,0,0,0,0,0
40,25017,1476,0,0,0,0,0
40,22442,1508,0,0,0,0,0
40,22557,1490,0,0,0,0,0
40,21976,1554,0,0,0,0,0
40,22458,1496,0,0,0,0,0
40,22238,1504,0,0,0,0,0
40,22730,1537,0,0,0,0,0
40,22445,1494,0,0,0,0,0
40,22272,1477,0,0,0,0,0
40,22218,1536,0,0,0,0,0
40,22585,1494,0,0,0,0,0
40,22405,1488,0,0,0,0,0
40,22457,1542,0,0,0,0,0
40,22617,1438,0,0,0,0,0
40,22436,1556,0,0,0,0,0
60,35400,1615,0,0,0,0,0
60,27206,1553,0,0,0,0,0
60,27217,1584,0,0,0,0,0
60,26977,1594,0,0,0,0,0
60,26787,1540,0,0,0,0,0
60,27137,1569,0,0,0,0,0
60,26739,1565,0,0,0,0,0
60,26828,1597,0,0,0,0,0
60,27329,1589,0,0,0,0,0
60,29328,1644,0,0,0,0,0
60,27217,1554,0,0,0,0,0
60,27465,1560,0,0,0,0,0
60,27272,1558,0,0,0,0,0
60,26772,1532,0,0,0,0,0
60,26740,1571,0,0,0,0,0
60,26572,1560,0,0,0,0,0
60,26884,1604,0,0,0,0,0
60,27072,1549,0,0,0,0,0
60,26813,1529,0,0,0,0,0
60,26934,1577,0,0,0,0,0
80,38952,1677,0,0,0,0,0
80,31727,1610,0,0,0,0,0
80,32062,1580,0,0,0,0,0
80,31392,1553,0,0,0,0,0
80,31463,1596,0,0,0,0,0
80,33804,1535,0,0,0,0,0
80,31478,1582,0,0,0,0,0
80,31731,1560,0,0,0,0,0
80,31867,1477,0,0,0,0,0
80,31516,1517,0,0,0,0,0
80,32016,1586,0,0,0,0,0
80,32008,1570,0,0,0,0,0
80,31590,1590,0,0,0,0,0
80,31008,1630,0,0,0,0,0
80,31419,1630,0,0,0,0,0
80,31806,1558,0,0,0,0,0
80,31661,1613,0,0,0,0,0
80,33883,1591,0,0,0,0,0
80,31669,1576,0,0,0,0,0
80,34260,1525,0,0,0,0,0
100,46311,1928,0,0,0,0,0
100,36022,1540,0,0,0,0,0
100,35645,1523,0,0,0,0,0
100,36018,1549,0,0,0,0,0
100,35705,1507,0,0,0,0,0
100,35823,1601,0,0,0,0,0
100,36026,1543,0,0,0,0,0
100,36200,1539,0,0,0,0,0
100,35605,1524,0,0,0,0,0
100,36331,1537,0,0,0,0,0
100,36215,1531,0,0,0,0,0
100,35698,1594,0,0,0,0,0
100,35928,1570,0,0,0,0,0
100,35245,1554,0,0,0,0,0
100,35610,1547,0,0,0,0,0
100,36164,1515,0,0,0,0,0
100,35601,1523,0,0,0,0,0
100,38370,1510,0,0,0,0,0
100,38728,1553,0,0,0,0,0
100,36248,1494,0,0,0,0,0
120,53706,1733,0,0,0,0,0
120,40813,1511,0,0,0,0,0
120,40329,1597,0,0,0,0,0
120,40305,1561,0,0,0,0,0
120,40766,1517,0,0,0,0,0
120,40442,1517,0,0,0,0,0
120,39920,1548,0,0,0,0,0
120,40214,1535,0,0,0,0,0
120,40439,1598,0,0,0,0,0
120,40077,1494,0,0,0,0,0
120,40116,1471,0,0,0,0,0
120,40231,1503,0,0,0,0,0
120,40191,1537,0,0,0,0,0
120,40522,1559,0,0,0,0,0
120,40536,1542,0,0,0,0,0
120,40425,1522,0,0,0,0,0
120,40531,1493,0,0,0,0,0
120,43113,1555,0,0,0,0,0
120,40133,1552,0,0,0,0,0
120,40389,1483,0,0,0,0,0
140,56103,1637,0,0,0,0,0
140,45114,1532,0,0,0,0,0
140,44445,1590,0,0,0,0,0
140,44689,1537,0,0,0,0,0
140,44986,1467,0,0,0,0,0
140,44322,1529,0,0,0,0,0
140,44502,1570,0,0,0,0,0
140,44595,1499,0,0,0,0,0
140,44679,1529,0,0,0,0,0
140,48889,1697,0,0,0,0,0
140,44980,1580,0,0,0,0,0
140,43872,1548,0,0,0,0,0
140,45043,1516,0,0,0,0,0
140,45637,1496,0,0,0,0,0
140,45202,1554,0,0,0,0,0
140,44659,1545,0,0,0,0,0
140,44955,1517,0,0,0,0,0
140,48184,1632,0,0,0,0,0
140,44356,1527,0,0,0,0,0
140,44780,1531,0,0,0,0,0
160,61800,1617,0,0,0,0,0
160,49354,1645,0,0,0,0,0
160,48724,1604,0,0,0,0,0
160,48772,1596,0,0,0,0,0
160,49070,1607,0,0,0,0,0
160,49514,1609,0,0,0,0,0
160,49346,1585,0,0,0,0,0
160,48878,1626,0,0,0,0,0
160,49160,1660,0,0,0,0,0
160,49168,1595,0,0,0,0,0
160,48591,1635,0,0,0,0,0
160,49423,1677,0,0,0,0,0
160,49315,1575,0,0,0,0,0
160,49158,1868,0,0,0,0,0
160,48775,1603,0,0,0,0,0
160,48791,1528,0,0,0,0,0
160,49201,1578,0,0,0,0,0
160,52819,1559,0,0,0,0,0
160,48756,1586,0,0,0,0,0
160,48696,1709,0,0,0,0,0
180,68209,1704,0,0,0,0,0
180,53342,1533,0,0,0,0,0
180,53257,1619,0,0,0,0,0
180,53288,1541,0,0,0,0,0
180,53798,1506,0,0,0,0,0
180,53476,1551,0,0,0,0,0
180,54060,1532,0,0,0,0,0
180,53427,1506,0,0,0,0,0
180,55406,1718,0,0,0,0,0
180,53570,1541,0,0,0,0,0
180,53649,1540,0,0,0,0,0
180,53637,1597,0,0,0,0,0
180,53049,1602,0,0,0,0,0
180,53171,1599,0,0,0,0,0
180,53956,1610,0,0,0,0,0
180,53528,1542,0,0,0,0,0
180,53960,1593,0,0,0,0,0
180,56890,1580,0,0,0,0,0
180,53726,1577,0,0,0,0,0
180,54698,1517,0,0,0,0,0
200,73688,1877,0,0,0,0,0
200,59684,1636,0,0,0,0,0
200,58617,1627,0,0,0,0,0
200,60449,1547,0,0,0,0,0
200,62901,1598,0,0,0,0,0
200,57807,1659,0,0,0,0,0
200,58606,1823,0,0,0,0,0
200,58177,1574,0,0,0,0,0
200,58356,1849,0,0,0,0,0
200,72781,1596,0,0,0,0,0
200,57482,1531,0,0,0,0,0
200,58582,1564,0,0,0,0,0
200,57580,1605,0,0,0,0,0
200,57555,1626,0,0,0,0,0
200,58189,1513,0,0,0,0,0
200,58301,1667,0,0,0,0,0
200,57728,1596,0,0,0,0,0
200,61344,1998,0,0,0,0,0
200,57834,1624,0,0,0,0,0
200,57800,1661,0,0,0,0,0
220,78513,1758,0,0,0,0,0
220,62314,1626,0,0,0,0,0
220,62782,1598,0,0,0,0,0
220,62378,1579,0,0,0,0,0
220,63104,1613,0,0,0,0,0
220,61961,1566,0,0,0,0,0
220,63092,1579,0,0,0,0,0
220,62752,1564,0,0,0,0,0
220,62562,1584,0,0,0,0,0
220,63287,1618,0,0,0,0,0
220,62283,1586,0,0,0,0,0
220,62781,1578,0,0,0,0,0
220,89703,1577,0,0,0,0,0
220,63153,1601,0,0,0,0,0
220,62395,1573,0,0,0,0,0
220,62465,1639,0,0,0,0,0
220,62586,1606,0,0,0,0,0
220,62617,1549,0,0,0,0,0
220,62391,1573,0,0,0,0,0
220,63392,1557,0,0,0,0,0
240,84076,2115,0,0,0,0,0
240,67955,1564,0,0,0,0,0
240,66852,1543,0,0,0,0,0
240,67596,1602,0,0,0,0,0
240,66875,1597,0,0,0,0,0
240,67540,1582,0,0,0,0,0
240,67080,1588,0,0,0,0,0
240,67307,1592,0,0,0,0,0
240,67547,1794,0,0,0,0,0
240,66944,1592,0,0,0,0,0
240,66461,1546,0,0,0,0,0
240,67645,1561,0,0,0,0,0
240,66988,1685,0,0,0,0,0
240,67065,1521,0,0,0,0,0
240,66651,1579,0,0,0,0,0
240,67425,1576,0,0,0,0,0
240,67157,1555,0,0,0,0,0
240,70134,1554,0,0,0,0,0
240,67580,1567,0,0,0,0,0
240,71170,1566,0,0,0,0,0
260,90530,1699,0,0,0,0,0
260,72303,1529,0,0,0,0,0
260,72130,1588,0,0,0,0,0
260,71851,1612,0,0,0,0,0
260,71868,1642,0,0,0,0,0
260,72288,1638,0,0,0,0,0
260,71485,1596,0,0,0,0,0
260,71543,1523,0,0,0,0,0
260,71085,1551,0,0,0,0,0
260,72109,1603,0,0,0,0,0
260,71447,1574,0,0,0,0,0
260,71918,1576,0,0,0,0,0
260,71570,1623,0,0,0,0,0
260,71577,1613,0,0,0,0,0
260,71308,1580,0,0,0,0,0
260,71975,1623,0,0,0,0,0
260,72369,1691,0,0,0,0,0
260,74501,1656,0,0,0,0,0
260,72440,1548,0,0,0,0,0
260,73573,1678,0,0,0,0,0
280,94260,1767,0,0,0,0,0
280,76006,1645,0,0,0,0,0
280,78785,1719,0,0,0,0,0
280,76255,1679,0,0,0,0,0
280,76352,1571,0,0,0,0,0
280,75663,1691,0,0,0,0,0
280,76384,1584,0,0,0,0,0
280,76787,1616,0,0,0,0,0
280,76781,1576,0,0,0,0,0
280,76041,1614,0,0,0,0,0
280,75784,1665,0,0,0,0,0
280,76945,1584,0,0,0,0,0
280,75924,1725,0,0,0,0,0
280,76327,1614,0,0,0,0,0
280,76758,1551,0,0,0,0,0
280,77056,1593,0,0,0,0,0
280,76388,1626,0,0,0,0,0
280,81651,1627,0,0,0,0,0
280,75720,1617,0,0,0,0,0
280,77003,1571,0,0,0,0,0
300,89190,1980,0,0,0,0,0
300,71064,1683,0,0,0,0,0
300,71511,1682,0,0,0,0,0
300,71325,1721,0,0,0,0,0
300,71273,1602,0,0,0,0,0
300,72136,1614,0,0,0,0,0
300,73147,1771,0,0,0,0,0
300,72373,1628,0,0,0,0,0
300,71275,1600,0,0,0,0,0
300,72643,1582,0,0,0,0,0
300,70633,1639,0,0,0,0,0
300,72486,1576,0,0,0,0,0
300,71166,1642,0,0,0,0,0
300,71645,1559,0,0,0,0,0
300,71316,1589,0,0,0,0,0
300,71869,1570,0,0,0,0,0
300,71459,1571,0,0,0,0,0
300,75594,1552,0,0,0,0,0
300,71276,1647,0,0,0,0,0
300,71653,1614,0,0,0,0,0
320,102429,1683,0,0,0,0,0
320,75509,1557,0,0,0,0,0
320,75341,1657,0,0,0,0,0
320,75867,1648,0,0,0,0,0
320,102675,1614,0,0,0,0,0
320,75376,1697,0,0,0,0,0
320,74807,1634,0,0,0,0,0
320,77571,1812,0,0,0,0,0
320,75571,1511,0,0,0,0,0
320,75999,1615,0,0,0,0,0
320,74650,1617,0,0,0,0,0
320,74825,1607,0,0,0,0,0
320,75339,1578,0,0,0,0,0
320,74935,1595,0,0,0,0,0
320,74953,1588,0,0,0,0,0
