Pallet: "pallet_collective", Extrinsic: "set_members", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
m,n,p,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
32,100,100,728224,1824,0,0,0,0,0
32,100,100,751108,1880,0,0,0,0,0
32,100,100,730965,1837,0,0,0,0,0
32,100,100,726639,1806,0,0,0,0,0
32,100,100,727376,1743,0,0,0,0,0
32,100,100,727378,1829,0,0,0,0,0
32,100,100,727744,1841,0,0,0,0,0
32,100,100,722058,1875,0,0,0,0,0
32,100,100,726395,1878,0,0,0,0,0
32,100,100,721608,1825,0,0,0,0,0
32,100,100,727907,1782,0,0,0,0,0
32,100,100,735232,1832,0,0,0,0,0
32,100,100,723497,1851,0,0,0,0,0
32,100,100,724038,1899,0,0,0,0,0
33,100,100,753239,1893,0,0,0,0,0
33,100,100,752033,1898,0,0,0,0,0
33,100,100,746521,1802,0,0,0,0,0
33,100,100,746888,1839,0,0,0,0,0
33,100,100,746606,1846,0,0,0,0,0
33,100,100,761503,1930,0,0,0,0,0
33,100,100,754359,1838,0,0,0,0,0
33,100,100,749422,1850,0,0,0,0,0
33,100,100,749546,1859,0,0,0,0,0
33,100,100,749966,1855,0,0,0,0,0
33,100,100,752136,1891,0,0,0,0,0
33,100,100,757366,1877,0,0,0,0,0
33,100,100,751849,1901,0,0,0,0,0
33,100,100,747180,1832,0,0,0,0,0
33,100,100,753879,1778,0,0,0,0,0
33,100,100,744678,1813,0,0,0,0,0
33,100,100,745601,1932,0,0,0,0,0
33,100,100,762345,1819,0,0,0,0,0
33,100,100,743725,1866,0,0,0,0,0
33,100,100,751466,1954,0,0,0,0,0
34,100,100,775187,2009,0,0,0,0,0
34,100,100,772785,1848,0,0,0,0,0
34,100,100,801281,1866,0,0,0,0,0
34,100,100,793400,1872,0,0,0,0,0
34,100,100,768221,1857,0,0,0,0,0
34,100,100,765591,1955,0,0,0,0,0
34,100,100,773956,1801,0,0,0,0,0
34,100,100,772654,1862,0,0,0,0,0
34,100,100,769120,1912,0,0,0,0,0
34,100,100,781896,1912,0,0,0,0,0
34,100,100,785598,1782,0,0,0,0,0
34,100,100,774131,1849,0,0,0,0,0
34,100,100,775355,1844,0,0,0,0,0
34,100,100,775879,1861,0,0,0,0,0
34,100,100,773671,1824,0,0,0,0,0
34,100,100,791429,1822,0,0,0,0,0
34,100,100,778465,1825,0,0,0,0,0
34,100,100,772693,1812,0,0,0,0,0
34,100,100,770642,1878,0,0,0,0,0
34,100,100,769597,1869,0,0,0,0,0
35,100,100,828833,2066,0,0,0,0,0
35,100,100,808378,1851,0,0,0,0,0
35,100,100,803964,1821,0,0,0,0,0
35,100,100,810460,1879,0,0,0,0,0
35,100,100,807321,1791,0,0,0,0,0
35,100,100,802698,1813,0,0,0,0,0
35,100,100,803980,1770,0,0,0,0,0
35,100,100,809722,1819,0,0,0,0,0
35,100,100,806474,1850,0,0,0,0,0
35,100,100,817461,1770,0,0,0,0,0
35,100,100,810847,1768,0,0,0,0,0
35,100,100,835950,1894,0,0,0,0,0
35,100,100,808764,1814,0,0,0,0,0
35,100,100,805854,1859,0,0,0,0,0
35,100,100,808355,1739,0,0,0,0,0
35,100,100,805766,1856,0,0,0,0,0
35,100,100,843231,1820,0,0,0,0,0
35,100,100,816620,1803,0,0,0,0,0
35,100,100,835845,1828,0,0,0,0,0
35,100,100,806419,1791,0,0,0,0,0
36,100,100,813003,2039,0,0,0,0,0
36,100,100,803840,1768,0,0,0,0,0
36,100,100,811229,1838,0,0,0,0,0
36,100,100,812309,1822,0,0,0,0,0
36,100,100,810697,1869,0,0,0,0,0
36,100,100,806138,1857,0,0,0,0,0
36,100,100,820317,1773,0,0,0,0,0
36,100,100,811530,1773,0,0,0,0,0
36,100,100,823907,1809,0,0,0,0,0
36,100,100,811404,1791,0,0,0,0,0
36,100,100,815024,1879,0,0,0,0,0
36,100,100,810457,1825,0,0,0,0,0
36,100,100,809753,1875,0,0,0,0,0
36,100,100,809636,1770,0,0,0,0,0
36,100,100,810205,1949,0,0,0,0,0
36,100,100,844843,1788,0,0,0,0,0
36,100,100,808594,1943,0,0,0,0,0
36,100,100,818455,1875,0,0,0,0,0
36,100,100,816537,1870,0,0,0,0,0
36,100,100,812896,1897,0,0,0,0,0
37,100,100,843683,2028,0,0,0,0,0
37,100,100,895991,1880,0,0,0,0,0
37,100,100,826651,1841,0,0,0,0,0
37,100,100,840039,1784,0,0,0,0,0
37,100,100,830237,1833,0,0,0,0,0
37,100,100,868355,1840,0,0,0,0,0
37,100,100,833840,1813,0,0,0,0,0
37,100,100,835349,1796,0,0,0,0,0
37,100,100,894319,1844,0,0,0,0,0
37,100,100,840425,1914,0,0,0,0,0
37,100,100,836202,1838,0,0,0,0,0
37,100,100,832364,1830,0,0,0,0,0
37,100,100,835004,1853,0,0,0,0,0
37,100,100,840388,1980,0,0,0,0,0
37,100,100,835555,1789,0,0,0,0,0
37,100,100,832281,1746,0,0,0,0,0
37,100,100,837991,1845,0,0,0,0,0
37,100,100,840658,1874,0,0,0,0,0
37,100,100,833298,1783,0,0,0,0,0
37,100,100,841277,1890,0,0,0,0,0
38,100,100,880390,2518,0,0,0,0,0
38,100,100,875882,2227,0,0,0,0,0
38,100,100,881333,2546,0,0,0,0,0
38,100,100,908561,2627,0,0,0,0,0
38,100,100,897876,2594,0,0,0,0,0
38,100,100,887875,2409,0,0,0,0,0
38,100,100,892960,2353,0,0,0,0,0
38,100,100,894220,2590,0,0,0,0,0
38,100,100,890429,2499,0,0,0,0,0
38,100,100,903497,2879,0,0,0,0,0
38,100,100,890212,2497,0,0,0,0,0
38,100,100,888480,2806,0,0,0,0,0
38,100,100,887995,2426,0,0,0,0,0
38,100,100,883655,2835,0,0,0,0,0
38,100,100,886230,3527,0,0,0,0,0
38,100,100,909906,2446,0,0,0,0,0
38,100,100,901139,2423,0,0,0,0,0
38,100,100,912989,2487,0,0,0,0,0
38,100,100,890974,2634,0,0,0,0,0
38,100,100,888441,2762,0,0,0,0,0
39,100,100,893521,2054,0,0,0,0,0
39,100,100,892794,1719,0,0,0,0,0
39,100,100,864772,1829,0,0,0,0,0
39,100,100,892475,1807,0,0,0,0,0
39,100,100,892349,1992,0,0,0,0,0
39,100,100,863778,1782,0,0,0,0,0
39,100,100,970099,1836,0,0,0,0,0
39,100,100,860585,1800,0,0,0,0,0
39,100,100,859703,1796,0,0,0,0,0
39,100,100,882918,1876,0,0,0,0,0
39,100,100,906380,1986,0,0,0,0,0
39,100,100,912110,1874,0,0,0,0,0
39,100,100,867270,1848,0,0,0,0,0
39,100,100,862514,1728,0,0,0,0,0
39,100,100,891829,1809,0,0,0,0,0
39,100,100,864313,1877,0,0,0,0,0
39,100,100,863184,1816,0,0,0,0,0
39,100,100,857387,1844,0,0,0,0,0
39,100,100,860714,1813,0,0,0,0,0
39,100,100,948124,1888,0,0,0,0,0
40,100,100,874186,1996,0,0,0,0,0
40,100,100,874864,1781,0,0,0,0,0
40,100,100,875038,1773,0,0,0,0,0
40,100,100,881338,1798,0,0,0,0,0
40,100,100,876535,1808,0,0,0,0,0
40,100,100,868527,1843,0,0,0,0,0
40,100,100,871442,1780,0,0,0,0,0
40,100,100,926353,1819,0,0,0,0,0
40,100,100,867295,1736,0,0,0,0,0
40,100,100,875108,1810,0,0,0,0,0
40,100,100,868196,1897,0,0,0,0,0
40,100,100,865913,1795,0,0,0,0,0
40,100,100,870218,1895,0,0,0,0,0
40,100,100,874140,1854,0,0,0,0,0
40,100,100,877236,1842,0,0,0,0,0
40,100,100,868970,1767,0,0,0,0,0
40,100,100,877304,1785,0,0,0,0,0
40,100,100,879629,1784,0,0,0,0,0
40,100,100,878728,1791,0,0,0,0,0
40,100,100,891772,1779,0,0,0,0,0
41,100,100,890463,2183,0,0,0,0,0
41,100,100,884968,1803,0,0,0,0,0
41,100,100,960771,1882,0,0,0,0,0
41,100,100,948140,1914,0,0,0,0,0
41,100,100,917326,1727,0,0,0,0,0
41,100,100,887830,1794,0,0,0,0,0
41,100,100,887913,1767,0,0,0,0,0
41,100,100,965079,1856,0,0,0,0,0
41,100,100,885276,1747,0,0,0,0,0
41,100,100,886387,1832,0,0,0,0,0
41,100,100,887137,1763,0,0,0,0,0
41,100,100,893044,1883,0,0,0,0,0
41,100,100,889513,1854,0,0,0,0,0
41,100,100,885991,1825,0,0,0,0,0
41,100,100,878486,1785,0,0,0,0,0
41,100,100,885167,1779,0,0,0,0,0
41,100,100,892603,1990,0,0,0,0,0
41,100,100,885854,1775,0,0,0,0,0
41,100,100,899625,1811,0,0,0,0,0
41,100,100,885437,1805,0,0,0,0,0
42,100,100,937373,1954,0,0,0,0,0
42,100,100,892573,1727,0,0,0,0,0
42,100,100,896140,1763,0,0,0,0,0
42,100,100,904429,1842,0,0,0,0,0
42,100,100,901737,1807,0,0,0,0,0
42,100,100,896031,1816,0,0,0,0,0
42,100,100,897776,1745,0,0,0,0,0
42,100,100,904709,1779,0,0,0,0,0
42,100,100,900735,1761,0,0,0,0,0
42,100,100,903963,1754,0,0,0,0,0
42,100,100,902819,1851,0,0,0,0,0
42,100,100,902501,1846,0,0,0,0,0
42,100,100,898700,1851,0,0,0,0,0
42,100,100,905954,1789,0,0,0,0,0
42,100,100,894080,1883,0,0,0,0,0
42,100,100,900441,1828,0,0,0,0,0
42,100,100,897500,1838,0,0,0,0,0
42,100,100,894960,1787,0,0,0,0,0
42,100,100,899551,1743,0,0,0,0,0
42,100,100,899338,1840,0,0,0,0,0
43,100,100,954750,1902,0,0,0,0,0
43,100,100,923720,1993,0,0,0,0,0
43,100,100,946231,1843,0,0,0,0,0
43,100,100,913383,1875,0,0,0,0,0
43,100,100,918924,1791,0,0,0,0,0
43,100,100,908197,1788,0,0,0,0,0
43,100,100,916595,1777,0,0,0,0,0
43,100,100,948178,1780,0,0,0,0,0
43,100,100,943912,1882,0,0,0,0,0
43,100,100,920324,1877,0,0,0,0,0
43,100,100,920535,1771,0,0,0,0,0
43,100,100,958392,1900,0,0,0,0,0
43,100,100,906805,1793,0,0,0,0,0
43,100,100,917823,1803,0,0,0,0,0
43,100,100,914553,1786,0,0,0,0,0
43,100,100,921182,1882,0,0,0,0,0
43,100,100,915930,1829,0,0,0,0,0
43,100,100,917122,1759,0,0,0,0,0
43,100,100,970266,1822,0,0,0,0,0
43,100,100,924335,1772,0,0,0,0,0
44,100,100,929163,1901,0,0,0,0,0
44,100,100,927733,1748,0,0,0,0,0
44,100,100,927775,1825,0,0,0,0,0
44,100,100,928633,1810,0,0,0,0,0
44,100,100,935903,1792,0,0,0,0,0
44,100,100,926388,1876,0,0,0,0,0
44,100,100,961226,1790,0,0,0,0,0
44,100,100,933030,1754,0,0,0,0,0
44,100,100,923567,1798,0,0,0,0,0
44,100,100,932070,1783,0,0,0,0,0
44,100,100,926086,1726,0,0,0,0,0
44,100,100,931850,1747,0,0,0,0,0
44,100,100,932588,1848,0,0,0,0,0
44,100,100,939568,1781,0,0,0,0,0
44,100,100,932695,1796,0,0,0,0,0
44,100,100,1049702,1981,0,0,0,0,0
44,100,100,927480,1872,0,0,0,0,0
44,100,100,927805,1867,0,0,0,0,0
44,100,100,936520,1733,0,0,0,0,0
44,100,100,928946,1845,0,0,0,0,0
45,100,100,953200,2066,0,0,0,0,0
45,100,100,958347,1820,0,0,0,0,0
45,100,100,951089,1852,0,0,0,0,0
45,100,100,948076,1880,0,0,0,0,0
45,100,100,947713,1889,0,0,0,0,0
45,100,100,954827,1830,0,0,0,0,0
45,100,100,953187,1794,0,0,0,0,0
45,100,100,953346,1808,0,0,0,0,0
45,100,100,947488,1835,0,0,0,0,0
45,100,100,956901,1844,0,0,0,0,0
45,100,100,950204,1888,0,0,0,0,0
45,100,100,954946,1860,0,0,0,0,0
45,100,100,952739,1901,0,0,0,0,0
45,100,100,953865,1870,0,0,0,0,0
45,100,100,956314,1892,0,0,0,0,0
45,100,100,951487,1792,0,0,0,0,0
45,100,100,952929,1827,0,0,0,0,0
45,100,100,958631,1841,0,0,0,0,0
45,100,100,987001,1911,0,0,0,0,0
45,100,100,948235,1967,0,0,0,0,0
46,100,100,1005770,1921,0,0,0,0,0
46,100,100,997476,1820,0,0,0,0,0
46,100,100,997352,1822,0,0,0,0,0
46,100,100,967042,1795,0,0,0,0,0
46,100,100,959991,1784,0,0,0,0,0
46,100,100,970075,1799,0,0,0,0,0
46,100,100,963095,1876,0,0,0,0,0
46,100,100,959320,1797,0,0,0,0,0
46,100,100,966510,1868,0,0,0,0,0
46,100,100,969612,1814,0,0,0,0,0
46,100,100,970317,1840,0,0,0,0,0
46,100,100,966273,1835,0,0,0,0,0
46,100,100,961036,1820,0,0,0,0,0
46,100,100,967644,1870,0,0,0,0,0
46,100,100,967377,1768,0,0,0,0,0
46,100,100,970397,1805,0,0,0,0,0
46,100,100,964266,1759,0,0,0,0,0
46,100,100,999848,1809,0,0,0,0,0
46,100,100,964744,1793,0,0,0,0,0
46,100,100,987440,1891,0,0,0,0,0
47,100,100,995796,1933,0,0,0,0,0
47,100,100,1002469,1762,0,0,0,0,0
47,100,100,990412,1726,0,0,0,0,0
47,100,100,989598,1832,0,0,0,0,0
47,100,100,986794,1785,0,0,0,0,0
47,100,100,997987,1777,0,0,0,0,0
47,100,100,990567,1729,0,0,0,0,0
47,100,100,981852,1834,0,0,0,0,0
47,100,100,991290,1778,0,0,0,0,0
47,100,100,984781,1789,0,0,0,0,0
47,100,100,983665,1755,0,0,0,0,0
47,100,100,985717,1810,0,0,0,0,0
47,100,100,983937,1729,0,0,0,0,0
47,100,100,1027415,1834,0,0,0,0,0
47,100,100,989895,1856,0,0,0,0,0
47,100,100,990576,1694,0,0,0,0,0
47,100,100,991057,1800,0,0,0,0,0
47,100,100,991640,1828,0,0,0,0,0
47,100,100,1014693,1778,0,0,0,0,0
47,100,100,987582,1777,0,0,0,0,0
48,100,100,999526,1875,0,0,0,0,0
48,100,100,1002298,1826,0,0,0,0,0
48,100,100,1063279,1821,0,0,0,0,0
48,100,100,991056,1830,0,0,0,0,0
48,100,100,1018043,1828,0,0,0,0,0
48,100,100,1033789,1900,0,0,0,0,0
48,100,100,992873,1757,0,0,0,0,0
48,100,100,993028,1862,0,0,0,0,0
48,100,100,991471,1907,0,0,0,0,0
48,100,100,990798,1764,0,0,0,0,0
48,100,100,1021834,1768,0,0,0,0,0
48,100,100,989090,1824,0,0,0,0,0
48,100,100,994955,1864,0,0,0,0,0
48,100,100,994557,1906,0,0,0,0,0
48,100,100,992773,1893,0,0,0,0,0
48,100,100,1023087,1869,0,0,0,0,0
48,100,100,996072,1883,0,0,0,0,0
48,100,100,996654,1846,0,0,0,0,0
48,100,100,997592,1795,0,0,0,0,0
48,100,100,1000592,1852,0,0,0,0,0
49,100,100,1009425,1932,0,0,0,0,0
49,100,100,1006878,1775,0,0,0,0,0
49,100,100,1001519,1787,0,0,0,0,0
49,100,100,1001775,1815,0,0,0,0,0
49,100,100,1005884,1782,0,0,0,0,0
49,100,100,1005492,1840,0,0,0,0,0
49,100,100,1008031,1787,0,0,0,0,0
49,100,100,1010180,1804,0,0,0,0,0
49,100,100,1004511,1711,0,0,0,0,0
49,100,100,1008416,1803,0,0,0,0,0
49,100,100,1006852,1771,0,0,0,0,0
49,100,100,1000237,1837,0,0,0,0,0
49,100,100,1005441,1860,0,0,0,0,0
49,100,100,1003103,1769,0,0,0,0,0
49,100,100,1003592,1796,0,0,0,0,0
49,100,100,1000838,1832,0,0,0,0,0
49,100,100,998353,1840,0,0,0,0,0
49,100,100,1006922,1787,0,0,0,0,0
49,100,100,1007574,1759,0,0,0,0,0
49,100,100,1002304,1850,0,0,0,0,0
50,100,100,1027578,2101,0,0,0,0,0
50,100,100,1032015,1765,0,0,0,0,0
50,100,100,1053288,1789,0,0,0,0,0
50,100,100,1013768,1794,0,0,0,0,0
50,100,100,1049520,1892,0,0,0,0,0
50,100,100,1017418,1806,0,0,0,0,0
50,100,100,1023007,1790,0,0,0,0,0
50,100,100,1021738,1861,0,0,0,0,0
50,100,100,1027239,1840,0,0,0,0,0
50,100,100,1025211,1783,0,0,0,0,0
50,100,100,1028472,1786,0,0,0,0,0
50,100,100,1055541,1781,0,0,0,0,0
50,100,100,1018464,1754,0,0,0,0,0
50,100,100,1020208,1837,0,0,0,0,0
50,100,100,1098116,1844,0,0,0,0,0
50,100,100,1025296,1865,0,0,0,0,0
50,100,100,1021582,1874,0,0,0,0,0
50,100,100,1023876,1928,0,0,0,0,0
50,100,100,1023429,1883,0,0,0,0,0
50,100,100,1026339,1868,0,0,0,0,0
51,100,100,1080165,2071,0,0,0,0,0
51,100,100,1052182,1831,0,0,0,0,0
51,100,100,1034098,1910,0,0,0,0,0
51,100,100,1044387,1870,0,0,0,0,0
51,100,100,1042035,1812,0,0,0,0,0
51,100,100,1037912,1826,0,0,0,0,0
51,100,100,1071194,1849,0,0,0,0,0
51,100,100,1042422,1820,0,0,0,0,0
51,100,100,1030796,1873,0,0,0,0,0
51,100,100,1039657,1858,0,0,0,0,0
51,100,100,1096044,1835,0,0,0,0,0
51,100,100,1043770,1863,0,0,0,0,0
51,100,100,1036322,1843,0,0,0,0,0
51,100,100,1031869,1848,0,0,0,0,0
51,100,100,1040270,1812,0,0,0,0,0
51,100,100,1042469,1867,0,0,0,0,0
51,100,100,1035116,1853,0,0,0,0,0
51,100,100,1042259,1851,0,0,0,0,0
51,100,100,1074440,1794,0,0,0,0,0
51,100,100,1036113,1892,0,0,0,0,0
52,100,100,1060909,2045,0,0,0,0,0
52,100,100,1059619,1783,0,0,0,0,0
52,100,100,1059336,1870,0,0,0,0,0
52,100,100,1061439,1843,0,0,0,0,0
52,100,100,1056758,1883,0,0,0,0,0
52,100,100,1083295,1879,0,0,0,0,0
52,100,100,1061667,1834,0,0,0,0,0
52,100,100,1062148,1821,0,0,0,0,0
52,100,100,1064724,1914,0,0,0,0,0
52,100,100,1060010,1836,0,0,0,0,0
52,100,100,1063605,1816,0,0,0,0,0
52,100,100,1093791,1840,0,0,0,0,0
52,100,100,1087648,1925,0,0,0,0,0
52,100,100,1057829,1940,0,0,0,0,0
52,100,100,1055363,1762,0,0,0,0,0
52,100,100,1092588,1855,0,0,0,0,0
52,100,100,1058083,1781,0,0,0,0,0
52,100,100,1085012,1970,0,0,0,0,0
52,100,100,1069122,1924,0,0,0,0,0
52,100,100,1089452,1819,0,0,0,0,0
53,100,100,1081241,1998,0,0,0,0,0
53,100,100,1073253,1835,0,0,0,0,0
53,100,100,1077347,1854,0,0,0,0,0
53,100,100,1101171,1828,0,0,0,0,0
53,100,100,1072343,1835,0,0,0,0,0
53,100,100,1075340,1841,0,0,0,0,0
53,100,100,1080478,1869,0,0,0,0,0
53,100,100,1070875,1870,0,0,0,0,0
53,100,100,1072959,1870,0,0,0,0,0
53,100,100,1071702,1828,0,0,0,0,0
53,100,100,1077655,1840,0,0,0,0,0
53,100,100,1076172,1958,0,0,0,0,0
53,100,100,1069855,1795,0,0,0,0,0
53,100,100,1080716,1839,0,0,0,0,0
53,100,100,1070987,1801,0,0,0,0,0
53,100,100,1072303,1880,0,0,0,0,0
53,100,100,1074257,1869,0,0,0,0,0
53,100,100,1077730,1817,0,0,0,0,0
53,100,100,1082068,1832,0,0,0,0,0
53,100,100,1079093,1834,0,0,0,0,0
54,100,100,1087778,1997,0,0,0,0,0
54,100,100,1089496,1777,0,0,0,0,0
54,100,100,1117233,1945,0,0,0,0,0
54,100,100,1088587,1844,0,0,0,0,0
54,100,100,1087618,1893,0,0,0,0,0
54,100,100,1091280,1817,0,0,0,0,0
54,100,100,1078581,1874,0,0,0,0,0
54,100,100,1085035,1793,0,0,0,0,0
54,100,100,1086489,1834,0,0,0,0,0
54,100,100,1086900,1743,0,0,0,0,0
54,100,100,1084532,1845,0,0,0,0,0
54,100,100,1082247,1876,0,0,0,0,0
54,100,100,1087015,1863,0,0,0,0,0
54,100,100,1083931,1909,0,0,0,0,0
54,100,100,1081380,1894,0,0,0,0,0
54,100,100,1082797,1851,0,0,0,0,0
54,100,100,1082963,1815,0,0,0,0,0
54,100,100,1091344,1845,0,0,0,0,0
54,100,100,1092072,1769,0,0,0,0,0
54,100,100,1093100,1776,0,0,0,0,0
55,100,100,1099511,2031,0,0,0,0,0
55,100,100,1096109,1836,0,0,0,0,0
55,100,100,1091801,1917,0,0,0,0,0
55,100,100,1095296,1966,0,0,0,0,0
55,100,100,1091948,1779,0,0,0,0,0
55,100,100,1091885,1857,0,0,0,0,0
55,100,100,1092114,1800,0,0,0,0,0
55,100,100,1094681,1826,0,0,0,0,0
55,100,100,1111318,1789,0,0,0,0,0
55,100,100,1103444,1717,0,0,0,0,0
55,100,100,1099660,1774,0,0,0,0,0
55,100,100,1097179,1844,0,0,0,0,0
55,100,100,1097082,1796,0,0,0,0,0
55,100,100,1146332,1842,0,0,0,0,0
55,100,100,1105661,1825,0,0,0,0,0
55,100,100,1096019,1839,0,0,0,0,0
55,100,100,1094226,1857,0,0,0,0,0
55,100,100,1096759,1807,0,0,0,0,0
55,100,100,1096532,1894,0,0,0,0,0
55,100,100,1123459,1890,0,0,0,0,0
56,100,100,1148009,2009,0,0,0,0,0
56,100,100,1119481,1827,0,0,0,0,0
56,100,100,1126274,1792,0,0,0,0,0
56,100,100,1113811,1851,0,0,0,0,0
56,100,100,1119746,1780,0,0,0,0,0
56,100,100,1113363,1851,0,0,0,0,0
56,100,100,1114023,1814,0,0,0,0,0
56,100,100,1111625,1824,0,0,0,0,0
56,100,100,1109920,1960,0,0,0,0,0
56,100,100,1122233,1803,0,0,0,0,0
56,100,100,1112125,1885,0,0,0,0,0
56,100,100,1114537,1821,0,0,0,0,0
56,100,100,1117112,1919,0,0,0,0,0
56,100,100,1120736,1843,0,0,0,0,0
56,100,100,1164324,1835,0,0,0,0,0
56,100,100,1112634,1867,0,0,0,0,0
56,100,100,1123690,1819,0,0,0,0,0
56,100,100,1117591,1814,0,0,0,0,0
56,100,100,1125635,1842,0,0,0,0,0
56,100,100,1112903,1824,0,0,0,0,0
57,100,100,1214065,1924,0,0,0,0,0
57,100,100,1127074,1870,0,0,0,0,0
57,100,100,1152068,1762,0,0,0,0,0
57,100,100,1160830,1823,0,0,0,0,0
57,100,100,1157628,1830,0,0,0,0,0
57,100,100,1125943,1796,0,0,0,0,0
57,100,100,1129200,1779,0,0,0,0,0
57,100,100,1127439,1897,0,0,0,0,0
57,100,100,1146979,1853,0,0,0,0,0
57,100,100,1123343,1774,0,0,0,0,0
57,100,100,1126865,1826,0,0,0,0,0
57,100,100,1131786,1782,0,0,0,0,0
57,100,100,1134132,1857,0,0,0,0,0
57,100,100,1130223,1821,0,0,0,0,0
57,100,100,1125253,1805,0,0,0,0,0
57,100,100,1120341,1789,0,0,0,0,0
57,100,100,1178485,1810,0,0,0,0,0
57,100,100,1135453,1855,0,0,0,0,0
57,100,100,1125080,1776,0,0,0,0,0
57,100,100,1120550,1780,0,0,0,0,0
58,100,100,1143697,1992,0,0,0,0,0
58,100,100,1137239,1868,0,0,0,0,0
58,100,100,1141372,1817,0,0,0,0,0
58,100,100,1163376,1825,0,0,0,0,0
58,100,100,1139044,1910,0,0,0,0,0
58,100,100,1133420,1985,0,0,0,0,0
58,100,100,1133493,1829,0,0,0,0,0
58,100,100,1164304,1845,0,0,0,0,0
58,100,100,1136828,1851,0,0,0,0,0
58,100,100,1136257,1781,0,0,0,0,0
58,100,100,1145790,1750,0,0,0,0,0
58,100,100,1144810,1826,0,0,0,0,0
58,100,100,1140579,1735,0,0,0,0,0
58,100,100,1141146,1798,0,0,0,0,0
58,100,100,1139295,1835,0,0,0,0,0
58,100,100,1140775,1843,0,0,0,0,0
58,100,100,1140109,1821,0,0,0,0,0
58,100,100,1174209,1882,0,0,0,0,0
58,100,100,1140933,1757,0,0,0,0,0
58,100,100,1139366,1806,0,0,0,0,0
59,100,100,1171953,1892,0,0,0,0,0
59,100,100,1179536,1862,0,0,0,0,0
59,100,100,1163928,1780,0,0,0,0,0
59,100,100,1174725,1881,0,0,0,0,0
59,100,100,1158931,1949,0,0,0,0,0
59,100,100,1211448,1804,0,0,0,0,0
59,100,100,1155672,1849,0,0,0,0,0
59,100,100,1154039,1846,0,0,0,0,0
59,100,100,1154471,1844,0,0,0,0,0
59,100,100,1160330,1801,0,0,0,0,0
59,100,100,1161747,1790,0,0,0,0,0
59,100,100,1168012,1822,0,0,0,0,0
59,100,100,1156720,1834,0,0,0,0,0
59,100,100,1170662,1960,0,0,0,0,0
59,100,100,1154636,1838,0,0,0,0,0
59,100,100,1157154,1888,0,0,0,0,0
59,100,100,1157543,1851,0,0,0,0,0
59,100,100,1150691,1798,0,0,0,0,0
59,100,100,1154481,1848,0,0,0,0,0
59,100,100,1163206,1889,0,0,0,0,0
60,100,100,1184444,2061,0,0,0,0,0
60,100,100,1183792,1861,0,0,0,0,0
60,100,100,1179205,1825,0,0,0,0,0
60,100,100,1170671,1772,0,0,0,0,0
60,100,100,1175011,1881,0,0,0,0,0
60,100,100,1172138,1806,0,0,0,0,0
60,100,100,1174614,1812,0,0,0,0,0
60,100,100,1216817,1842,0,0,0,0,0
60,100,100,1177434,1862,0,0,0,0,0
60,100,100,1292920,1789,0,0,0,0,0
60,100,100,1180980,1816,0,0,0,0,0
60,100,100,1182612,1945,0,0,0,0,0
60,100,100,1179594,1826,0,0,0,0,0
60,100,100,1173498,1828,0,0,0,0,0
60,100,100,1184355,1881,0,0,0,0,0
60,100,100,1206756,1889,0,0,0,0,0
60,100,100,1213645,1831,0,0,0,0,0
60,100,100,1178394,1880,0,0,0,0,0
60,100,100,1175966,1820,0,0,0,0,0
60,100,100,1176862,1887,0,0,0,0,0
61,100,100,1189530,2087,0,0,0,0,0
61,100,100,1193158,1823,0,0,0,0,0
61,100,100,1186029,1961,0,0,0,0,0
61,100,100,1190079,1929,0,0,0,0,0
61,100,100,1185979,1785,0,0,0,0,0
61,100,100,1184945,1810,0,0,0,0,0
61,100,100,1183604,1838,0,0,0,0,0
61,100,100,1183324,1843,0,0,0,0,0
61,100,100,1184622,1883,0,0,0,0,0
61,100,100,1186899,1813,0,0,0,0,0
61,100,100,1186160,1832,0,0,0,0,0
61,100,100,1182647,1813,0,0,0,0,0
61,100,100,1218998,1778,0,0,0,0,0
61,100,100,1184625,1816,0,0,0,0,0
61,100,100,1190657,1828,0,0,0,0,0
61,100,100,1184422,1900,0,0,0,0,0
61,100,100,1187443,1894,0,0,0,0,0
61,100,100,1188754,1875,0,0,0,0,0
61,100,100,1190773,1877,0,0,0,0,0
61,100,100,1178843,1834,0,0,0,0,0
62,100,100,1237806,1997,0,0,0,0,0
62,100,100,1199305,1855,0,0,0,0,0
62,100,100,1196236,1825,0,0,0,0,0
62,100,100,1194406,1851,0,0,0,0,0
62,100,100,1204215,1842,0,0,0,0,0
62,100,100,1263318,1852,0,0,0,0,0
62,100,100,1201098,1924,0,0,0,0,0
62,100,100,1204225,1866,0,0,0,0,0
62,100,100,1200254,1875,0,0,0,0,0
62,100,100,1198996,1832,0,0,0,0,0
62,100,100,1207435,1900,0,0,0,0,0
62,100,100,1210248,1879,0,0,0,0,0
62,100,100,1206085,1840,0,0,0,0,0
62,100,100,1196031,1822,0,0,0,0,0
62,100,100,1203458,1846,0,0,0,0,0
62,100,100,1253719,1785,0,0,0,0,0
62,100,100,1202021,1795,0,0,0,0,0
62,100,100,1202069,1788,0,0,0,0,0
62,100,100,1239081,1999,0,0,0,0,0
62,100,100,1206838,1818,0,0,0,0,0
63,100,100,1225758,2033,0,0,0,0,0
63,100,100,1240418,1929,0,0,0,0,0
63,100,100,1246762,1819,0,0,0,0,0
