Pallet: "pallet_treasury", Extrinsic: "propose_spend", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
26288,1541,0,0,0,0,0
22324,1375,0,0,0,0,0
21838,1435,0,0,0,0,0
22356,1424,0,0,0,0,0
22090,1492,0,0,0,0,0
22182,1427,0,0,0,0,0
21792,1425,0,0,0,0,0
21911,1375,0,0,0,0,0
21741,1429,0,0,0,0,0
21640,1385,0,0,0,0,0
21736,1408,0,0,0,0,0
21623,1433,0,0,0,0,0
21363,1359,0,0,0,0,0
21457,1357,0,0,0,0,0
21752,1417,0,0,0,0,0
21610,1377,0,0,0,0,0
21870,1375,0,0,0,0,0
21713,1392,0,0,0,0,0
21300,1398,0,0,0,0,0
21675,1334,0,0,0,0,0

Raw Storage Info
========
Storage: Treasury ProposalCount (r:1 w:1)
Storage: Treasury Proposals (r:0 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.75
              µs

Reads = 1
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    21.75
              µs

Reads = 1
Writes = 2

Pallet: "pallet_treasury", Extrinsic: "reject_proposal", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
27721,1603,0,0,0,0,0
25709,1479,0,0,0,0,0
25565,1579,0,0,0,0,0
25148,1507,0,0,0,0,0
25049,1513,0,0,0,0,0
25196,1404,0,0,0,0,0
25057,1482,0,0,0,0,0
25305,1476,0,0,0,0,0
25256,1477,0,0,0,0,0
24789,1502,0,0,0,0,0
25566,1447,0,0,0,0,0
25400,1498,0,0,0,0,0
25692,1493,0,0,0,0,0
25723,1487,0,0,0,0,0
25380,1527,0,0,0,0,0
24864,1475,0,0,0,0,0
25337,1494,0,0,0,0,0
25371,1471,0,0,0,0,0
25769,1419,0,0,0,0,0
25582,1496,0,0,0,0,0

Raw Storage Info
========
Storage: Treasury Proposals (r:1 w:1)
Storage: System Account (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.38
              µs

Reads = 2
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    25.38
              µs

Reads = 2
Writes = 2

Pallet: "pallet_treasury", Extrinsic: "approve_proposal", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
p,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
62,1845890,1798,0,0,0,0,0
62,1751547,1793,0,0,0,0,0
62,1747177,1720,0,0,0,0,0
62,1722293,1750,0,0,0,0,0
62,1716904,1839,0,0,0,0,0
62,1723271,1762,0,0,0,0,0
62,1750256,1785,0,0,0,0,0
62,1723736,1896,0,0,0,0,0
62,1748946,1760,0,0,0,0,0
62,1718570,1793,0,0,0,0,0
62,1714745,1849,0,0,0,0,0
62,1719673,1690,0,0,0,0,0
62,1724694,1697,0,0,0,0,0
62,1716936,1737,0,0,0,0,0
62,1709174,1771,0,0,0,0,0
62,1734770,1759,0,0,0,0,0
64,1799239,1845,0,0,0,0,0
64,1759926,1772,0,0,0,0,0
64,1756117,1757,0,0,0,0,0
64,1761511,1810,0,0,0,0,0
64,1746388,1762,0,0,0,0,0
64,1820657,1792,0,0,0,0,0
64,1758538,1759,0,0,0,0,0
64,1777427,1792,0,0,0,0,0
64,1758881,1769,0,0,0,0,0
64,1756882,1729,0,0,0,0,0
64,1782991,1766,0,0,0,0,0
64,1748422,1771,0,0,0,0,0
64,1748939,1753,0,0,0,0,0
64,1767148,1805,0,0,0,0,0
64,1752434,1776,0,0,0,0,0
64,1749780,1683,0,0,0,0,0
64,1749664,1669,0,0,0,0,0
64,1751408,1754,0,0,0,0,0
64,1756795,1678,0,0,0,0,0
64,1767993,1693,0,0,0,0,0
66,1810973,1972,0,0,0,0,0
66,1812502,1791,0,0,0,0,0
66,1809773,1790,0,0,0,0,0
66,1799800,1834,0,0,0,0,0
66,1797182,1827,0,0,0,0,0
66,1809849,1849,0,0,0,0,0
66,1802527,1870,0,0,0,0,0
66,1811796,1757,0,0,0,0,0
66,1832659,1766,0,0,0,0,0
66,1809622,1843,0,0,0,0,0
66,1812994,1806,0,0,0,0,0
66,1812694,1835,0,0,0,0,0
66,1845882,1897,0,0,0,0,0
66,1961615,1828,0,0,0,0,0
66,1905030,1792,0,0,0,0,0
66,1812634,1785,0,0,0,0,0
66,1799413,1802,0,0,0,0,0
66,1798211,1786,0,0,0,0,0
66,1801220,1867,0,0,0,0,0
66,1799663,1772,0,0,0,0,0
68,1915820,1942,0,0,0,0,0
68,1942807,1846,0,0,0,0,0
68,1876882,1878,0,0,0,0,0
68,1871286,1979,0,0,0,0,0
68,1882019,1906,0,0,0,0,0
68,1885055,1914,0,0,0,0,0
68,1882104,1830,0,0,0,0,0
68,1874779,1830,0,0,0,0,0
68,1873431,1750,0,0,0,0,0
68,1877548,1789,0,0,0,0,0
68,1872465,1806,0,0,0,0,0
68,1873677,1760,0,0,0,0,0
68,1902581,1803,0,0,0,0,0
68,1869945,1760,0,0,0,0,0
68,1870254,1851,0,0,0,0,0
68,1860751,1799,0,0,0,0,0
68,1865619,1795,0,0,0,0,0
68,1905126,1875,0,0,0,0,0
68,1868044,1762,0,0,0,0,0
68,1876770,1776,0,0,0,0,0
70,1957706,1849,0,0,0,0,0
70,1965359,1776,0,0,0,0,0
70,1919291,1758,0,0,0,0,0
70,1953705,1865,0,0,0,0,0
70,1922236,1820,0,0,0,0,0
70,1925146,1784,0,0,0,0,0
70,1971547,1784,0,0,0,0,0
70,1950140,1849,0,0,0,0,0
70,1957550,1712,0,0,0,0,0
70,1956799,1722,0,0,0,0,0
70,1922284,1827,0,0,0,0,0
70,1924068,1745,0,0,0,0,0
70,1911562,1805,0,0,0,0,0
70,1928402,1877,0,0,0,0,0
70,1990718,1772,0,0,0,0,0
70,1962245,1773,0,0,0,0,0
70,1979149,1728,0,0,0,0,0
70,1955467,1774,0,0,0,0,0
70,1958968,1832,0,0,0,0,0
70,1921928,1704,0,0,0,0,0
72,1965207,1937,0,0,0,0,0
72,1986624,1809,0,0,0,0,0
72,1978085,1800,0,0,0,0,0
72,1964280,1805,0,0,0,0,0
72,1991299,1753,0,0,0,0,0
72,2003150,1820,0,0,0,0,0
72,2000752,1765,0,0,0,0,0
72,1963223,1758,0,0,0,0,0
72,1966883,1734,0,0,0,0,0
72,1961816,1801,0,0,0,0,0
72,1982803,1778,0,0,0,0,0
72,1973759,1810,0,0,0,0,0
72,2009422,1798,0,0,0,0,0
72,1955126,1761,0,0,0,0,0
72,2029320,1745,0,0,0,0,0
72,1963848,1765,0,0,0,0,0
72,2004877,1849,0,0,0,0,0
72,1975754,1744,0,0,0,0,0
72,1982341,1969,0,0,0,0,0
72,1980342,1803,0,0,0,0,0
74,2086047,2148,0,0,0,0,0
74,2073873,1828,0,0,0,0,0
74,2087543,1921,0,0,0,0,0
74,2068815,1881,0,0,0,0,0
74,2049067,1814,0,0,0,0,0
74,2060903,1789,0,0,0,0,0
74,2084357,1809,0,0,0,0,0
74,2042079,1870,0,0,0,0,0
74,2064679,1801,0,0,0,0,0
74,2041009,1820,0,0,0,0,0
74,2044529,1869,0,0,0,0,0
74,2077303,1798,0,0,0,0,0
74,2052823,1772,0,0,0,0,0
74,2103759,1839,0,0,0,0,0
74,2041588,1853,0,0,0,0,0
74,2056967,1877,0,0,0,0,0
74,2034641,1790,0,0,0,0,0
74,2069748,1843,0,0,0,0,0
74,2051313,1771,0,0,0,0,0
74,2043044,1832,0,0,0,0,0
76,2084357,2154,0,0,0,0,0
76,2125377,1782,0,0,0,0,0
76,2114623,1787,0,0,0,0,0
76,2125711,1784,0,0,0,0,0
76,2088579,1780,0,0,0,0,0
76,2085437,1846,0,0,0,0,0
76,2133050,1768,0,0,0,0,0
76,2119005,1820,0,0,0,0,0
76,2138609,1765,0,0,0,0,0
76,2103381,1845,0,0,0,0,0
76,2085139,1765,0,0,0,0,0
76,2124188,1798,0,0,0,0,0
76,2130426,1939,0,0,0,0,0
76,2094547,1849,0,0,0,0,0
76,2099916,1947,0,0,0,0,0
76,2135441,1926,0,0,0,0,0
76,2123408,1808,0,0,0,0,0
76,2113333,1847,0,0,0,0,0
76,2089681,1726,0,0,0,0,0
76,2089181,1803,0,0,0,0,0
78,2171518,1978,0,0,0,0,0
78,2205146,1830,0,0,0,0,0
78,2214967,1824,0,0,0,0,0
78,2167352,1802,0,0,0,0,0
78,2163764,1874,0,0,0,0,0
78,2169960,1820,0,0,0,0,0
78,2195527,1829,0,0,0,0,0
78,2159581,1813,0,0,0,0,0
78,2163328,1788,0,0,0,0,0
78,2247327,1854,0,0,0,0,0
78,2163578,1854,0,0,0,0,0
78,2204375,1730,0,0,0,0,0
78,2162807,1763,0,0,0,0,0
78,2162098,1869,0,0,0,0,0
78,2169164,1836,0,0,0,0,0
78,2172748,1796,0,0,0,0,0
78,2167009,1841,0,0,0,0,0
78,2175814,1783,0,0,0,0,0
78,2203254,1762,0,0,0,0,0
78,2167894,1835,0,0,0,0,0
80,2241301,1882,0,0,0,0,0
80,2245497,1775,0,0,0,0,0
80,2202609,1778,0,0,0,0,0
80,2211285,1836,0,0,0,0,0
80,2231786,1784,0,0,0,0,0
80,2266781,1937,0,0,0,0,0
80,2209332,1741,0,0,0,0,0
80,2211292,1907,0,0,0,0,0
80,2196382,1839,0,0,0,0,0
80,2244828,1779,0,0,0,0,0
80,2201789,1803,0,0,0,0,0
80,2206331,1779,0,0,0,0,0
80,2206199,1760,0,0,0,0,0
80,2206943,1810,0,0,0,0,0
80,2196350,1830,0,0,0,0,0
80,2207232,1768,0,0,0,0,0
80,2201102,1796,0,0,0,0,0
80,2211490,1821,0,0,0,0,0
80,2197428,1764,0,0,0,0,0
80,2204166,1765,0,0,0,0,0
82,2271233,1979,0,0,0,0,0
82,2378991,1969,0,0,0,0,0
82,2290992,1849,0,0,0,0,0
82,2301519,1777,0,0,0,0,0
82,2239952,2024,0,0,0,0,0
82,2289460,1841,0,0,0,0,0
82,2279164,1800,0,0,0,0,0
82,2247021,1751,0,0,0,0,0
82,2253578,1803,0,0,0,0,0
82,2256200,1868,0,0,0,0,0
82,2251283,1757,0,0,0,0,0
82,2274553,1772,0,0,0,0,0
82,2285080,1823,0,0,0,0,0
82,2258236,1850,0,0,0,0,0
82,2250197,1914,0,0,0,0,0
82,2260019,1760,0,0,0,0,0
82,2316442,1876,0,0,0,0,0
82,2255153,1765,0,0,0,0,0
82,2259606,1869,0,0,0,0,0
82,2312160,1930,0,0,0,0,0
84,2364196,2027,0,0,0,0,0
84,2305059,1881,0,0,0,0,0
84,2340280,1894,0,0,0,0,0
84,2358939,1816,0,0,0,0,0
84,2309543,1848,0,0,0,0,0
84,2341531,1797,0,0,0,0,0
84,2340352,1744,0,0,0,0,0
84,2312009,1856,0,0,0,0,0
84,2313868,1812,0,0,0,0,0
84,2305576,1780,0,0,0,0,0
84,2306954,1781,0,0,0,0,0
84,2344360,1793,0,0,0,0,0
84,2309182,1849,0,0,0,0,0
84,2319044,1802,0,0,0,0,0
84,2317670,1805,0,0,0,0,0
84,2389104,1790,0,0,0,0,0
84,2301900,1835,0,0,0,0,0
84,2310052,1793,0,0,0,0,0
84,2387947,1886,0,0,0,0,0
84,2310670,1788,0,0,0,0,0
86,2426302,1833,0,0,0,0,0
86,2408658,1842,0,0,0,0,0
86,2378309,1840,0,0,0,0,0
86,2402049,1795,0,0,0,0,0
86,2535613,1793,0,0,0,0,0
86,2373644,1797,0,0,0,0,0
86,2405261,1796,0,0,0,0,0
86,2378081,1686,0,0,0,0,0
86,2503571,1853,0,0,0,0,0
86,2416360,1819,0,0,0,0,0
86,2418064,1742,0,0,0,0,0
86,2389190,1801,0,0,0,0,0
86,2370583,1809,0,0,0,0,0
86,2377986,1746,0,0,0,0,0
86,2379496,1778,0,0,0,0,0
86,2375403,1812,0,0,0,0,0
86,2408738,1895,0,0,0,0,0
86,2371178,1752,0,0,0,0,0
86,2378830,1791,0,0,0,0,0
86,2366932,1747,0,0,0,0,0
88,2434513,1876,0,0,0,0,0
88,2491292,1853,0,0,0,0,0
88,2430833,1853,0,0,0,0,0
88,2521447,1943,0,0,0,0,0
88,2547922,1820,0,0,0,0,0
88,2446955,1816,0,0,0,0,0
88,2463256,1833,0,0,0,0,0
88,2425019,1895,0,0,0,0,0
88,2436069,1917,0,0,0,0,0
88,2432235,1841,0,0,0,0,0
88,2432529,1823,0,0,0,0,0
88,2443143,1785,0,0,0,0,0
88,2429039,1854,0,0,0,0,0
88,2429538,1830,0,0,0,0,0
88,2420366,1810,0,0,0,0,0
88,2422170,1783,0,0,0,0,0
88,2451942,1781,0,0,0,0,0
88,2426242,1744,0,0,0,0,0
88,2439992,1807,0,0,0,0,0
88,2427486,1864,0,0,0,0,0
90,2461816,1817,0,0,0,0,0
90,2500642,1895,0,0,0,0,0
90,2458451,1848,0,0,0,0,0
90,2499088,1794,0,0,0,0,0
90,2471407,1807,0,0,0,0,0
90,2495046,1836,0,0,0,0,0
90,2470389,1817,0,0,0,0,0
90,2466686,1824,0,0,0,0,0
90,2452340,1877,0,0,0,0,0
90,2451517,1776,0,0,0,0,0
90,2481274,1804,0,0,0,0,0
90,2499504,1879,0,0,0,0,0
90,2495671,1846,0,0,0,0,0
90,2499858,1782,0,0,0,0,0
90,2477167,1795,0,0,0,0,0
90,2464208,1832,0,0,0,0,0
90,2454965,1901,0,0,0,0,0
90,2470838,1817,0,0,0,0,0
90,2457098,1789,0,0,0,0,0
90,2459580,1810,0,0,0,0,0
92,2575243,2079,0,0,0,0,0
92,2550660,1906,0,0,0,0,0
92,2571553,1985,0,0,0,0,0
92,2547714,1906,0,0,0,0,0
92,2560052,1903,0,0,0,0,0
92,2568039,1936,0,0,0,0,0
92,2534001,1838,0,0,0,0,0
92,2534181,1851,0,0,0,0,0
92,2532921,1876,0,0,0,0,0
92,2532707,1929,0,0,0,0,0
92,2563475,1878,0,0,0,0,0
92,2553014,1838,0,0,0,0,0
92,2542845,1772,0,0,0,0,0
92,2527480,1881,0,0,0,0,0
92,2527335,1814,0,0,0,0,0
92,2533652,1868,0,0,0,0,0
92,2540963,1826,0,0,0,0,0
92,2532356,1904,0,0,0,0,0
92,2535116,1904,0,0,0,0,0
92,2546640,1772,0,0,0,0,0
94,2608640,2037,0,0,0,0,0
94,2664460,1819,0,0,0,0,0
94,2595396,1878,0,0,0,0,0
94,2619360,1829,0,0,0,0,0
94,2610937,1813,0,0,0,0,0
94,2618616,1825,0,0,0,0,0
94,2630540,1819,0,0,0,0,0
94,2631866,1829,0,0,0,0,0
94,2680940,1867,0,0,0,0,0
94,2640830,1812,0,0,0,0,0
94,2607099,1809,0,0,0,0,0
94,2596285,1822,0,0,0,0,0
94,2596507,1808,0,0,0,0,0
94,2595545,1773,0,0,0,0,0
94,2610708,1850,0,0,0,0,0
94,2605405,1869,0,0,0,0,0
94,2595462,1814,0,0,0,0,0
94,2600146,1845,0,0,0,0,0
94,2592128,1780,0,0,0,0,0
94,2594778,1819,0,0,0,0,0
96,2750414,2056,0,0,0,0,0
96,2731206,1899,0,0,0,0,0
96,2684736,1961,0,0,0,0,0
96,2705208,1830,0,0,0,0,0
96,2688886,1815,0,0,0,0,0
96,2676481,1884,0,0,0,0,0
96,2667498,1939,0,0,0,0,0
96,2681618,1858,0,0,0,0,0
96,2687452,1825,0,0,0,0,0
96,2685129,1930,0,0,0,0,0
96,2686192,1871,0,0,0,0,0
96,2691352,1899,0,0,0,0,0
96,2687120,1800,0,0,0,0,0
96,2680677,1808,0,0,0,0,0
96,2673519,1936,0,0,0,0,0
96,2676446,1934,0,0,0,0,0
96,2666856,1777,0,0,0,0,0
96,2793878,1979,0,0,0,0,0
96,2693804,1894,0,0,0,0,0
96,2701746,1923,0,0,0,0,0
98,2709806,1943,0,0,0,0,0
98,2718669,1910,0,0,0,0,0
98,2716632,1735,0,0,0,0,0
98,2711590,1798,0,0,0,0,0
98,2688612,1962,0,0,0,0,0
98,2673928,1850,0,0,0,0,0
98,2802225,2068,0,0,0,0,0
98,2693171,1913,0,0,0,0,0
98,2696447,1929,0,0,0,0,0
98,2684306,1822,0,0,0,0,0
98,2714334,1817,0,0,0,0,0
98,2682370,1917,0,0,0,0,0
98,2679938,1825,0,0,0,0,0
98,2676561,1912,0,0,0,0,0
98,2710409,1791,0,0,0,0,0
98,2690202,1806,0,0,0,0,0
98,2704883,1770,0,0,0,0,0
98,2675179,1748,0,0,0,0,0
98,2662996,1747,0,0,0,0,0
98,2715796,2013,0,0,0,0,0
100,2774092,1947,0,0,0,0,0
100,2800329,1854,0,0,0,0,0
100,2737354,1784,0,0,0,0,0
100,2765691,1854,0,0,0,0,0
100,2721193,1775,0,0,0,0,0
100,2761711,1811,0,0,0,0,0
100,2733284,1825,0,0,0,0,0
100,2733574,1850,0,0,0,0,0
100,2742791,1782,0,0,0,0,0
100,2737265,1782,0,0,0,0,0
100,2766741,1814,0,0,0,0,0
100,2723490,1821,0,0,0,0,0
100,2720062,1714,0,0,0,0,0
100,2747380,1770,0,0,0,0,0
100,2738534,1793,0,0,0,0,0
100,2726561,1853,0,0,0,0,0
100,2735964,1822,0,0,0,0,0
100,2732595,1811,0,0,0,0,0
100,2735947,1825,0,0,0,0,0
100,2741296,1894,0,0,0,0,0

Raw Storage Info
========
Storage: Treasury Approvals (r:1 w:1)
Storage: Bounties BountyApprovals (r:1 w:1)
Storage: Treasury Proposals (r:2 w:2)
Storage: System Account (r:4 w:4)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    33.29
    + p    27.17
              µs

Reads = 2 + (3 * p)
Writes = 2 + (3 * p)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    p   mean µs  sigma µs       %
    0     33.37     0.136    0.4%
    2      92.4     0.153    0.1%
    4     145.3     0.707    0.4%
    6     195.7     0.452    0.2%
    8     254.7     0.617    0.2%
   10     305.6     0.409    0.1%
   12     359.7     0.569    0.1%
   14     413.9     0.962    0.2%
   16     466.4     0.919    0.1%
   18     527.2     13.23    2.5%
   20     574.9     3.837    0.6%
   22       623     1.322    0.2%
   24     682.5      1.66    0.2%
   26     732.4      1.07    0.1%
   28       805     13.64    1.6%
   30     848.5     15.27    1.7%
   32     901.2     11.37    1.2%
   34     954.4     13.24    1.3%
   36      1010     10.46    1.0%
   38      1074     2.428    0.2%
   40      1114     2.912    0.2%
   42      1166     1.894    0.1%
   44      1217     1.343    0.1%
   46      1274     8.516    0.6%
   48      1327     2.528    0.1%
   50      1379     2.595    0.1%
   52      1439     12.01    0.8%
   54      1504     14.61    0.9%
   56      1547     3.914    0.2%
   58      1604     5.451    0.3%
   60      1646     3.352    0.2%
   62      1732     10.35    0.5%
   64      1757     4.259    0.2%
   66      1809      3.92    0.2%
   68      1876      3.54    0.1%
   70      1946     13.93    0.7%
   72      1978     7.797    0.3%
   74      2059     9.368    0.4%
   76      2110     12.33    0.5%
   78      2172     8.439    0.3%
   80      2207     2.934    0.1%
   82      2268     12.06    0.5%
   84      2321     12.92    0.5%
   86      2390     13.15    0.5%
   88      2435     5.741    0.2%
   90      2471     9.973    0.4%
   92      2541      7.03    0.2%
   94      2607     7.698    0.2%
   96      2686     3.825    0.1%
   98      2697      10.6    0.3%
  100      2738     4.148    0.1%

Quality and confidence:
param     error
p          0.02

Model:
Time ~=    29.22
    + p    27.27
              µs

Reads = 2 + (3 * p)
Writes = 2 + (3 * p)

