Pallet: "pallet_elections_phragmen", Extrinsic: "vote_equal", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
v,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
5,37019,1479,0,0,0,0,0
5,36527,1536,0,0,0,0,0
5,36949,1540,0,0,0,0,0
5,36967,1472,0,0,0,0,0
5,36926,1472,0,0,0,0,0
5,36466,1518,0,0,0,0,0
5,36895,1513,0,0,0,0,0
5,37142,1495,0,0,0,0,0
5,36371,1518,0,0,0,0,0
5,36863,1509,0,0,0,0,0
5,36936,1481,0,0,0,0,0
5,36574,1591,0,0,0,0,0
6,38467,1572,0,0,0,0,0
6,37743,1470,0,0,0,0,0
6,37264,1481,0,0,0,0,0
6,37512,1479,0,0,0,0,0
6,37407,1463,0,0,0,0,0
6,37750,1484,0,0,0,0,0
6,37182,1452,0,0,0,0,0
6,37621,1502,0,0,0,0,0
6,37414,1476,0,0,0,0,0
6,37166,1467,0,0,0,0,0
6,37078,1457,0,0,0,0,0
6,64999,1493,0,0,0,0,0
6,36526,1459,0,0,0,0,0
6,37067,1445,0,0,0,0,0
6,37281,1443,0,0,0,0,0
6,37917,1530,0,0,0,0,0
6,37339,1451,0,0,0,0,0
6,36804,1507,0,0,0,0,0
6,37419,1434,0,0,0,0,0
6,36920,1483,0,0,0,0,0
7,38984,1570,0,0,0,0,0
7,38364,1515,0,0,0,0,0
7,37916,1528,0,0,0,0,0
7,37829,1533,0,0,0,0,0
7,37706,1502,0,0,0,0,0
7,37965,1500,0,0,0,0,0
7,37488,1503,0,0,0,0,0
7,38110,1497,0,0,0,0,0
7,37529,1441,0,0,0,0,0
7,37342,1480,0,0,0,0,0
7,37063,1484,0,0,0,0,0
7,37764,1472,0,0,0,0,0
7,37166,1504,0,0,0,0,0
7,38499,1500,0,0,0,0,0
7,37636,1476,0,0,0,0,0
7,38412,1530,0,0,0,0,0
7,37633,1449,0,0,0,0,0
7,37792,1505,0,0,0,0,0
7,38266,1496,0,0,0,0,0
7,37977,1417,0,0,0,0,0
8,38697,1621,0,0,0,0,0
8,37486,1557,0,0,0,0,0
8,37520,1497,0,0,0,0,0
8,37448,1510,0,0,0,0,0
8,37643,1441,0,0,0,0,0
8,37517,1513,0,0,0,0,0
8,37409,1508,0,0,0,0,0
8,38455,1493,0,0,0,0,0
8,37963,1510,0,0,0,0,0
8,38225,1491,0,0,0,0,0
8,37321,1468,0,0,0,0,0
8,37600,1463,0,0,0,0,0
8,37334,1522,0,0,0,0,0
8,37850,1509,0,0,0,0,0
8,37886,1556,0,0,0,0,0
8,37736,1532,0,0,0,0,0
8,42781,1533,0,0,0,0,0
8,37589,1530,0,0,0,0,0
8,37838,1580,0,0,0,0,0
8,37661,1502,0,0,0,0,0
9,38966,1529,0,0,0,0,0
9,38505,1463,0,0,0,0,0
9,38742,1480,0,0,0,0,0
9,38731,1496,0,0,0,0,0
9,38430,1524,0,0,0,0,0
9,38261,1542,0,0,0,0,0
9,38452,1521,0,0,0,0,0
9,38594,1467,0,0,0,0,0
9,39141,1536,0,0,0,0,0
9,38329,1509,0,0,0,0,0
9,38020,1537,0,0,0,0,0
9,38102,1483,0,0,0,0,0
9,38632,1490,0,0,0,0,0
9,38569,1535,0,0,0,0,0
9,38633,1489,0,0,0,0,0
9,37969,1479,0,0,0,0,0
9,37833,1491,0,0,0,0,0
9,64323,1464,0,0,0,0,0
9,38581,1460,0,0,0,0,0
9,37188,1509,0,0,0,0,0
10,39742,1589,0,0,0,0,0
10,38634,1469,0,0,0,0,0
10,38270,1530,0,0,0,0,0
10,38441,1491,0,0,0,0,0
10,38299,1464,0,0,0,0,0
10,38888,1417,0,0,0,0,0
10,38106,1446,0,0,0,0,0
10,39246,1513,0,0,0,0,0
10,38276,1471,0,0,0,0,0
10,38273,1564,0,0,0,0,0
10,38374,1526,0,0,0,0,0
10,37762,1537,0,0,0,0,0
10,38260,1550,0,0,0,0,0
10,38581,1513,0,0,0,0,0
10,38404,1507,0,0,0,0,0
10,38927,1553,0,0,0,0,0
10,38581,1461,0,0,0,0,0
10,38770,1494,0,0,0,0,0
10,38350,1504,0,0,0,0,0
10,38340,1471,0,0,0,0,0
11,39596,1640,0,0,0,0,0
11,38685,1515,0,0,0,0,0
11,38794,1499,0,0,0,0,0
11,39184,1520,0,0,0,0,0
11,44164,1565,0,0,0,0,0
11,38500,1534,0,0,0,0,0
11,38529,1570,0,0,0,0,0
11,39041,1471,0,0,0,0,0
11,38809,1548,0,0,0,0,0
11,38527,1493,0,0,0,0,0
11,38732,1476,0,0,0,0,0
11,38683,1551,0,0,0,0,0
11,39047,1502,0,0,0,0,0
11,38381,1527,0,0,0,0,0
11,38618,1476,0,0,0,0,0
11,38472,1500,0,0,0,0,0
11,38585,1499,0,0,0,0,0
11,38418,1488,0,0,0,0,0
11,38541,1467,0,0,0,0,0
11,38240,1581,0,0,0,0,0
12,40072,1554,0,0,0,0,0
12,39517,1446,0,0,0,0,0
12,39757,1466,0,0,0,0,0
12,39268,1517,0,0,0,0,0
12,39624,1530,0,0,0,0,0
12,39228,1479,0,0,0,0,0
12,39161,1453,0,0,0,0,0
12,39453,1438,0,0,0,0,0
12,39607,1493,0,0,0,0,0
12,38870,1501,0,0,0,0,0
12,38943,1436,0,0,0,0,0
12,39017,1478,0,0,0,0,0
12,39276,1572,0,0,0,0,0
12,39385,1483,0,0,0,0,0
12,39711,1563,0,0,0,0,0
12,39455,1523,0,0,0,0,0
12,39453,1517,0,0,0,0,0
12,39750,1445,0,0,0,0,0
12,39390,1507,0,0,0,0,0
12,38976,1446,0,0,0,0,0
13,40395,1527,0,0,0,0,0
13,39691,1476,0,0,0,0,0
13,39556,1482,0,0,0,0,0
13,39550,1525,0,0,0,0,0
13,39922,1427,0,0,0,0,0
13,39561,1493,0,0,0,0,0
13,39427,1503,0,0,0,0,0
13,39693,1468,0,0,0,0,0
13,39791,1527,0,0,0,0,0
13,39037,1589,0,0,0,0,0
13,39262,1529,0,0,0,0,0
13,40516,1503,0,0,0,0,0
13,39379,1468,0,0,0,0,0
13,39735,1503,0,0,0,0,0
13,40182,1472,0,0,0,0,0
13,40203,1435,0,0,0,0,0
13,39420,1446,0,0,0,0,0
13,40194,1487,0,0,0,0,0
13,39999,1449,0,0,0,0,0
13,39288,1485,0,0,0,0,0
14,40618,1592,0,0,0,0,0
14,39230,1472,0,0,0,0,0
14,40027,1470,0,0,0,0,0
14,39076,1440,0,0,0,0,0
14,39241,1503,0,0,0,0,0
14,39531,1450,0,0,0,0,0
14,38478,1516,0,0,0,0,0
14,39739,1507,0,0,0,0,0
14,39406,1470,0,0,0,0,0
14,39680,1516,0,0,0,0,0
14,39910,1513,0,0,0,0,0
14,39356,1464,0,0,0,0,0
14,39547,1460,0,0,0,0,0
14,39059,1434,0,0,0,0,0
14,39198,1517,0,0,0,0,0
14,39423,1486,0,0,0,0,0
14,39155,1519,0,0,0,0,0
14,39421,1472,0,0,0,0,0
14,39408,1450,0,0,0,0,0
14,39034,1489,0,0,0,0,0
15,42800,1593,0,0,0,0,0
15,39530,1534,0,0,0,0,0
15,39628,1446,0,0,0,0,0
15,39255,1542,0,0,0,0,0
15,39425,1547,0,0,0,0,0
15,39552,1524,0,0,0,0,0
15,39572,1521,0,0,0,0,0
15,39559,1544,0,0,0,0,0
15,39396,1477,0,0,0,0,0
15,40355,1563,0,0,0,0,0
15,39691,1496,0,0,0,0,0
15,40864,1570,0,0,0,0,0
15,40063,1565,0,0,0,0,0
15,40679,1526,0,0,0,0,0
15,42560,1662,0,0,0,0,0
15,41974,1549,0,0,0,0,0
15,42377,1603,0,0,0,0,0
15,42986,2338,0,0,0,0,0
15,40069,1521,0,0,0,0,0
15,39869,1462,0,0,0,0,0
16,43188,1615,0,0,0,0,0
16,40174,1501,0,0,0,0,0
16,40543,1549,0,0,0,0,0
16,40501,1502,0,0,0,0,0
16,40355,1482,0,0,0,0,0
16,39548,1513,0,0,0,0,0
16,39813,1541,0,0,0,0,0
16,39656,1524,0,0,0,0,0
16,39735,1504,0,0,0,0,0
16,39623,1502,0,0,0,0,0
16,39739,1549,0,0,0,0,0
16,39608,1533,0,0,0,0,0
16,40575,1499,0,0,0,0,0
16,39816,1503,0,0,0,0,0
16,39894,1461,0,0,0,0,0
16,40286,1541,0,0,0,0,0
16,40061,1581,0,0,0,0,0
16,40091,1528,0,0,0,0,0
16,39890,1583,0,0,0,0,0
16,40599,1561,0,0,0,0,0

Raw Storage Info
========
Storage: Elections Candidates (r:1 w:0)
Storage: Elections Members (r:1 w:0)
Storage: Elections RunnersUp (r:1 w:0)
Storage: Elections Voting (r:1 w:1)
Storage: Balances Locks (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    35.39
    + v    0.307
              µs

Reads = 5 + (0 * v)
Writes = 2 + (0 * v)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    v   mean µs  sigma µs       %
    2     35.83     0.062    0.1%
    3     36.21     0.179    0.4%
    4     36.65     0.125    0.3%
    5     36.91     0.053    0.1%
    6     37.36     0.136    0.3%
    7     37.83     0.149    0.3%
    8     37.68     0.129    0.3%
    9     38.49     0.122    0.3%
   10     38.42     0.121    0.3%
   11     38.65       0.1    0.2%
   12      39.4     0.113    0.2%
   13     39.69     0.168    0.4%
   14     39.37     0.114    0.2%
   15     40.03     0.442    1.1%
   16     40.01     0.202    0.5%

Quality and confidence:
param     error
v         0.005

Model:
Time ~=    35.43
    + v    0.305
              µs

Reads = 5 + (0 * v)
Writes = 2 + (0 * v)

Pallet: "pallet_elections_phragmen", Extrinsic: "remove_voter", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
37318,1585,0,0,0,0,0
34230,1526,0,0,0,0,0
33723,1553,0,0,0,0,0
33828,1499,0,0,0,0,0
33268,1490,0,0,0,0,0
33540,1463,0,0,0,0,0
33387,1507,0,0,0,0,0
33873,1561,0,0,0,0,0
33658,1501,0,0,0,0,0
33343,1495,0,0,0,0,0
33956,1487,0,0,0,0,0
33814,1474,0,0,0,0,0
33384,1480,0,0,0,0,0
33735,1522,0,0,0,0,0
33529,1538,0,0,0,0,0
34051,1483,0,0,0,0,0
33354,1486,0,0,0,0,0
33115,1453,0,0,0,0,0
33547,1556,0,0,0,0,0
33281,1514,0,0,0,0,0

Raw Storage Info
========
Storage: Elections Voting (r:1 w:1)
Storage: Balances Locks (r:1 w:1)

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    33.65
              µs

Reads = 2
Writes = 2

Min Squares Analysis
========
-- Extrinsic Time --

Model:
Time ~=    33.65
              µs

Reads = 2
Writes = 2

Pallet: "pallet_elections_phragmen", Extrinsic: "submit_candidacy", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
c,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
1,34858,1564,0,0,0,0,0
1,34785,1607,0,0,0,0,0
1,34178,1602,0,0,0,0,0
1,36823,2113,0,0,0,0,0
1,33990,1570,0,0,0,0,0
1,34755,1521,0,0,0,0,0
1,34070,1550,0,0,0,0,0
1,33897,1521,0,0,0,0,0
1,34296,1544,0,0,0,0,0
1,33924,1549,0,0,0,0,0
1,33534,1495,0,0,0,0,0
1,34011,1523,0,0,0,0,0
1,37980,1522,0,0,0,0,0
1,33719,1486,0,0,0,0,0
1,33989,1562,0,0,0,0,0
1,33996,1499,0,0,0,0,0
1,34345,1568,0,0,0,0,0
1,34064,1513,0,0,0,0,0
1,34550,1509,0,0,0,0,0
1,34100,1520,0,0,0,0,0
4,35927,1554,0,0,0,0,0
4,34408,1592,0,0,0,0,0
4,34937,1556,0,0,0,0,0
4,33802,1515,0,0,0,0,0
4,34311,1504,0,0,0,0,0
4,34975,1544,0,0,0,0,0
4,34257,1541,0,0,0,0,0
4,34317,1556,0,0,0,0,0
4,59834,1550,0,0,0,0,0
4,34472,1598,0,0,0,0,0
4,34535,1560,0,0,0,0,0
4,35389,1594,0,0,0,0,0
4,34833,1534,0,0,0,0,0
4,34380,1579,0,0,0,0,0
4,65818,1551,0,0,0,0,0
4,34783,1616,0,0,0,0,0
4,34336,1526,0,0,0,0,0
4,34615,1622,0,0,0,0,0
4,34993,1567,0,0,0,0,0
4,34446,1620,0,0,0,0,0
7,36152,1651,0,0,0,0,0
7,36360,1547,0,0,0,0,0
7,35739,1543,0,0,0,0,0
7,34028,1501,0,0,0,0,0
7,35785,1538,0,0,0,0,0
7,35734,1509,0,0,0,0,0
7,35845,1521,0,0,0,0,0
7,35914,1528,0,0,0,0,0
7,33900,1570,0,0,0,0,0
7,33983,1487,0,0,0,0,0
7,34398,1545,0,0,0,0,0
7,33718,1511,0,0,0,0,0
7,33962,1516,0,0,0,0,0
7,34135,1551,0,0,0,0,0
7,34020,1533,0,0,0,0,0
7,33483,1533,0,0,0,0,0
7,34416,1547,0,0,0,0,0
7,36150,1523,0,0,0,0,0
7,36355,1495,0,0,0,0,0
7,35789,1549,0,0,0,0,0
10,37237,1629,0,0,0,0,0
10,36738,1535,0,0,0,0,0
10,34632,1569,0,0,0,0,0
10,34260,1555,0,0,0,0,0
10,36012,1559,0,0,0,0,0
10,34393,1548,0,0,0,0,0
10,36247,1539,0,0,0,0,0
10,36869,1533,0,0,0,0,0
10,37012,1624,0,0,0,0,0
10,36483,1584,0,0,0,0,0
10,37178,1540,0,0,0,0,0
10,34000,1604,0,0,0,0,0
10,34039,1563,0,0,0,0,0
10,34208,1568,0,0,0,0,0
10,33892,1589,0,0,0,0,0
10,34359,1568,0,0,0,0,0
10,34414,1540,0,0,0,0,0
10,34311,1558,0,0,0,0,0
10,39316,1582,0,0,0,0,0
10,34208,1585,0,0,0,0,0
13,35446,1504,0,0,0,0,0
13,37513,1776,0,0,0,0,0
13,38230,1506,0,0,0,0,0
13,37485,1511,0,0,0,0,0
13,37454,1522,0,0,0,0,0
13,36774,1506,0,0,0,0,0
13,38134,1548,0,0,0,0,0
13,37457,1524,0,0,0,0,0
13,37888,1499,0,0,0,0,0
13,37565,1519,0,0,0,0,0
13,37281,1570,0,0,0,0,0
13,37807,1560,0,0,0,0,0
13,37295,1523,0,0,0,0,0
13,37516,1502,0,0,0,0,0
13,38248,1524,0,0,0,0,0
13,37201,1524,0,0,0,0,0
13,37228,1465,0,0,0,0,0
13,37707,1459,0,0,0,0,0
13,37698,1474,0,0,0,0,0
13,50882,1569,0,0,0,0,0
16,35873,1577,0,0,0,0,0
16,35385,1511,0,0,0,0,0
16,35416,1518,0,0,0,0,0
16,35890,1497,0,0,0,0,0
16,35094,1525,0,0,0,0,0
16,38669,1485,0,0,0,0,0
16,38568,1551,0,0,0,0,0
16,38081,1542,0,0,0,0,0
16,37568,1531,0,0,0,0,0
16,35359,1536,0,0,0,0,0
16,55710,2400,0,0,0,0,0
16,70373,2505,0,0,0,0,0
16,57690,2386,0,0,0,0,0
16,38938,1619,0,0,0,0,0
16,38682,1555,0,0,0,0,0
16,38405,1512,0,0,0,0,0
16,39023,1601,0,0,0,0,0
16,38506,1458,0,0,0,0,0
16,38660,1489,0,0,0,0,0
16,38322,1481,0,0,0,0,0
19,40079,1613,0,0,0,0,0
19,38580,1624,0,0,0,0,0
19,38755,1520,0,0,0,0,0
19,38767,1515,0,0,0,0,0
19,38386,1550,0,0,0,0,0
19,38703,1581,0,0,0,0,0
19,38905,1553,0,0,0,0,0
19,38701,1533,0,0,0,0,0
19,38638,1545,0,0,0,0,0
19,38738,1568,0,0,0,0,0
19,39452,1633,0,0,0,0,0
19,39690,1635,0,0,0,0,0
19,39427,1612,0,0,0,0,0
19,38700,1610,0,0,0,0,0
19,38074,1581,0,0,0,0,0
19,39466,1542,0,0,0,0,0
19,38855,1533,0,0,0,0,0
19,37897,1506,0,0,0,0,0
19,38686,1569,0,0,0,0,0
19,38655,1545,0,0,0,0,0
22,41100,1592,0,0,0,0,0
22,39548,1556,0,0,0,0,0
22,40418,1548,0,0,0,0,0
22,40515,1561,0,0,0,0,0
22,40163,1533,0,0,0,0,0
22,39529,1577,0,0,0,0,0
22,39955,1518,0,0,0,0,0
22,40478,1581,0,0,0,0,0
22,41508,1523,0,0,0,0,0
22,40989,1531,0,0,0,0,0
22,40341,1553,0,0,0,0,0
22,40680,1579,0,0,0,0,0
22,40228,1521,0,0,0,0,0
22,39937,1532,0,0,0,0,0
22,39821,1547,0,0,0,0,0
22,61544,1559,0,0,0,0,0
22,40615,1521,0,0,0,0,0
22,39958,1516,0,0,0,0,0
22,40192,1522,0,0,0,0,0
22,40096,1556,0,0,0,0,0
25,39171,1602,0,0,0,0,0
25,38579,1503,0,0,0,0,0
25,38247,1604,0,0,0,0,0
25,38544,1567,0,0,0,0,0
25,38151,1587,0,0,0,0,0
25,57970,1578,0,0,0,0,0
25,41579,1542,0,0,0,0,0
25,41269,1493,0,0,0,0,0
25,39011,1515,0,0,0,0,0
25,38553,1545,0,0,0,0,0
25,38436,1549,0,0,0,0,0
25,38045,1512,0,0,0,0,0
25,38052,1562,0,0,0,0,0
25,39129,1559,0,0,0,0,0
25,39025,1512,0,0,0,0,0
25,38003,1541,0,0,0,0,0
25,41567,1513,0,0,0,0,0
25,42641,1617,0,0,0,0,0
25,42503,1551,0,0,0,0,0
25,53536,1516,0,0,0,0,0
28,42795,1629,0,0,0,0,0
28,42411,1604,0,0,0,0,0
28,41937,1570,0,0,0,0,0
28,42033,1599,0,0,0,0,0
28,41677,1514,0,0,0,0,0
28,41600,1646,0,0,0,0,0
28,41713,1514,0,0,0,0,0
28,41843,1577,0,0,0,0,0
28,41210,1542,0,0,0,0,0
28,41523,1549,0,0,0,0,0
28,41726,1521,0,0,0,0,0
28,41443,1558,0,0,0,0,0
28,41178,1562,0,0,0,0,0
28,41175,1527,0,0,0,0,0
28,41744,1527,0,0,0,0,0
28,41910,1571,0,0,0,0,0
28,41700,1544,0,0,0,0,0
28,41804,1581,0,0,0,0,0
28,41666,1612,0,0,0,0,0
28,42138,1522,0,0,0,0,0
31,40077,1682,0,0,0,0,0
31,42065,1628,0,0,0,0,0
31,42112,1575,0,0,0,0,0
31,41824,1543,0,0,0,0,0
31,41813,1601,0,0,0,0,0
31,41737,1549,0,0,0,0,0
31,41890,1615,0,0,0,0,0
31,41586,1524,0,0,0,0,0
31,41870,1527,0,0,0,0,0
31,41579,1517,0,0,0,0,0
31,41300,1576,0,0,0,0,0
31,41826,1566,0,0,0,0,0
31,39385,1613,0,0,0,0,0
31,41680,1583,0,0,0,0,0
31,41785,1574,0,0,0,0,0
31,41574,1599,0,0,0,0,0
31,41980,1651,0,0,0,0,0
31,41532,1547,0,0,0,0,0
31,41545,1609,0,0,0,0,0
31,41644,1574,0,0,0,0,0
34,40130,1631,0,0,0,0,0
34,39932,1602,0,0,0,0,0
34,39419,1571,0,0,0,0,0
34,39760,1559,0,0,0,0,0
34,39464,1520,0,0,0,0,0
34,39397,1616,0,0,0,0,0
34,40240,1592,0,0,0,0,0
34,39494,1519,0,0,0,0,0
34,39170,1582,0,0,0,0,0
34,39476,1574,0,0,0,0,0
34,39894,1546,0,0,0,0,0
34,39877,1555,0,0,0,0,0
34,39959,1586,0,0,0,0,0
34,39737,1661,0,0,0,0,0
34,39599,1512,0,0,0,0,0
34,40167,1542,0,0,0,0,0
34,40099,1602,0,0,0,0,0
34,39485,1572,0,0,0,0,0
34,40461,1571,0,0,0,0,0
34,39647,1579,0,0,0,0,0
37,41609,1621,0,0,0,0,0
37,40399,1541,0,0,0,0,0
37,40167,1537,0,0,0,0,0
37,40256,1555,0,0,0,0,0
37,41114,1599,0,0,0,0,0
37,40772,1507,0,0,0,0,0
37,40594,1540,0,0,0,0,0
37,43518,1551,0,0,0,0,0
37,40655,1541,0,0,0,0,0
37,40437,1534,0,0,0,0,0
37,40875,1561,0,0,0,0,0
37,40506,1536,0,0,0,0,0
37,40830,1518,0,0,0,0,0
37,41075,1502,0,0,0,0,0
37,39936,1547,0,0,0,0,0
37,40599,1500,0,0,0,0,0
37,40220,1539,0,0,0,0,0
37,40446,1547,0,0,0,0,0
37,40631,1540,0,0,0,0,0
37,40760,1526,0,0,0,0,0
40,45054,1628,0,0,0,0,0
40,44294,1548,0,0,0,0,0
40,40827,1558,0,0,0,0,0
40,43229,1610,0,0,0,0,0
40,43938,1604,0,0,0,0,0
40,43844,1603,0,0,0,0,0
40,43867,1526,0,0,0,0,0
40,43217,1605,0,0,0,0,0
40,43565,1532,0,0,0,0,0
40,43638,1542,0,0,0,0,0
40,43664,1593,0,0,0,0,0
40,43080,1561,0,0,0,0,0
40,44285,1526,0,0,0,0,0
40,43614,1550,0,0,0,0,0
40,40922,1513,0,0,0,0,0
40,44080,1562,0,0,0,0,0
40,43704,1542,0,0,0,0,0
40,41320,1617,0,0,0,0,0
40,44233,1536,0,0,0,0,0
40,43667,1566,0,0,0,0,0
43,43800,1632,0,0,0,0,0
43,45158,1536,0,0,0,0,0
43,44960,1558,0,0,0,0,0
43,44374,1574,0,0,0,0,0
43,44514,1572,0,0,0,0,0
43,44712,1573,0,0,0,0,0
43,57227,1564,0,0,0,0,0
43,44291,1535,0,0,0,0,0
43,44654,1536,0,0,0,0,0
43,44929,1606,0,0,0,0,0
43,44785,1559,0,0,0,0,0
43,44251,1653,0,0,0,0,0
43,44497,1585,0,0,0,0,0
43,41586,1638,0,0,0,0,0
43,44566,1539,0,0,0,0,0
43,44449,1515,0,0,0,0,0
43,44505,1675,0,0,0,0,0
43,44796,1543,0,0,0,0,0
43,44367,1553,0,0,0,0,0
43,44386,1514,0,0,0,0,0
46,42517,1660,0,0,0,0,0
46,41700,1568,0,0,0,0,0
46,41575,1614,0,0,0,0,0
46,41846,1643,0,0,0,0,0
46,41796,1541,0,0,0,0,0
46,42028,1589,0,0,0,0,0
46,41417,1522,0,0,0,0,0
46,41708,1546,0,0,0,0,0
46,42332,1590,0,0,0,0,0
46,45027,1520,0,0,0,0,0
46,41888,1573,0,0,0,0,0
46,41455,1549,0,0,0,0,0
46,42371,1570,0,0,0,0,0
46,46143,1585,0,0,0,0,0
46,42573,1653,0,0,0,0,0
46,41954,1558,0,0,0,0,0
46,45137,1695,0,0,0,0,0
46,42153,1544,0,0,0,0,0
46,41775,1576,0,0,0,0,0
46,41636,1577,0,0,0,0,0
49,43478,1610,0,0,0,0,0
49,45557,1514,0,0,0,0,0
49,45771,1526,0,0,0,0,0
49,45752,1546,0,0,0,0,0
49,45334,1547,0,0,0,0,0
49,45561,1531,0,0,0,0,0
49,45399,1585,0,0,0,0,0
49,58561,1569,0,0,0,0,0
49,45594,1601,0,0,0,0,0
49,45005,1549,0,0,0,0,0
49,44906,1538,0,0,0,0,0
49,45454,1504,0,0,0,0,0
49,44820,1519,0,0,0,0,0
49,45516,1561,0,0,0,0,0
49,45511,1559,0,0,0,0,0
49,44881,1552,0,0,0,0,0
49,48558,1505,0,0,0,0,0
49,45749,1532,0,0,0,0,0
49,45153,1511,0,0,0,0,0
49,45226,1537,0,0,0,0,0
52,47152,1570,0,0,0,0,0
52,47669,1545,0,0,0,0,0
52,47280,1493,0,0,0,0,0
52,46777,1545,0,0,0,0,0
52,47044,1515,0,0,0,0,0
52,46027,1587,0,0,0,0,0
52,47488,1534,0,0,0,0,0
52,46411,1497,0,0,0,0,0
52,46441,1566,0,0,0,0,0
52,46526,1548,0,0,0,0,0
52,47304,1570,0,0,0,0,0
52,46595,1513,0,0,0,0,0
52,46272,1513,0,0,0,0,0
52,46468,1560,0,0,0,0,0
52,46582,1547,0,0,0,0,0
52,47164,1528,0,0,0,0,0
52,46269,1491,0,0,0,0,0
52,48420,1538,0,0,0,0,0
52,46829,1522,0,0,0,0,0
52,46635,1587,0,0,0,0,0
55,44736,1589,0,0,0,0,0
55,48001,1569,0,0,0,0,0
55,47629,1537,0,0,0,0,0
55,43753,1503,0,0,0,0,0
55,46739,1611,0,0,0,0,0
55,46109,1553,0,0,0,0,0
55,46654,1536,0,0,0,0,0
55,46094,1545,0,0,0,0,0
55,46064,1534,0,0,0,0,0
55,46242,1515,0,0,0,0,0
55,46586,1463,0,0,0,0,0
55,46783,1518,0,0,0,0,0
55,59615,1546,0,0,0,0,0
55,46161,1500,0,0,0,0,0
55,46456,1552,0,0,0,0,0
55,46655,1550,0,0,0,0,0
55,45757,1548,0,0,0,0,0
55,46498,1513,0,0,0,0,0
55,46351,1558,0,0,0,0,0
55,46627,1524,0,0,0,0,0
58,49838,1710,0,0,0,0,0
58,47325,1666,0,0,0,0,0
58,47389,1524,0,0,0,0,0
58,47536,1612,0,0,0,0,0
58,47333,1523,0,0,0,0,0
58,47643,1577,0,0,0,0,0
58,47309,1543,0,0,0,0,0
58,47504,1568,0,0,0,0,0
58,47575,1527,0,0,0,0,0
58,43954,1614,0,0,0,0,0
58,47734,1581,0,0,0,0,0
58,47733,1561,0,0,0,0,0
58,47389,1608,0,0,0,0,0
58,43988,1649,0,0,0,0,0
58,43738,1622,0,0,0,0,0
58,47486,1563,0,0,0,0,0
58,47616,1528,0,0,0,0,0
58,47697,1569,0,0,0,0,0
58,47411,1555,0,0,0,0,0
58,47240,1561,0,0,0,0,0
61,49122,1624,0,0,0,0,0
61,48283,1537,0,0,0,0,0
61,49796,1571,0,0,0,0,0
61,49079,1557,0,0,0,0,0
61,44692,1566,0,0,0,0,0
61,57119,1558,0,0,0,0,0
61,44487,1529,0,0,0,0,0
61,45235,1597,0,0,0,0,0
61,47788,1595,0,0,0,0,0
61,47851,1576,0,0,0,0,0
61,44899,1621,0,0,0,0,0
61,47757,1553,0,0,0,0,0
61,48034,1578,0,0,0,0,0
61,45118,1507,0,0,0,0,0
61,48460,1571,0,0,0,0,0
61,47834,1538,0,0,0,0,0
61,44255,1534,0,0,0,0,0
61,45266,1549,0,0,0,0,0
61,48620,1595,0,0,0,0,0
61,44525,1611,0,0,0,0,0
64,50805,1628,0,0,0,0,0
64,49452,1581,0,0,0,0,0
64,49235,1583,0,0,0,0,0
64,45586,1562,0,0,0,0,0
64,45653,1521,0,0,0,0,0
64,45704,1567,0,0,0,0,0
64,45548,1549,0,0,0,0,0
64,45448,1518,0,0,0,0,0
64,45535,1543,0,0,0,0,0
64,47384,1588,0,0,0,0,0
64,45854,1554,0,0,0,0,0
64,45522,1535,0,0,0,0,0
64,45407,1563,0,0,0,0,0
64,45873,1558,0,0,0,0,0
64,45495,1603,0,0,0,0,0
64,45563,1654,0,0,0,0,0
64,45803,1565,0,0,0,0,0
64,46001,1511,0,0,0,0,0
64,46090,1555,0,0,0,0,0
64,45556,1581,0,0,0,0,0
67,47274,1726,0,0,0,0,0
67,49685,1629,0,0,0,0,0
67,46010,1603,0,0,0,0,0
67,45626,1606,0,0,0,0,0
67,45452,1584,0,0,0,0,0
67,49606,1613,0,0,0,0,0
67,46046,1611,0,0,0,0,0
67,46650,1641,0,0,0,0,0
67,49685,1607,0,0,0,0,0
67,49279,1591,0,0,0,0,0
67,48968,1570,0,0,0,0,0
67,48989,1568,0,0,0,0,0
67,50029,1583,0,0,0,0,0
67,50620,1614,0,0,0,0,0
67,51055,1607,0,0,0,0,0
67,46928,1568,0,0,0,0,0
67,46706,1661,0,0,0,0,0
67,45606,1628,0,0,0,0,0
67,49770,1584,0,0,0,0,0
67,45061,1612,0,0,0,0,0
70,51583,1626,0,0,0,0,0
70,47112,1616,0,0,0,0,0
70,51190,1565,0,0,0,0,0
70,46928,1566,0,0,0,0,0
70,46711,1620,0,0,0,0,0
70,47182,1962,0,0,0,0,0
70,46723,1532,0,0,0,0,0
