Pallet: "frame_benchmarking", Extrinsic: "addition", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
i,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
800000,155,929,0,0,0,0,0
800000,146,971,0,0,0,0,0
800000,123,966,0,0,0,0,0
800000,122,897,0,0,0,0,0
800000,138,968,0,0,0,0,0
800000,137,946,0,0,0,0,0
800000,116,934,0,0,0,0,0
800000,142,938,0,0,0,0,0
800000,120,927,0,0,0,0,0
800000,151,932,0,0,0,0,0
800000,159,901,0,0,0,0,0
820000,292,1097,0,0,0,0,0
820000,171,1006,0,0,0,0,0
820000,172,967,0,0,0,0,0
820000,168,945,0,0,0,0,0
820000,170,965,0,0,0,0,0
820000,179,974,0,0,0,0,0
820000,173,950,0,0,0,0,0
820000,165,970,0,0,0,0,0
820000,171,916,0,0,0,0,0
820000,174,952,0,0,0,0,0
820000,165,960,0,0,0,0,0
820000,152,960,0,0,0,0,0
820000,153,973,0,0,0,0,0
820000,157,956,0,0,0,0,0
820000,160,949,0,0,0,0,0
820000,161,949,0,0,0,0,0
820000,217,990,0,0,0,0,0
820000,161,957,0,0,0,0,0
820000,164,957,0,0,0,0,0
820000,133,921,0,0,0,0,0
840000,246,1244,0,0,0,0,0
840000,166,1003,0,0,0,0,0
840000,150,950,0,0,0,0,0
840000,160,944,0,0,0,0,0
840000,168,945,0,0,0,0,0
840000,151,919,0,0,0,0,0
840000,150,949,0,0,0,0,0
840000,155,919,0,0,0,0,0
840000,136,940,0,0,0,0,0
840000,129,960,0,0,0,0,0
840000,163,959,0,0,0,0,0
840000,145,962,0,0,0,0,0
840000,155,932,0,0,0,0,0
840000,136,911,0,0,0,0,0
840000,150,924,0,0,0,0,0
840000,137,1001,0,0,0,0,0
840000,140,930,0,0,0,0,0
840000,130,958,0,0,0,0,0
840000,121,947,0,0,0,0,0
840000,124,919,0,0,0,0,0
860000,220,1197,0,0,0,0,0
860000,160,951,0,0,0,0,0
860000,126,963,0,0,0,0,0
860000,136,951,0,0,0,0,0
860000,150,970,0,0,0,0,0
860000,147,938,0,0,0,0,0
860000,144,984,0,0,0,0,0
860000,135,948,0,0,0,0,0
860000,136,915,0,0,0,0,0
860000,144,973,0,0,0,0,0
860000,157,957,0,0,0,0,0
860000,167,940,0,0,0,0,0
860000,142,935,0,0,0,0,0
860000,156,959,0,0,0,0,0
860000,161,985,0,0,0,0,0
860000,151,971,0,0,0,0,0
860000,146,912,0,0,0,0,0
860000,143,942,0,0,0,0,0
860000,152,948,0,0,0,0,0
860000,139,941,0,0,0,0,0
880000,292,1193,0,0,0,0,0
880000,173,935,0,0,0,0,0
880000,145,944,0,0,0,0,0
880000,163,957,0,0,0,0,0
880000,155,984,0,0,0,0,0
880000,154,971,0,0,0,0,0
880000,155,966,0,0,0,0,0
880000,155,959,0,0,0,0,0
880000,157,968,0,0,0,0,0
880000,156,954,0,0,0,0,0
880000,167,907,0,0,0,0,0
880000,151,940,0,0,0,0,0
880000,140,953,0,0,0,0,0
880000,149,938,0,0,0,0,0
880000,153,949,0,0,0,0,0
880000,151,944,0,0,0,0,0
880000,150,922,0,0,0,0,0
880000,152,931,0,0,0,0,0
880000,147,967,0,0,0,0,0
880000,152,961,0,0,0,0,0
900000,223,1178,0,0,0,0,0
900000,138,944,0,0,0,0,0
900000,145,952,0,0,0,0,0
900000,142,960,0,0,0,0,0
900000,152,918,0,0,0,0,0
900000,144,948,0,0,0,0,0
900000,161,919,0,0,0,0,0
900000,147,922,0,0,0,0,0
900000,128,949,0,0,0,0,0
900000,123,979,0,0,0,0,0
900000,123,958,0,0,0,0,0
900000,132,947,0,0,0,0,0
900000,145,942,0,0,0,0,0
900000,157,892,0,0,0,0,0
900000,142,956,0,0,0,0,0
900000,141,956,0,0,0,0,0
900000,154,894,0,0,0,0,0
900000,138,927,0,0,0,0,0
900000,139,913,0,0,0,0,0
900000,129,916,0,0,0,0,0
920000,259,1257,0,0,0,0,0
920000,158,970,0,0,0,0,0
920000,162,971,0,0,0,0,0
920000,144,975,0,0,0,0,0
920000,141,960,0,0,0,0,0
920000,136,927,0,0,0,0,0
920000,149,940,0,0,0,0,0
920000,134,961,0,0,0,0,0
920000,154,946,0,0,0,0,0
920000,129,931,0,0,0,0,0
920000,139,953,0,0,0,0,0
920000,147,922,0,0,0,0,0
920000,135,933,0,0,0,0,0
920000,135,961,0,0,0,0,0
920000,148,919,0,0,0,0,0
920000,128,892,0,0,0,0,0
920000,148,937,0,0,0,0,0
920000,156,967,0,0,0,0,0
920000,147,909,0,0,0,0,0
920000,152,901,0,0,0,0,0
940000,281,1147,0,0,0,0,0
940000,166,1004,0,0,0,0,0
940000,153,978,0,0,0,0,0
940000,144,949,0,0,0,0,0
940000,149,981,0,0,0,0,0
940000,147,963,0,0,0,0,0
940000,142,962,0,0,0,0,0
940000,144,934,0,0,0,0,0
940000,153,980,0,0,0,0,0
940000,140,946,0,0,0,0,0
940000,129,930,0,0,0,0,0
940000,153,911,0,0,0,0,0
940000,143,940,0,0,0,0,0
940000,153,924,0,0,0,0,0
940000,135,944,0,0,0,0,0
940000,136,950,0,0,0,0,0
940000,146,919,0,0,0,0,0
940000,142,929,0,0,0,0,0
940000,155,959,0,0,0,0,0
940000,139,926,0,0,0,0,0
960000,289,1196,0,0,0,0,0
960000,159,959,0,0,0,0,0
960000,155,907,0,0,0,0,0
960000,155,924,0,0,0,0,0
960000,138,949,0,0,0,0,0
960000,148,924,0,0,0,0,0
960000,147,903,0,0,0,0,0
960000,138,991,0,0,0,0,0
960000,133,922,0,0,0,0,0
960000,142,934,0,0,0,0,0
960000,135,953,0,0,0,0,0
960000,128,938,0,0,0,0,0
960000,127,953,0,0,0,0,0
960000,127,948,0,0,0,0,0
960000,140,914,0,0,0,0,0
960000,138,954,0,0,0,0,0
960000,144,903,0,0,0,0,0
960000,151,943,0,0,0,0,0
960000,127,891,0,0,0,0,0
960000,135,942,0,0,0,0,0
980000,297,1131,0,0,0,0,0
980000,190,985,0,0,0,0,0
980000,156,1003,0,0,0,0,0
980000,158,990,0,0,0,0,0
980000,132,924,0,0,0,0,0
980000,156,954,0,0,0,0,0
980000,131,964,0,0,0,0,0
980000,153,919,0,0,0,0,0
980000,148,966,0,0,0,0,0
980000,154,922,0,0,0,0,0
980000,151,952,0,0,0,0,0
980000,151,975,0,0,0,0,0
980000,146,950,0,0,0,0,0
980000,153,966,0,0,0,0,0
980000,157,923,0,0,0,0,0
980000,151,933,0,0,0,0,0
980000,147,923,0,0,0,0,0
980000,135,919,0,0,0,0,0
980000,130,947,0,0,0,0,0
980000,123,925,0,0,0,0,0
1000000,303,1067,0,0,0,0,0
1000000,147,978,0,0,0,0,0
1000000,141,926,0,0,0,0,0
1000000,135,897,0,0,0,0,0
1000000,136,918,0,0,0,0,0
1000000,134,933,0,0,0,0,0
1000000,161,939,0,0,0,0,0
1000000,159,936,0,0,0,0,0
1000000,136,922,0,0,0,0,0
1000000,135,914,0,0,0,0,0
1000000,144,917,0,0,0,0,0
1000000,127,939,0,0,0,0,0
1000000,124,918,0,0,0,0,0
1000000,143,954,0,0,0,0,0
1000000,130,947,0,0,0,0,0
1000000,134,931,0,0,0,0,0
1000000,138,921,0,0,0,0,0
1000000,140,950,0,0,0,0,0
1000000,143,941,0,0,0,0,0
1000000,129,963,0,0,0,0,0

Raw Storage Info
========

Median Slopes Analysis
========
-- Extrinsic Time --

Model:
Time ~=    0.141
    + i        0
              µs

Reads = 0 + (0 * i)
Writes = 0 + (0 * i)

Min Squares Analysis
========
-- Extrinsic Time --

Data points distribution:
    i   mean µs  sigma µs       %
    0     0.132     0.002    1.5%
20000      0.14     0.003    2.1%
40000     0.138     0.003    2.1%
60000     0.148     0.007    4.7%
80000      0.14     0.002    1.4%
100000      0.15     0.004    2.6%
120000     0.145     0.005    3.4%
140000     0.138     0.004    2.8%
160000     0.137     0.002    1.4%
180000     0.144     0.008    5.5%
200000     0.151     0.007    4.6%
220000     0.148      0.01    6.7%
240000     0.149     0.006    4.0%
260000      0.15     0.007    4.6%
280000     0.146     0.004    2.7%
300000     0.131     0.003    2.2%
320000     0.149     0.004    2.6%
340000     0.143     0.005    3.4%
360000     0.145     0.004    2.7%
380000     0.148     0.003    2.0%
400000     0.144     0.001    0.6%
420000     0.136     0.003    2.2%
440000     0.139     0.002    1.4%
460000     0.145     0.005    3.4%
480000     0.134     0.005    3.7%
500000     0.142     0.003    2.1%
520000     0.124     0.003    2.4%
540000     0.146     0.002    1.3%
560000     0.147     0.002    1.3%
580000     0.149     0.004    2.6%
600000     0.151     0.006    3.9%
620000     0.143     0.004    2.7%
640000     0.135     0.003    2.2%
660000      0.15     0.006    4.0%
680000     0.143     0.005    3.4%
700000     0.142     0.003    2.1%
720000     0.138     0.006    4.3%
740000     0.147     0.006    4.0%
760000     0.142     0.009    6.3%
780000     0.158     0.006    3.7%
800000     0.143     0.005    3.4%
820000     0.166     0.004    2.4%
840000     0.146     0.006    4.1%
860000     0.147     0.004    2.7%
880000     0.153     0.001    0.6%
900000     0.142     0.002    1.4%
920000     0.145     0.004    2.7%
940000     0.146     0.003    2.0%
960000      0.14     0.004    2.8%
980000     0.151     0.003    1.9%
1000000     0.138     0.003    2.1%

Quality and confidence:
param     error
i             0

Model:
Time ~=    0.142
    + i        0
              µs

Reads = 0 + (0 * i)
Writes = 0 + (0 * i)

Pallet: "frame_benchmarking", Extrinsic: "subtraction", Lowest values: [], Highest values: [], Steps: 50, Repeat: 20
i,extrinsic_time_ns,storage_root_time_ns,reads,repeat_reads,writes,repeat_writes,proof_size_bytes
0,285,1093,0,0,0,0,0
0,132,948,0,0,0,0,0
0,125,958,0,0,0,0,0
0,121,925,0,0,0,0,0
0,134,924,0,0,0,0,0
0,130,940,0,0,0,0,0
0,142,969,0,0,0,0,0
0,135,938,0,0,0,0,0
0,128,941,0,0,0,0,0
0,144,911,0,0,0,0,0
0,144,963,0,0,0,0,0
0,132,945,0,0,0,0,0
0,126,939,0,0,0,0,0
0,124,900,0,0,0,0,0
0,139,942,0,0,0,0,0
0,135,917,0,0,0,0,0
0,139,927,0,0,0,0,0
0,145,940,0,0,0,0,0
0,129,924,0,0,0,0,0
0,141,927,0,0,0,0,0
20000,278,1140,0,0,0,0,0
20000,155,988,0,0,0,0,0
20000,162,930,0,0,0,0,0
20000,158,920,0,0,0,0,0
20000,158,928,0,0,0,0,0
20000,147,926,0,0,0,0,0
20000,148,942,0,0,0,0,0
20000,125,930,0,0,0,0,0
20000,145,936,0,0,0,0,0
20000,144,947,0,0,0,0,0
20000,121,986,0,0,0,0,0
20000,142,951,0,0,0,0,0
20000,141,948,0,0,0,0,0
20000,129,949,0,0,0,0,0
20000,123,919,0,0,0,0,0
20000,136,948,0,0,0,0,0
20000,134,944,0,0,0,0,0
20000,145,928,0,0,0,0,0
20000,114,959,0,0,0,0,0
20000,141,967,0,0,0,0,0
40000,219,1200,0,0,0,0,0
40000,136,935,0,0,0,0,0
40000,142,936,0,0,0,0,0
40000,138,945,0,0,0,0,0
40000,121,954,0,0,0,0,0
40000,127,957,0,0,0,0,0
40000,140,954,0,0,0,0,0
40000,123,952,0,0,0,0,0
40000,140,931,0,0,0,0,0
40000,131,962,0,0,0,0,0
40000,148,929,0,0,0,0,0
40000,157,926,0,0,0,0,0
40000,134,929,0,0,0,0,0
40000,138,913,0,0,0,0,0
40000,137,934,0,0,0,0,0
40000,164,988,0,0,0,0,0
40000,134,926,0,0,0,0,0
40000,131,925,0,0,0,0,0
40000,133,958,0,0,0,0,0
40000,129,962,0,0,0,0,0
60000,312,1217,0,0,0,0,0
60000,148,1012,0,0,0,0,0
60000,150,958,0,0,0,0,0
60000,191,920,0,0,0,0,0
60000,156,908,0,0,0,0,0
60000,169,936,0,0,0,0,0
60000,174,969,0,0,0,0,0
60000,152,908,0,0,0,0,0
60000,154,897,0,0,0,0,0
60000,165,902,0,0,0,0,0
60000,150,916,0,0,0,0,0
60000,149,925,0,0,0,0,0
60000,130,921,0,0,0,0,0
60000,141,908,0,0,0,0,0
60000,151,931,0,0,0,0,0
60000,143,942,0,0,0,0,0
60000,166,951,0,0,0,0,0
60000,170,1002,0,0,0,0,0
60000,146,963,0,0,0,0,0
60000,138,950,0,0,0,0,0
80000,216,1111,0,0,0,0,0
80000,134,994,0,0,0,0,0
80000,132,958,0,0,0,0,0
80000,140,971,0,0,0,0,0
80000,122,959,0,0,0,0,0
80000,120,920,0,0,0,0,0
80000,140,940,0,0,0,0,0
80000,131,936,0,0,0,0,0
80000,137,914,0,0,0,0,0
80000,136,925,0,0,0,0,0
80000,142,926,0,0,0,0,0
80000,143,930,0,0,0,0,0
80000,142,908,0,0,0,0,0
80000,136,945,0,0,0,0,0
80000,144,915,0,0,0,0,0
80000,138,927,0,0,0,0,0
80000,140,953,0,0,0,0,0
80000,135,948,0,0,0,0,0
80000,138,938,0,0,0,0,0
80000,138,923,0,0,0,0,0
100000,279,1125,0,0,0,0,0
100000,140,936,0,0,0,0,0
100000,144,982,0,0,0,0,0
100000,126,924,0,0,0,0,0
100000,141,955,0,0,0,0,0
100000,133,936,0,0,0,0,0
100000,131,944,0,0,0,0,0
100000,125,932,0,0,0,0,0
100000,132,937,0,0,0,0,0
100000,153,918,0,0,0,0,0
100000,151,956,0,0,0,0,0
100000,128,981,0,0,0,0,0
100000,152,956,0,0,0,0,0
100000,129,957,0,0,0,0,0
100000,123,962,0,0,0,0,0
100000,153,947,0,0,0,0,0
100000,146,937,0,0,0,0,0
100000,159,962,0,0,0,0,0
100000,153,920,0,0,0,0,0
100000,135,940,0,0,0,0,0
120000,241,1164,0,0,0,0,0
120000,151,968,0,0,0,0,0
120000,127,934,0,0,0,0,0
120000,123,944,0,0,0,0,0
120000,123,940,0,0,0,0,0
120000,135,943,0,0,0,0,0
120000,140,958,0,0,0,0,0
120000,135,990,0,0,0,0,0
120000,126,950,0,0,0,0,0
120000,122,975,0,0,0,0,0
120000,125,945,0,0,0,0,0
120000,130,934,0,0,0,0,0
120000,134,951,0,0,0,0,0
120000,143,934,0,0,0,0,0
120000,128,931,0,0,0,0,0
120000,142,925,0,0,0,0,0
120000,138,935,0,0,0,0,0
120000,133,948,0,0,0,0,0
120000,144,955,0,0,0,0,0
120000,117,953,0,0,0,0,0
140000,225,1102,0,0,0,0,0
140000,131,951,0,0,0,0,0
140000,138,964,0,0,0,0,0
140000,134,953,0,0,0,0,0
140000,144,946,0,0,0,0,0
140000,120,918,0,0,0,0,0
140000,164,977,0,0,0,0,0
140000,154,997,0,0,0,0,0
140000,154,996,0,0,0,0,0
140000,154,946,0,0,0,0,0
140000,122,961,0,0,0,0,0
140000,127,946,0,0,0,0,0
140000,122,913,0,0,0,0,0
140000,140,951,0,0,0,0,0
140000,135,914,0,0,0,0,0
140000,115,959,0,0,0,0,0
140000,124,948,0,0,0,0,0
140000,127,939,0,0,0,0,0
140000,117,954,0,0,0,0,0
140000,117,951,0,0,0,0,0
160000,278,1139,0,0,0,0,0
160000,130,905,0,0,0,0,0
160000,143,932,0,0,0,0,0
160000,163,911,0,0,0,0,0
160000,120,966,0,0,0,0,0
160000,122,909,0,0,0,0,0
160000,122,959,0,0,0,0,0
160000,158,929,0,0,0,0,0
160000,157,943,0,0,0,0,0
160000,135,945,0,0,0,0,0
160000,150,961,0,0,0,0,0
160000,153,917,0,0,0,0,0
160000,123,937,0,0,0,0,0
160000,152,916,0,0,0,0,0
160000,137,932,0,0,0,0,0
160000,152,943,0,0,0,0,0
160000,148,911,0,0,0,0,0
160000,167,1015,0,0,0,0,0
160000,129,944,0,0,0,0,0
160000,124,959,0,0,0,0,0
180000,253,1177,0,0,0,0,0
180000,162,978,0,0,0,0,0
180000,120,938,0,0,0,0,0
180000,134,975,0,0,0,0,0
180000,132,934,0,0,0,0,0
180000,144,938,0,0,0,0,0
180000,148,939,0,0,0,0,0
180000,133,949,0,0,0,0,0
180000,148,954,0,0,0,0,0
180000,142,942,0,0,0,0,0
180000,141,950,0,0,0,0,0
180000,140,942,0,0,0,0,0
180000,137,921,0,0,0,0,0
180000,136,962,0,0,0,0,0
180000,140,938,0,0,0,0,0
180000,139,954,0,0,0,0,0
180000,140,981,0,0,0,0,0
180000,136,977,0,0,0,0,0
180000,122,985,0,0,0,0,0
180000,129,955,0,0,0,0,0
200000,279,1282,0,0,0,0,0
200000,123,1024,0,0,0,0,0
200000,120,997,0,0,0,0,0
200000,116,961,0,0,0,0,0
200000,114,940,0,0,0,0,0
200000,117,936,0,0,0,0,0
200000,156,963,0,0,0,0,0
200000,114,936,0,0,0,0,0
200000,116,945,0,0,0,0,0
200000,125,904,0,0,0,0,0
200000,139,932,0,0,0,0,0
200000,131,910,0,0,0,0,0
200000,126,943,0,0,0,0,0
200000,132,941,0,0,0,0,0
200000,126,938,0,0,0,0,0
200000,130,955,0,0,0,0,0
200000,126,992,0,0,0,0,0
200000,150,944,0,0,0,0,0
200000,133,947,0,0,0,0,0
200000,135,951,0,0,0,0,0
220000,260,1133,0,0,0,0,0
220000,138,990,0,0,0,0,0
220000,120,949,0,0,0,0,0
220000,153,946,0,0,0,0,0
220000,152,969,0,0,0,0,0
220000,140,916,0,0,0,0,0
220000,138,944,0,0,0,0,0
220000,151,934,0,0,0,0,0
220000,139,928,0,0,0,0,0
220000,135,933,0,0,0,0,0
220000,126,952,0,0,0,0,0
220000,132,926,0,0,0,0,0
220000,156,925,0,0,0,0,0
220000,130,1004,0,0,0,0,0
220000,136,952,0,0,0,0,0
220000,129,961,0,0,0,0,0
220000,138,973,0,0,0,0,0
220000,160,932,0,0,0,0,0
220000,126,950,0,0,0,0,0
220000,144,944,0,0,0,0,0
240000,267,1158,0,0,0,0,0
240000,141,962,0,0,0,0,0
240000,141,944,0,0,0,0,0
240000,127,921,0,0,0,0,0
240000,137,894,0,0,0,0,0
240000,137,941,0,0,0,0,0
240000,152,911,0,0,0,0,0
240000,144,894,0,0,0,0,0
240000,153,947,0,0,0,0,0
240000,156,928,0,0,0,0,0
240000,141,952,0,0,0,0,0
240000,143,942,0,0,0,0,0
240000,145,918,0,0,0,0,0
240000,155,896,0,0,0,0,0
240000,146,921,0,0,0,0,0
240000,144,931,0,0,0,0,0
240000,139,916,0,0,0,0,0
240000,135,934,0,0,0,0,0
240000,149,899,0,0,0,0,0
240000,126,921,0,0,0,0,0
260000,251,1146,0,0,0,0,0
260000,127,980,0,0,0,0,0
260000,137,933,0,0,0,0,0
260000,146,952,0,0,0,0,0
260000,140,980,0,0,0,0,0
260000,132,962,0,0,0,0,0
260000,144,952,0,0,0,0,0
260000,118,954,0,0,0,0,0
260000,111,956,0,0,0,0,0
260000,132,960,0,0,0,0,0
260000,134,990,0,0,0,0,0
260000,119,921,0,0,0,0,0
260000,125,943,0,0,0,0,0
260000,121,945,0,0,0,0,0
260000,123,932,0,0,0,0,0
260000,140,932,0,0,0,0,0
260000,122,907,0,0,0,0,0
260000,141,952,0,0,0,0,0
260000,132,953,0,0,0,0,0
260000,127,946,0,0,0,0,0
280000,277,1126,0,0,0,0,0
280000,125,970,0,0,0,0,0
280000,144,963,0,0,0,0,0
280000,149,945,0,0,0,0,0
280000,136,945,0,0,0,0,0
280000,143,932,0,0,0,0,0
280000,139,1004,0,0,0,0,0
280000,118,985,0,0,0,0,0
280000,131,976,0,0,0,0,0
280000,119,941,0,0,0,0,0
280000,127,970,0,0,0,0,0
280000,152,981,0,0,0,0,0
280000,141,962,0,0,0,0,0
280000,141,946,0,0,0,0,0
280000,133,913,0,0,0,0,0
280000,129,944,0,0,0,0,0
280000,136,954,0,0,0,0,0
280000,129,929,0,0,0,0,0
280000,138,962,0,0,0,0,0
280000,131,928,0,0,0,0,0
300000,248,1242,0,0,0,0,0
300000,136,1001,0,0,0,0,0
300000,138,931,0,0,0,0,0
300000,122,934,0,0,0,0,0
300000,136,929,0,0,0,0,0
300000,125,950,0,0,0,0,0
300000,127,927,0,0,0,0,0
300000,130,938,0,0,0,0,0
300000,150,968,0,0,0,0,0
300000,148,949,0,0,0,0,0
300000,117,925,0,0,0,0,0
300000,117,946,0,0,0,0,0
300000,125,940,0,0,0,0,0
300000,115,942,0,0,0,0,0
300000,111,949,0,0,0,0,0
300000,120,920,0,0,0,0,0
300000,132,890,0,0,0,0,0
300000,141,938,0,0,0,0,0
300000,120,918,0,0,0,0,0
300000,118,925,0,0,0,0,0
320000,296,1080,0,0,0,0,0
320000,135,930,0,0,0,0,0
320000,133,932,0,0,0,0,0
320000,147,945,0,0,0,0,0
320000,167,928,0,0,0,0,0
320000,156,937,0,0,0,0,0
320000,155,945,0,0,0,0,0
320000,136,947,0,0,0,0,0
320000,153,930,0,0,0,0,0
320000,145,950,0,0,0,0,0
320000,149,933,0,0,0,0,0
320000,127,930,0,0,0,0,0
320000,151,986,0,0,0,0,0
320000,123,943,0,0,0,0,0
320000,141,920,0,0,0,0,0
320000,124,941,0,0,0,0,0
320000,124,920,0,0,0,0,0
320000,135,955,0,0,0,0,0
320000,124,915,0,0,0,0,0
320000,142,921,0,0,0,0,0
340000,276,1084,0,0,0,0,0
340000,169,954,0,0,0,0,0
340000,143,942,0,0,0,0,0
340000,119,981,0,0,0,0,0
340000,111,926,0,0,0,0,0
340000,128,953,0,0,0,0,0
340000,134,954,0,0,0,0,0
340000,135,965,0,0,0,0,0
340000,137,922,0,0,0,0,0
340000,130,943,0,0,0,0,0
340000,125,928,0,0,0,0,0
340000,141,921,0,0,0,0,0
340000,151,938,0,0,0,0,0
340000,149,960,0,0,0,0,0
340000,129,940,0,0,0,0,0
340000,137,924,0,0,0,0,0
340000,141,952,0,0,0,0,0
340000,128,922,0,0,0,0,0
340000,134,973,0,0,0,0,0
340000,131,948,0,0,0,0,0
360000,278,1133,0,0,0,0,0
360000,151,924,0,0,0,0,0
360000,147,926,0,0,0,0,0
360000,160,933,0,0,0,0,0
360000,154,930,0,0,0,0,0
360000,145,916,0,0,0,0,0
360000,132,967,0,0,0,0,0
360000,144,924,0,0,0,0,0
360000,146,903,0,0,0,0,0
360000,136,917,0,0,0,0,0
360000,122,921,0,0,0,0,0
360000,144,964,0,0,0,0,0
360000,145,952,0,0,0,0,0
360000,148,917,0,0,0,0,0
360000,143,935,0,0,0,0,0
360000,149,906,0,0,0,0,0
360000,144,912,0,0,0,0,0
360000,154,879,0,0,0,0,0
360000,135,877,0,0,0,0,0
360000,122,927,0,0,0,0,0
380000,328,1053,0,0,0,0,0
380000,138,948,0,0,0,0,0
380000,133,938,0,0,0,0,0
380000,136,922,0,0,0,0,0
380000,123,938,0,0,0,0,0
380000,120,912,0,0,0,0,0
380000,133,962,0,0,0,0,0
380000,135,939,0,0,0,0,0
380000,125,905,0,0,0,0,0
380000,130,898,0,0,0,0,0
380000,128,932,0,0,0,0,0
380000,117,944,0,0,0,0,0
380000,116,914,0,0,0,0,0
380000,113,904,0,0,0,0,0
380000,136,914,0,0,0,0,0
380000,115,892,0,0,0,0,0
380000,120,951,0,0,0,0,0
380000,140,945,0,0,0,0,0
380000,124,934,0,0,0,0,0
380000,112,945,0,0,0,0,0
400000,239,1119,0,0,0,0,0
400000,144,989,0,0,0,0,0
400000,142,946,0,0,0,0,0
400000,133,905,0,0,0,0,0
400000,161,917,0,0,0,0,0
400000,134,955,0,0,0,0,0
400000,158,950,0,0,0,0,0
400000,151,936,0,0,0,0,0
400000,155,943,0,0,0,0,0
400000,125,905,0,0,0,0,0
400000,157,925,0,0,0,0,0
400000,152,949,0,0,0,0,0
400000,158,949,0,0,0,0,0
400000,129,940,0,0,0,0,0
400000,143,947,0,0,0,0,0
400000,139,928,0,0,0,0,0
400000,152,927,0,0,0,0,0
400000,142,933,0,0,0,0,0
400000,141,934,0,0,0,0,0
400000,152,928,0,0,0,0,0
420000,243,1198,0,0,0,0,0
420000,141,978,0,0,0,0,0
420000,137,908,0,0,0,0,0
420000,143,950,0,0,0,0,0
420000,129,925,0,0,0,0,0
420000,129,964,0,0,0,0,0
420000,127,934,0,0,0,0,0
420000,137,936,0,0,0,0,0
420000,137,961,0,0,0,0,0
420000,135,951,0,0,0,0,0
420000,144,995,0,0,0,0,0
420000,118,977,0,0,0,0,0
420000,142,957,0,0,0,0,0
420000,121,931,0,0,0,0,0
420000,120,970,0,0,0,0,0
420000,137,952,0,0,0,0,0
420000,129,906,0,0,0,0,0
420000,122,999,0,0,0,0,0
420000,117,985,0,0,0,0,0
420000,114,975,0,0,0,0,0
440000,242,1134,0,0,0,0,0
440000,127,949,0,0,0,0,0
440000,148,942,0,0,0,0,0
440000,143,955,0,0,0,0,0
440000,120,939,0,0,0,0,0
440000,129,918,0,0,0,0,0
440000,142,941,0,0,0,0,0
440000,144,949,0,0,0,0,0
440000,143,923,0,0,0,0,0
440000,144,972,0,0,0,0,0
440000,133,938,0,0,0,0,0
440000,133,930,0,0,0,0,0
440000,124,923,0,0,0,0,0
440000,134,936,0,0,0,0,0
440000,133,932,0,0,0,0,0
440000,141,915,0,0,0,0,0
440000,140,926,0,0,0,0,0
440000,138,923,0,0,0,0,0
440000,135,967,0,0,0,0,0
440000,139,947,0,0,0,0,0
460000,275,1091,0,0,0,0,0
460000,127,901,0,0,0,0,0
460000,133,927,0,0,0,0,0
460000,136,928,0,0,0,0,0
460000,116,940,0,0,0,0,0
460000,120,957,0,0,0,0,0
460000,136,936,0,0,0,0,0
460000,134,967,0,0,0,0,0
460000,128,941,0,0,0,0,0
460000,138,909,0,0,0,0,0
460000,130,919,0,0,0,0,0
460000,142,905,0,0,0,0,0
460000,140,870,0,0,0,0,0
460000,127,964,0,0,0,0,0
460000,142,894,0,0,0,0,0
460000,145,943,0,0,0,0,0
460000,136,943,0,0,0,0,0
460000,153,922,0,0,0,0,0
460000,141,956,0,0,0,0,0
460000,148,931,0,0,0,0,0
480000,276,1163,0,0,0,0,0
480000,137,1002,0,0,0,0,0
480000,127,946,0,0,0,0,0
480000,122,933,0,0,0,0,0
480000,149,961,0,0,0,0,0
480000,106,963,0,0,0,0,0
480000,132,983,0,0,0,0,0
480000,128,959,0,0,0,0,0
480000,118,983,0,0,0,0,0
480000,128,933,0,0,0,0,0
480000,124,942,0,0,0,0,0
480000,119,948,0,0,0,0,0
480000,120,926,0,0,0,0,0
480000,150,919,0,0,0,0,0
480000,117,943,0,0,0,0,0
480000,146,974,0,0,0,0,0
480000,127,959,0,0,0,0,0
480000,146,966,0,0,0,0,0
480000,134,948,0,0,0,0,0
480000,136,956,0,0,0,0,0
500000,337,1188,0,0,0,0,0
500000,130,979,0,0,0,0,0
500000,136,991,0,0,0,0,0
500000,149,953,0,0,0,0,0
500000,137,963,0,0,0,0,0
500000,150,966,0,0,0,0,0
500000,166,936,0,0,0,0,0
500000,143,978,0,0,0,0,0
500000,136,934,0,0,0,0,0
500000,155,948,0,0,0,0,0
500000,139,926,0,0,0,0,0
500000,159,899,0,0,0,0,0
500000,150,960,0,0,0,0,0
500000,120,927,0,0,0,0,0
500000,139,934,0,0,0,0,0
500000,135,949,0,0,0,0,0
500000,129,981,0,0,0,0,0
500000,138,934,0,0,0,0,0
500000,142,954,0,0,0,0,0
500000,137,907,0,0,0,0,0
520000,286,1205,0,0,0,0,0
520000,163,972,0,0,0,0,0
520000,159,979,0,0,0,0,0
520000,155,947,0,0,0,0,0
520000,141,950,0,0,0,0,0
520000,145,948,0,0,0,0,0
520000,131,1009,0,0,0,0,0
520000,144,985,0,0,0,0,0
520000,138,962,0,0,0,0,0
520000,139,955,0,0,0,0,0
520000,128,970,0,0,0,0,0
520000,136,954,0,0,0,0,0
520000,147,1006,0,0,0,0,0
520000,128,918,0,0,0,0,0
520000,150,956,0,0,0,0,0
